id,name,organization:party,organization:affiliation,organization:list,
2014-531782-1-903-1,Kinclová Iva,nk_party,bezpp_affiliation,903_list,
2014-531782-1-901-2,Pavlis Martin,nk_party,bezpp_affiliation,901_list,
2014-531782-1-903-2,Pelikán Jiří,nk_party,bezpp_affiliation,903_list,
2014-531782-1-904-1,Pešek Václav,nk_party,bezpp_affiliation,904_list,
2014-531782-1-7-1,Polcarová Bohumila,cssd_party,cssd_affiliation,7_list,
2014-531782-1-47-2,Skramuská Běluše,kscm_party,kscm_affiliation,47_list,
2014-531782-1-904-2,Šimková Hana,nk_party,bezpp_affiliation,904_list,
2014-531782-1-47-1,Štěpán Josef,kscm_party,kscm_affiliation,47_list,
2014-531782-1-905-1,Turková Hana Bc.,nk_party,bezpp_affiliation,905_list,
