id,name,organization:party,organization:affiliation,organization:list,
2014-526622-1-810-1,Králová Jana,nk_party,bezpp_affiliation,810_list,
2014-526622-1-801-1,Kramář Jan Mgr.,nk_party,bezpp_affiliation,801_list,
2014-526622-1-813-1,Michálek Vladimír Ing.,nk_party,bezpp_affiliation,813_list,
2014-526622-1-809-1,Vaníček Jiří Ing.,nk_party,bezpp_affiliation,809_list,
2014-526622-1-811-1,Vařečka Břetislav Ing.,nk_party,bezpp_affiliation,811_list,
2014-526622-1-803-1,Vařečka Petr,nk_party,bezpp_affiliation,803_list,
2014-526622-1-812-1,Vojáček Jaromír,nk_party,bezpp_affiliation,812_list,
