id,name,organization:party,organization:affiliation,organization:list,
2010-540242-1-129-4,Čajan Jiří Bc.,snk-ed_party,bezpp_affiliation,129_list,
2010-540242-1-53-3,Dědičík František JUDr.,ods_party,bezpp_affiliation,53_list,
2010-540242-1-129-3,Dvořák Jindřich Ing.,snk-ed_party,bezpp_affiliation,129_list,
2010-540242-1-53-2,Faltys Lumír,ods_party,bezpp_affiliation,53_list,
2010-540242-1-129-2,Fiala Vlastimil,snk-ed_party,bezpp_affiliation,129_list,
2010-540242-1-53-1,Mašek Josef,ods_party,bezpp_affiliation,53_list,
2010-540242-1-129-1,Prokeš Jiří,snk-ed_party,snk-ed_affiliation,129_list,
2010-540242-1-129-5,Richter Pavel,snk-ed_party,bezpp_affiliation,129_list,
2010-540242-1-53-5,Vykysalová Dita,ods_party,bezpp_affiliation,53_list,
