"group:id","option","vote_event:id","voter:id"
"ÈSSD","Pro","7zmh_2015/h002","Ing. Martinek Jiøí"
"ÈSSD","Pro","7zmh_2015/h002","MUDr. Dlabek Milan"
"ÈSSD","Pro","7zmh_2015/h002","Polak Miroslav"
"ÈSSD","Pro","7zmh_2015/h002","Radová Eva"
"ÈSSD","Pro","7zmh_2015/h002","Rapant Pavel"
"ÈSSD","Pro","7zmh_2015/h002","Robosz Petr"
"ÈSSD","Omluven","7zmh_2015/h002","Ing. Smrèek Petr"
"ÈSSD","Pro","7zmh_2015/h002","Ing. Šlachta Karel"
"ÈSSD","Pro","7zmh_2015/h002","Bc. Zedníková Alena"
"KSÈM","Pro","7zmh_2015/h002","Dosedìlová Soòa"
"KSÈM","Pro","7zmh_2015/h002","Ïurkáè Karel"
"KSÈM","Pro","7zmh_2015/h002","Ing Gongol Jaroslav"
"KSÈM","Pro","7zmh_2015/h002","PaedDr. Halíková Milada"
"KSÈM","Pro","7zmh_2015/h002","Bc. Havlíèková Monika"
"KSÈM","Pro","7zmh_2015/h002","Ing. Heczko Eduard"
"KSÈM","Pro","7zmh_2015/h002","Hegyi Alice"
"KSÈM","Pro","7zmh_2015/h002","JUDr. Langer Štefan"
"KSÈM","Pro","7zmh_2015/h002","Ondráèek David"
"KSÈM","Pro","7zmh_2015/h002","Bc. Pawlas Daniel"
"KSÈM","Pro","7zmh_2015/h002","Mgr. Ptáèek Tomáš"
"KSÈM","Pro","7zmh_2015/h002","Ing. Žák Karel"
"KSÈM","Pro","7zmh_2015/h002","Želinská Janina"
"ANO 2011","Pro","7zmh_2015/h002","Ing. Baránek Ondøej"
"ANO 2011","Pro","7zmh_2015/h002","Bc. Bìlica Josef"
"ANO 2011","Pro","7zmh_2015/h002","Bc. Bureš Ivan"
"ANO 2011","Pro","7zmh_2015/h002","Mgr. Gorecká Stanislava"
"ANO 2011","Pro","7zmh_2015/h002","Hrabèák Peter"
"ANO 2011","Pro","7zmh_2015/h002","Mgr. Georgiu Iva"
"ANO 2011","Pro","7zmh_2015/h002","Koèí Palkovská Iveta"
"ANO 2011","Pro","7zmh_2015/h002","Masaroviè Róbert MSc."
"ANO 2011","Pro","7zmh_2015/h002","Bc. Olšoková Alena"
"ANO 2011","Pro","7zmh_2015/h002","Bc. Tomaniecová Darja"
"Hnutí p.H.","Pro","7zmh_2015/h002","Ing. Muras Bohuslav"
"Hnutí p.H.","Pro","7zmh_2015/h002","Mgr. Šimek Rudolf"
"Hnutí p.H.","Pro","7zmh_2015/h002","Mgr. Vachtarèík Daniel"
"KDU-ÈSL","Pro","7zmh_2015/h002","Bc. Plawny Marek"
"KDU-ÈSL","Pro","7zmh_2015/h002","Ing.Šillerová Eva"
"ÈSSD","Pro","7zmh_2015/h003","Mgr. Feberová Jana"
"ÈSSD","Pro","7zmh_2015/h003","Bc. Hanzel Radim"
"ÈSSD","Pro","7zmh_2015/h003","Mgr. Horòáková Michaela"
"ÈSSD","Pro","7zmh_2015/h003","Ing. Jantoš Pavol"
"ÈSSD","Pro","7zmh_2015/h003","Kozák Vojtìch"
"ÈSSD","Pro","7zmh_2015/h003","Kožmínová Ivana"
"ÈSSD","Pro","7zmh_2015/h003","Ing. Martinek Jiøí"
"ÈSSD","Pro","7zmh_2015/h003","MUDr. Dlabek Milan"
"ÈSSD","Pro","7zmh_2015/h003","Polak Miroslav"
"ÈSSD","Pro","7zmh_2015/h003","Radová Eva"
"ÈSSD","Pro","7zmh_2015/h003","Rapant Pavel"
"ÈSSD","Pro","7zmh_2015/h003","Robosz Petr"
"ÈSSD","Omluven","7zmh_2015/h003","Ing. Smrèek Petr"
"ÈSSD","Pro","7zmh_2015/h003","Ing. Šlachta Karel"
"ÈSSD","Pro","7zmh_2015/h003","Bc. Zedníková Alena"
"KSÈM","Pro","7zmh_2015/h003","Dosedìlová Soòa"
"KSÈM","Pro","7zmh_2015/h003","Ïurkáè Karel"
"KSÈM","Pro","7zmh_2015/h003","Ing Gongol Jaroslav"
"KSÈM","Pro","7zmh_2015/h003","PaedDr. Halíková Milada"
"KSÈM","Pro","7zmh_2015/h003","Bc. Havlíèková Monika"
"KSÈM","Pro","7zmh_2015/h003","Ing. Heczko Eduard"
"KSÈM","Pro","7zmh_2015/h003","Hegyi Alice"
"KSÈM","Pro","7zmh_2015/h003","JUDr. Langer Štefan"
"KSÈM","Pro","7zmh_2015/h003","Ondráèek David"
"KSÈM","Pro","7zmh_2015/h003","Bc. Pawlas Daniel"
"KSÈM","Pro","7zmh_2015/h003","Mgr. Ptáèek Tomáš"
"KSÈM","Pro","7zmh_2015/h003","Ing. Žák Karel"
"KSÈM","Pro","7zmh_2015/h003","Želinská Janina"
"ANO 2011","Pro","7zmh_2015/h003","Ing. Baránek Ondøej"
"ANO 2011","Pro","7zmh_2015/h003","Bc. Bìlica Josef"
"ANO 2011","Pro","7zmh_2015/h003","Bc. Bureš Ivan"
"ANO 2011","Pro","7zmh_2015/h003","Mgr. Gorecká Stanislava"
"ANO 2011","Pro","7zmh_2015/h003","Hrabèák Peter"
"ANO 2011","Pro","7zmh_2015/h003","Mgr. Georgiu Iva"
"ANO 2011","Pro","7zmh_2015/h003","Koèí Palkovská Iveta"
"ANO 2011","Pro","7zmh_2015/h003","Masaroviè Róbert MSc."
"ANO 2011","Pro","7zmh_2015/h003","Bc. Olšoková Alena"
"ANO 2011","Pro","7zmh_2015/h003","Bc. Tomaniecová Darja"
"Hnutí p.H.","Pro","7zmh_2015/h003","Ing. Muras Bohuslav"
"Hnutí p.H.","Pro","7zmh_2015/h003","Mgr. Šimek Rudolf"
"Hnutí p.H.","Pro","7zmh_2015/h003","Mgr. Vachtarèík Daniel"
"KDU-ÈSL","Pro","7zmh_2015/h003","Bc. Plawny Marek"
"KDU-ÈSL","Pro","7zmh_2015/h003","Ing.Šillerová Eva"
"ÈSSD","Pro","7zmh_2015/h004","Mgr. Feberová Jana"
"ÈSSD","Pro","7zmh_2015/h004","Bc. Hanzel Radim"
"ÈSSD","Pro","7zmh_2015/h004","Mgr. Horòáková Michaela"
"ÈSSD","Pro","7zmh_2015/h004","Ing. Jantoš Pavol"
"ÈSSD","Pro","7zmh_2015/h004","Kozák Vojtìch"
"ÈSSD","Pro","7zmh_2015/h004","Kožmínová Ivana"
"ÈSSD","Pro","7zmh_2015/h004","Ing. Martinek Jiøí"
"ÈSSD","Pro","7zmh_2015/h004","MUDr. Dlabek Milan"
"ÈSSD","Pro","7zmh_2015/h004","Polak Miroslav"
"ÈSSD","Pro","7zmh_2015/h004","Radová Eva"
"ÈSSD","Pro","7zmh_2015/h004","Rapant Pavel"
"ÈSSD","Pro","7zmh_2015/h004","Robosz Petr"
"ÈSSD","Omluven","7zmh_2015/h004","Ing. Smrèek Petr"
"ÈSSD","Pro","7zmh_2015/h004","Ing. Šlachta Karel"
"ÈSSD","Pro","7zmh_2015/h004","Bc. Zedníková Alena"
"KSÈM","Pro","7zmh_2015/h004","Dosedìlová Soòa"
"KSÈM","Pro","7zmh_2015/h004","Ïurkáè Karel"
"KSÈM","Pro","7zmh_2015/h004","Ing Gongol Jaroslav"
"KSÈM","Pro","7zmh_2015/h004","PaedDr. Halíková Milada"
"KSÈM","Pro","7zmh_2015/h004","Bc. Havlíèková Monika"
"KSÈM","Pro","7zmh_2015/h004","Ing. Heczko Eduard"
"KSÈM","Pro","7zmh_2015/h004","Hegyi Alice"
"KSÈM","Pro","7zmh_2015/h004","JUDr. Langer Štefan"
"KSÈM","Pro","7zmh_2015/h004","Ondráèek David"
"KSÈM","Pro","7zmh_2015/h004","Bc. Pawlas Daniel"
"KSÈM","Pro","7zmh_2015/h004","Mgr. Ptáèek Tomáš"
"KSÈM","Pro","7zmh_2015/h004","Ing. Žák Karel"
"KSÈM","Pro","7zmh_2015/h004","Želinská Janina"
"ANO 2011","Pro","7zmh_2015/h004","Ing. Baránek Ondøej"
"ANO 2011","Pro","7zmh_2015/h004","Bc. Bìlica Josef"
"ANO 2011","Pro","7zmh_2015/h004","Bc. Bureš Ivan"
"ANO 2011","Pro","7zmh_2015/h004","Mgr. Gorecká Stanislava"
"ANO 2011","Pro","7zmh_2015/h004","Hrabèák Peter"
"ANO 2011","Pro","7zmh_2015/h004","Mgr. Georgiu Iva"
"ANO 2011","Pro","7zmh_2015/h004","Koèí Palkovská Iveta"
"ANO 2011","Pro","7zmh_2015/h004","Masaroviè Róbert MSc."
"ANO 2011","Pro","7zmh_2015/h004","Bc. Olšoková Alena"
"ANO 2011","Pro","7zmh_2015/h004","Bc. Tomaniecová Darja"
"Hnutí p.H.","Pro","7zmh_2015/h004","Ing. Muras Bohuslav"
"Hnutí p.H.","Pro","7zmh_2015/h004","Mgr. Šimek Rudolf"
"Hnutí p.H.","Pro","7zmh_2015/h004","Mgr. Vachtarèík Daniel"
"KDU-ÈSL","Pro","7zmh_2015/h004","Bc. Plawny Marek"
"KDU-ÈSL","Pro","7zmh_2015/h004","Ing.Šillerová Eva"
"ÈSSD","Pro","7zmh_2015/h005","Mgr. Feberová Jana"
"ÈSSD","Pro","7zmh_2015/h005","Bc. Hanzel Radim"
"ÈSSD","Pro","7zmh_2015/h005","Mgr. Horòáková Michaela"
"ÈSSD","Pro","7zmh_2015/h005","Ing. Jantoš Pavol"
"ÈSSD","Pro","7zmh_2015/h005","Kozák Vojtìch"
"ÈSSD","Pro","7zmh_2015/h005","Kožmínová Ivana"
"ÈSSD","Pro","7zmh_2015/h005","Ing. Martinek Jiøí"
"ÈSSD","Pro","7zmh_2015/h005","MUDr. Dlabek Milan"
"ÈSSD","Pro","7zmh_2015/h005","Polak Miroslav"
"ÈSSD","Pro","7zmh_2015/h005","Radová Eva"
"ÈSSD","Pro","7zmh_2015/h005","Rapant Pavel"
"ÈSSD","Pro","7zmh_2015/h005","Robosz Petr"
"ÈSSD","Omluven","7zmh_2015/h005","Ing. Smrèek Petr"
"ÈSSD","Pro","7zmh_2015/h005","Ing. Šlachta Karel"
"ÈSSD","Pro","7zmh_2015/h005","Bc. Zedníková Alena"
"KSÈM","Pro","7zmh_2015/h005","Dosedìlová Soòa"
"KSÈM","Pro","7zmh_2015/h005","Ïurkáè Karel"
"KSÈM","Pro","7zmh_2015/h005","Ing Gongol Jaroslav"
"KSÈM","Pro","7zmh_2015/h005","PaedDr. Halíková Milada"
"KSÈM","Pro","7zmh_2015/h005","Bc. Havlíèková Monika"
"KSÈM","Pro","7zmh_2015/h005","Ing. Heczko Eduard"
"KSÈM","Pro","7zmh_2015/h005","Hegyi Alice"
"KSÈM","Pro","7zmh_2015/h005","JUDr. Langer Štefan"
"KSÈM","Pro","7zmh_2015/h005","Ondráèek David"
"KSÈM","Pro","7zmh_2015/h005","Bc. Pawlas Daniel"
"KSÈM","Pro","7zmh_2015/h005","Mgr. Ptáèek Tomáš"
"KSÈM","Pro","7zmh_2015/h005","Ing. Žák Karel"
"KSÈM","Pro","7zmh_2015/h005","Želinská Janina"
"ANO 2011","Pro","7zmh_2015/h005","Ing. Baránek Ondøej"
"ANO 2011","Pro","7zmh_2015/h005","Bc. Bìlica Josef"
"ANO 2011","Pro","7zmh_2015/h005","Bc. Bureš Ivan"
"ANO 2011","Pro","7zmh_2015/h005","Mgr. Gorecká Stanislava"
"ANO 2011","Pro","7zmh_2015/h005","Hrabèák Peter"
"ANO 2011","Pro","7zmh_2015/h005","Mgr. Georgiu Iva"
"ANO 2011","Pro","7zmh_2015/h005","Koèí Palkovská Iveta"
"ANO 2011","Pro","7zmh_2015/h005","Masaroviè Róbert MSc."
"ANO 2011","Pro","7zmh_2015/h005","Bc. Olšoková Alena"
"ANO 2011","Pro","7zmh_2015/h005","Bc. Tomaniecová Darja"
"Hnutí p.H.","Pro","7zmh_2015/h005","Ing. Muras Bohuslav"
"Hnutí p.H.","Pro","7zmh_2015/h005","Mgr. Šimek Rudolf"
"Hnutí p.H.","Pro","7zmh_2015/h005","Mgr. Vachtarèík Daniel"
"KDU-ÈSL","Pro","7zmh_2015/h005","Bc. Plawny Marek"
"KDU-ÈSL","Pro","7zmh_2015/h005","Ing.Šillerová Eva"
"ÈSSD","Pro","7zmh_2015/h006","Mgr. Feberová Jana"
"ÈSSD","Pro","7zmh_2015/h006","Bc. Hanzel Radim"
"ÈSSD","Pro","7zmh_2015/h006","Mgr. Horòáková Michaela"
"ÈSSD","Pro","7zmh_2015/h006","Ing. Jantoš Pavol"
"ÈSSD","Pro","7zmh_2015/h006","Kozák Vojtìch"
"ÈSSD","Pro","7zmh_2015/h006","Kožmínová Ivana"
"ÈSSD","Pro","7zmh_2015/h006","Ing. Martinek Jiøí"
"ÈSSD","Pro","7zmh_2015/h006","MUDr. Dlabek Milan"
"ÈSSD","Pro","7zmh_2015/h006","Polak Miroslav"
"ÈSSD","Pro","7zmh_2015/h006","Radová Eva"
"ÈSSD","Pro","7zmh_2015/h006","Rapant Pavel"
"ÈSSD","Pro","7zmh_2015/h006","Robosz Petr"
"ÈSSD","Omluven","7zmh_2015/h006","Ing. Smrèek Petr"
"ÈSSD","Pro","7zmh_2015/h006","Ing. Šlachta Karel"
"ÈSSD","Pro","7zmh_2015/h006","Bc. Zedníková Alena"
"KSÈM","Pro","7zmh_2015/h006","Dosedìlová Soòa"
"KSÈM","Pro","7zmh_2015/h006","Ïurkáè Karel"
"KSÈM","Pro","7zmh_2015/h006","Ing Gongol Jaroslav"
"KSÈM","Pro","7zmh_2015/h006","PaedDr. Halíková Milada"
"KSÈM","Pro","7zmh_2015/h006","Bc. Havlíèková Monika"
"KSÈM","Pro","7zmh_2015/h006","Ing. Heczko Eduard"
"KSÈM","Pro","7zmh_2015/h006","Hegyi Alice"
"KSÈM","Pro","7zmh_2015/h006","JUDr. Langer Štefan"
"KSÈM","Pro","7zmh_2015/h006","Ondráèek David"
"KSÈM","Pro","7zmh_2015/h006","Bc. Pawlas Daniel"
"KSÈM","Pro","7zmh_2015/h006","Mgr. Ptáèek Tomáš"
"KSÈM","Pro","7zmh_2015/h006","Ing. Žák Karel"
"KSÈM","Pro","7zmh_2015/h006","Želinská Janina"
"ANO 2011","Pro","7zmh_2015/h006","Ing. Baránek Ondøej"
"ANO 2011","Pro","7zmh_2015/h006","Bc. Bìlica Josef"
"ANO 2011","Pro","7zmh_2015/h006","Bc. Bureš Ivan"
"ANO 2011","Pro","7zmh_2015/h006","Mgr. Gorecká Stanislava"
"ANO 2011","Pro","7zmh_2015/h006","Hrabèák Peter"
"ANO 2011","Pro","7zmh_2015/h006","Mgr. Georgiu Iva"
"ANO 2011","Pro","7zmh_2015/h006","Koèí Palkovská Iveta"
"ANO 2011","Pro","7zmh_2015/h006","Masaroviè Róbert MSc."
"ANO 2011","Pro","7zmh_2015/h006","Bc. Olšoková Alena"
"ANO 2011","Pro","7zmh_2015/h006","Bc. Tomaniecová Darja"
"Hnutí p.H.","Pro","7zmh_2015/h006","Ing. Muras Bohuslav"
"Hnutí p.H.","Pro","7zmh_2015/h006","Mgr. Šimek Rudolf"
"Hnutí p.H.","Pro","7zmh_2015/h006","Mgr. Vachtarèík Daniel"
"KDU-ÈSL","Pro","7zmh_2015/h006","Bc. Plawny Marek"
"KDU-ÈSL","Pro","7zmh_2015/h006","Ing.Šillerová Eva"
"ÈSSD","Proti","7zmh_2015/h009","Mgr. Feberová Jana"
"ÈSSD","Proti","7zmh_2015/h009","Bc. Hanzel Radim"
"ÈSSD","Proti","7zmh_2015/h009","Mgr. Horòáková Michaela"
"ÈSSD","Proti","7zmh_2015/h009","Ing. Jantoš Pavol"
"ÈSSD","Proti","7zmh_2015/h009","Kozák Vojtìch"
"ÈSSD","Proti","7zmh_2015/h009","Kožmínová Ivana"
"ÈSSD","Proti","7zmh_2015/h009","Ing. Martinek Jiøí"
"ÈSSD","Proti","7zmh_2015/h009","MUDr. Dlabek Milan"
"ÈSSD","Proti","7zmh_2015/h009","Polak Miroslav"
"ÈSSD","Proti","7zmh_2015/h009","Radová Eva"
"ÈSSD","Proti","7zmh_2015/h009","Rapant Pavel"
"ÈSSD","Proti","7zmh_2015/h009","Robosz Petr"
"ÈSSD","Omluven","7zmh_2015/h009","Ing. Smrèek Petr"
"ÈSSD","Proti","7zmh_2015/h009","Ing. Šlachta Karel"
"ÈSSD","Proti","7zmh_2015/h009","Bc. Zedníková Alena"
"KSÈM","Pro","7zmh_2015/h009","Dosedìlová Soòa"
"KSÈM","Pro","7zmh_2015/h009","Ïurkáè Karel"
"KSÈM","Pro","7zmh_2015/h009","Ing Gongol Jaroslav"
"KSÈM","Nehlasoval","7zmh_2015/h009","PaedDr. Halíková Milada"
"KSÈM","Pro","7zmh_2015/h009","Bc. Havlíèková Monika"
"KSÈM","Pro","7zmh_2015/h009","Ing. Heczko Eduard"
"KSÈM","Pro","7zmh_2015/h009","Hegyi Alice"
"KSÈM","Pro","7zmh_2015/h009","JUDr. Langer Štefan"
"KSÈM","Pro","7zmh_2015/h009","Ondráèek David"
"KSÈM","Pro","7zmh_2015/h009","Bc. Pawlas Daniel"
"KSÈM","Pro","7zmh_2015/h009","Mgr. Ptáèek Tomáš"
"KSÈM","Pro","7zmh_2015/h009","Ing. Žák Karel"
"KSÈM","Pro","7zmh_2015/h009","Želinská Janina"
"ANO 2011","Pro","7zmh_2015/h009","Ing. Baránek Ondøej"
"ANO 2011","Pro","7zmh_2015/h009","Bc. Bìlica Josef"
"ANO 2011","Pro","7zmh_2015/h009","Bc. Bureš Ivan"
"ANO 2011","Pro","7zmh_2015/h009","Mgr. Gorecká Stanislava"
"ANO 2011","Pro","7zmh_2015/h009","Hrabèák Peter"
"ANO 2011","Pro","7zmh_2015/h009","Mgr. Georgiu Iva"
"ANO 2011","Pro","7zmh_2015/h009","Koèí Palkovská Iveta"
"ANO 2011","Pro","7zmh_2015/h009","Masaroviè Róbert MSc."
"ANO 2011","Pro","7zmh_2015/h009","Bc. Olšoková Alena"
"ANO 2011","Pro","7zmh_2015/h009","Bc. Tomaniecová Darja"
"Hnutí p.H.","Pro","7zmh_2015/h009","Ing. Muras Bohuslav"
"Hnutí p.H.","Pro","7zmh_2015/h009","Mgr. Šimek Rudolf"
"Hnutí p.H.","Pro","7zmh_2015/h009","Mgr. Vachtarèík Daniel"
"KDU-ÈSL","Proti","7zmh_2015/h009","Bc. Plawny Marek"
"KDU-ÈSL","Proti","7zmh_2015/h009","Ing.Šillerová Eva"
"ÈSSD","Pro","7zmh_2015/h010","Mgr. Feberová Jana"
"ÈSSD","Pro","7zmh_2015/h010","Bc. Hanzel Radim"
"ÈSSD","Pro","7zmh_2015/h010","Mgr. Horòáková Michaela"
"ÈSSD","Pro","7zmh_2015/h010","Ing. Jantoš Pavol"
"ÈSSD","Pro","7zmh_2015/h010","Kozák Vojtìch"
"ÈSSD","Pro","7zmh_2015/h010","Kožmínová Ivana"
"ÈSSD","Pro","7zmh_2015/h010","Ing. Martinek Jiøí"
"ÈSSD","Pro","7zmh_2015/h010","MUDr. Dlabek Milan"
"ÈSSD","Pro","7zmh_2015/h010","Polak Miroslav"
"ÈSSD","Pro","7zmh_2015/h010","Radová Eva"
"ÈSSD","Pro","7zmh_2015/h010","Rapant Pavel"
"ÈSSD","Pro","7zmh_2015/h010","Robosz Petr"
"ÈSSD","Omluven","7zmh_2015/h010","Ing. Smrèek Petr"
"ÈSSD","Pro","7zmh_2015/h010","Ing. Šlachta Karel"
"ÈSSD","Pro","7zmh_2015/h010","Bc. Zedníková Alena"
"KSÈM","Pro","7zmh_2015/h010","Dosedìlová Soòa"
"KSÈM","Pro","7zmh_2015/h010","Ïurkáè Karel"
"KSÈM","Pro","7zmh_2015/h010","Ing Gongol Jaroslav"
"KSÈM","Pro","7zmh_2015/h010","PaedDr. Halíková Milada"
"KSÈM","Pro","7zmh_2015/h010","Bc. Havlíèková Monika"
"KSÈM","Pro","7zmh_2015/h010","Ing. Heczko Eduard"
"KSÈM","Pro","7zmh_2015/h010","Hegyi Alice"
"KSÈM","Pro","7zmh_2015/h010","JUDr. Langer Štefan"
"KSÈM","Pro","7zmh_2015/h010","Ondráèek David"
"KSÈM","Pro","7zmh_2015/h010","Bc. Pawlas Daniel"
"KSÈM","Pro","7zmh_2015/h010","Mgr. Ptáèek Tomáš"
"KSÈM","Pro","7zmh_2015/h010","Ing. Žák Karel"
"KSÈM","Pro","7zmh_2015/h010","Želinská Janina"
"ANO 2011","Pro","7zmh_2015/h010","Ing. Baránek Ondøej"
"ANO 2011","Pro","7zmh_2015/h010","Bc. Bìlica Josef"
"ANO 2011","Pro","7zmh_2015/h010","Bc. Bureš Ivan"
"ANO 2011","Pro","7zmh_2015/h010","Mgr. Gorecká Stanislava"
"ANO 2011","Pro","7zmh_2015/h010","Hrabèák Peter"
"ANO 2011","Pro","7zmh_2015/h010","Mgr. Georgiu Iva"
"ANO 2011","Pro","7zmh_2015/h010","Koèí Palkovská Iveta"
"ANO 2011","Pro","7zmh_2015/h010","Masaroviè Róbert MSc."
"ANO 2011","Pro","7zmh_2015/h010","Bc. Olšoková Alena"
"ANO 2011","Pro","7zmh_2015/h010","Bc. Tomaniecová Darja"
"Hnutí p.H.","Pro","7zmh_2015/h010","Ing. Muras Bohuslav"
"Hnutí p.H.","Pro","7zmh_2015/h010","Mgr. Šimek Rudolf"
"Hnutí p.H.","Pro","7zmh_2015/h010","Mgr. Vachtarèík Daniel"
"KDU-ÈSL","Pro","7zmh_2015/h010","Bc. Plawny Marek"
"KDU-ÈSL","Pro","7zmh_2015/h010","Ing.Šillerová Eva"
"ÈSSD","Pro","7zmh_2015/h011","Mgr. Feberová Jana"
"ÈSSD","Zdržel se","7zmh_2015/h011","Bc. Hanzel Radim"
"ÈSSD","Pro","7zmh_2015/h011","Mgr. Horòáková Michaela"
"ÈSSD","Pro","7zmh_2015/h011","Ing. Jantoš Pavol"
"ÈSSD","Pro","7zmh_2015/h011","Kozák Vojtìch"
"ÈSSD","Pro","7zmh_2015/h011","Kožmínová Ivana"
"ÈSSD","Pro","7zmh_2015/h011","Ing. Martinek Jiøí"
"ÈSSD","Pro","7zmh_2015/h011","MUDr. Dlabek Milan"
"ÈSSD","Zdržel se","7zmh_2015/h011","Polak Miroslav"
"ÈSSD","Zdržel se","7zmh_2015/h011","Radová Eva"
"ÈSSD","Pro","7zmh_2015/h011","Rapant Pavel"
"ÈSSD","Pro","7zmh_2015/h011","Robosz Petr"
"ÈSSD","Omluven","7zmh_2015/h011","Ing. Smrèek Petr"
"ÈSSD","Zdržel se","7zmh_2015/h011","Ing. Šlachta Karel"
"ÈSSD","Pro","7zmh_2015/h011","Bc. Zedníková Alena"
"KSÈM","Pro","7zmh_2015/h011","Dosedìlová Soòa"
"KSÈM","Pro","7zmh_2015/h011","Ïurkáè Karel"
"KSÈM","Pro","7zmh_2015/h011","Ing Gongol Jaroslav"
"KSÈM","Pro","7zmh_2015/h011","PaedDr. Halíková Milada"
"KSÈM","Pro","7zmh_2015/h011","Bc. Havlíèková Monika"
"KSÈM","Pro","7zmh_2015/h011","Ing. Heczko Eduard"
"KSÈM","Pro","7zmh_2015/h011","Hegyi Alice"
"KSÈM","Pro","7zmh_2015/h011","JUDr. Langer Štefan"
"KSÈM","Pro","7zmh_2015/h011","Ondráèek David"
"KSÈM","Pro","7zmh_2015/h011","Bc. Pawlas Daniel"
"KSÈM","Pro","7zmh_2015/h011","Mgr. Ptáèek Tomáš"
"KSÈM","Pro","7zmh_2015/h011","Ing. Žák Karel"
"KSÈM","Pro","7zmh_2015/h011","Želinská Janina"
"ANO 2011","Pro","7zmh_2015/h011","Ing. Baránek Ondøej"
"ANO 2011","Pro","7zmh_2015/h011","Bc. Bìlica Josef"
"ANO 2011","Pro","7zmh_2015/h011","Bc. Bureš Ivan"
"ANO 2011","Pro","7zmh_2015/h011","Mgr. Gorecká Stanislava"
"ANO 2011","Pro","7zmh_2015/h011","Hrabèák Peter"
"ANO 2011","Pro","7zmh_2015/h011","Mgr. Georgiu Iva"
"ANO 2011","Pro","7zmh_2015/h011","Koèí Palkovská Iveta"
"ANO 2011","Pro","7zmh_2015/h011","Masaroviè Róbert MSc."
