vote_event:id,voter:id,option
29733,4355,yes
29733,4624,not voting
29733,4351,yes
29733,4352,yes
29733,4216,absent
29733,4324,not voting
29733,4325,yes
29733,3926,absent
29733,4353,yes
29733,3484,yes
24632,3492,yes
24632,4014,yes
24632,4339,yes
24632,4340,yes
24632,3967,yes
24632,4306,yes
24632,4341,yes
24632,4342,yes
24632,4344,yes
24632,4345,absent
24632,4346,yes
24632,4085,yes
24632,4347,yes
24632,4041,yes
24632,3184,not voting
24632,4348,not voting
24632,4369,yes
24632,4370,yes
24632,4371,yes
24632,3464,absent
24632,4349,yes
24632,3230,yes
24632,4307,yes
24632,4308,yes
24632,4309,not voting
24632,4372,yes
24632,4048,yes
24632,3472,yes
24632,4373,yes
24632,4065,yes
24632,3337,yes
24632,4374,absent
24632,4375,yes
24632,4310,yes
24632,3186,not voting
24632,4311,yes
24632,4312,yes
24632,4313,not voting
24632,3478,yes
24632,4684,yes
24632,4314,yes
24632,3762,yes
24632,4315,absent
24632,3167,not voting
24632,4316,yes
24632,4093,yes
24632,4683,yes
24632,4317,yes
24632,4318,yes
24632,4319,yes
24632,4320,yes
24632,4321,yes
24632,4322,yes
24632,4323,yes
24632,4350,yes
24632,3169,absent
24632,4355,yes
24632,4351,yes
24632,4352,yes
24632,4324,yes
24632,4325,yes
24632,3926,yes
24632,4353,yes
26425,3492,yes
26425,4014,absent
26425,4339,not voting
26425,4340,not voting
26425,3967,not voting
26425,4306,yes
26425,4342,yes
26425,4344,yes
26425,4346,yes
26425,4085,absent
26425,4347,yes
26425,4041,yes
26425,3184,absent
26425,4348,absent
26425,4369,yes
26425,4370,yes
26425,4371,yes
26425,3464,not voting
26425,4349,absent
26425,3230,yes
26425,4307,yes
26425,4308,yes
26425,4309,yes
26425,4372,yes
26425,4048,yes
26425,3472,yes
26425,4373,yes
26425,4065,yes
26425,3337,yes
26425,4374,yes
26425,4375,yes
26425,4310,yes
26425,3186,yes
26425,4311,yes
26425,4312,yes
26425,4313,yes
26425,3478,yes
26425,4684,yes
26425,4314,not voting
26425,4345,yes
26425,3762,absent
26425,4315,yes
26425,3167,yes
26425,4316,yes
26425,4093,yes
26425,4683,absent
26425,4317,yes
26425,4318,not voting
26425,4319,yes
26425,4320,yes
26425,4321,yes
26425,4322,yes
26425,4323,absent
26425,4350,yes
26425,3169,yes
26425,4355,absent
26425,4624,yes
26425,4351,yes
26425,4352,not voting
26425,4324,absent
26425,4325,yes
26425,3926,yes
26425,4353,absent
28475,3492,not voting
28475,4014,yes
28475,4339,not voting
28475,4340,absent
28475,3967,yes
28475,4306,yes
28475,4342,yes
28475,4344,yes
28475,4346,yes
28475,4085,absent
28475,4347,yes
28475,4041,yes
28475,3184,absent
28475,4348,yes
28475,4369,absent
28475,4370,yes
28475,4371,not voting
28475,3464,absent
28475,4349,yes
28475,3230,yes
28475,4307,absent
28475,4308,yes
28475,4309,not voting
28475,4372,yes
28475,4048,absent
28475,3472,yes
28475,4373,absent
28475,4065,absent
28475,3337,yes
28475,4374,yes
28475,4375,yes
28475,4310,yes
28475,3186,not voting
28475,4311,yes
28475,4312,yes
28475,4313,yes
28475,3478,yes
28475,4314,yes
28475,4345,absent
28475,3762,yes
28475,4315,absent
28475,3167,absent
28475,4316,absent
28475,4093,yes
28475,4317,yes
28475,4318,yes
28475,4319,absent
28475,4320,yes
28475,4321,absent
28475,4322,yes
28475,4323,yes
28475,4350,absent
28475,3169,yes
28475,4355,absent
28475,4624,absent
28475,4351,yes
28475,4352,yes
28475,4216,yes
28475,4324,not voting
28475,4325,yes
28475,3926,yes
28475,4353,absent
28475,3484,not voting
24385,3492,yes
24385,4014,yes
24385,4339,yes
24385,4340,yes
24385,3967,yes
24385,4306,yes
24385,4341,yes
24385,4342,yes
24385,4344,yes
24385,4345,yes
24385,4346,yes
24385,4085,yes
24385,4347,yes
24385,4041,yes
24385,3184,yes
24385,4348,yes
24385,4369,yes
24385,4370,yes
24385,4371,yes
24385,3464,not voting
24385,4349,absent
24385,3230,not voting
24385,4307,yes
24385,4308,yes
24385,4309,yes
24385,4372,yes
24385,4048,yes
24385,3472,yes
24385,4373,yes
24385,4065,yes
24385,3337,yes
24385,4374,yes
24385,4375,yes
24385,4310,yes
24385,3186,yes
24385,4311,yes
24385,4312,yes
24385,4313,yes
24385,3478,yes
24385,4684,yes
24385,4314,yes
24385,3762,yes
24385,4315,yes
24385,3167,yes
24385,4316,yes
24385,4093,yes
24385,4683,yes
24385,4317,yes
24385,4318,yes
24385,4319,yes
24385,4320,yes
24385,4321,yes
24385,4322,yes
24385,4323,yes
24385,4350,yes
24385,3169,yes
24385,4355,absent
24385,4351,yes
24385,4352,yes
24385,4324,yes
24385,4325,yes
24385,3926,yes
24385,4353,yes
28231,3492,yes
28231,4014,not voting
28231,4339,absent
28231,4340,yes
28231,3967,yes
28231,4306,yes
28231,4342,yes
28231,4344,yes
28231,4346,not voting
28231,4085,yes
28231,4347,yes
28231,4041,yes
28231,3184,yes
28231,4348,yes
28231,4369,yes
28231,4370,absent
28231,4371,yes
28231,3464,absent
28231,4349,absent
28231,3230,absent
28231,4307,not voting
28231,4308,yes
28231,4309,yes
28231,4372,yes
28231,4048,absent
28231,3472,yes
28231,4373,yes
28231,4065,yes
28231,3337,absent
28231,4374,yes
28231,4375,yes
28231,4310,yes
28231,3186,absent
28231,4311,yes
28231,4312,absent
28231,4313,yes
28231,3478,yes
28231,4314,yes
28231,4345,absent
28231,3762,absent
28231,4315,absent
28231,3167,yes
28231,4316,yes
28231,4093,yes
28231,4317,yes
28231,4318,yes
28231,4319,yes
28231,4320,yes
28231,4321,yes
28231,4322,yes
28231,4323,yes
28231,4350,not voting
28231,3169,yes
28231,4355,yes
28231,4624,yes
28231,4351,yes
28231,4352,yes
28231,4216,yes
28231,4324,yes
28231,4325,yes
28231,3926,yes
28231,4353,yes
28231,3484,yes
26956,3492,yes
26956,4014,absent
26956,4339,absent
26956,4340,yes
26956,3967,yes
26956,4306,no
26956,4342,yes
26956,4344,yes
26956,4346,no
26956,4085,yes
26956,4347,yes
26956,4041,yes
26956,3184,absent
26956,4348,yes
26956,4369,no
26956,4370,abstain
26956,4371,yes
26956,3464,absent
26956,4349,absent
26956,3230,no
26956,4307,yes
26956,4308,yes
26956,4309,abstain
26956,4372,yes
26956,4048,no
26956,3472,yes
26956,4373,yes
26956,4065,absent
26956,3337,no
26956,4374,yes
26956,4375,yes
26956,4310,yes
26956,3186,no
26956,4311,yes
26956,4312,yes
26956,4313,yes
26956,3478,yes
26956,4314,yes
26956,4345,yes
26956,3762,abstain
26956,4315,no
26956,3167,yes
26956,4316,absent
26956,4093,abstain
26956,4317,yes
26956,4318,yes
26956,4319,yes
26956,4320,absent
26956,4321,yes
26956,4322,yes
26956,4323,absent
26956,4350,not voting
26956,3169,yes
26956,4355,yes
26956,4624,yes
26956,4351,yes
26956,4352,yes
26956,4216,abstain
26956,4324,no
26956,4325,yes
26956,3926,yes
26956,4353,absent
26956,3484,abstain
26969,3492,yes
26969,4014,yes
26969,4339,yes
26969,4340,yes
26969,3967,yes
26969,4306,yes
26969,4342,yes
26969,4344,yes
26969,4346,yes
26969,4085,yes
26969,4347,yes
26969,4041,yes
26969,3184,yes
26969,4348,absent
26969,4369,not voting
26969,4370,yes
26969,4371,not voting
26969,3464,absent
26969,4349,not voting
26969,3230,absent
26969,4307,yes
26969,4308,yes
26969,4309,yes
26969,4372,yes
26969,4048,yes
26969,3472,yes
26969,4373,yes
26969,4065,yes
26969,3337,not voting
26969,4374,yes
26969,4375,yes
26969,4310,yes
26969,3186,not voting
26969,4311,yes
26969,4312,yes
26969,4313,yes
26969,3478,yes
26969,4314,yes
26969,4345,yes
26969,3762,yes
26969,4315,yes
26969,3167,absent
26969,4316,not voting
26969,4093,yes
26969,4317,yes
26969,4318,yes
26969,4319,yes
26969,4320,yes
26969,4321,yes
26969,4322,yes
26969,4323,not voting
26969,4350,not voting
26969,3169,yes
26969,4355,yes
26969,4624,yes
26969,4351,yes
26969,4352,yes
26969,4216,yes
26969,4324,yes
26969,4325,yes
26969,3926,not voting
26969,4353,yes
26969,3484,yes
25178,3492,yes
25178,4014,absent
25178,4339,absent
25178,4340,yes
25178,3967,yes
25178,4306,not voting
25178,4341,absent
25178,4342,yes
25178,4344,yes
25178,4345,absent
25178,4346,yes
25178,4085,yes
25178,4347,yes
25178,4041,yes
25178,3184,yes
25178,4348,yes
25178,4369,yes
25178,4370,absent
25178,4371,yes
25178,3464,absent
25178,4349,yes
25178,3230,yes
25178,4307,yes
25178,4308,yes
25178,4309,yes
25178,4372,yes
25178,4048,yes
25178,3472,yes
25178,4373,yes
25178,4065,yes
25178,3337,yes
25178,4374,yes
25178,4375,yes
25178,4310,yes
25178,3186,yes
25178,4311,yes
25178,4312,not voting
25178,4313,yes
25178,3478,yes
25178,4684,absent
25178,4314,yes
25178,3762,yes
25178,4315,yes
25178,3167,yes
25178,4316,yes
25178,4093,yes
25178,4683,not voting
25178,4317,absent
25178,4318,yes
25178,4319,yes
25178,4320,yes
25178,4321,absent
25178,4322,yes
25178,4323,not voting
25178,4350,yes
25178,3169,yes
25178,4355,yes
25178,4351,yes
25178,4352,yes
25178,4324,yes
25178,4325,yes
25178,3926,yes
25178,4353,yes
26458,3492,yes
26458,4014,yes
26458,4339,yes
26458,4340,yes
26458,3967,yes
26458,4306,absent
26458,4342,yes
26458,4344,yes
26458,4346,absent
26458,4085,yes
26458,4347,yes
26458,4041,absent
26458,3184,yes
26458,4348,yes
26458,4369,yes
26458,4370,yes
26458,4371,yes
26458,3464,absent
26458,4349,not voting
26458,3230,absent
26458,4307,not voting
26458,4308,yes
26458,4309,yes
26458,4372,yes
26458,4048,yes
26458,3472,yes
26458,4373,yes
26458,4065,absent
26458,3337,yes
26458,4374,yes
26458,4375,yes
26458,4310,yes
26458,3186,yes
26458,4311,yes
26458,4312,yes
26458,4313,yes
26458,3478,yes
26458,4684,absent
26458,4314,yes
26458,4345,absent
26458,3762,yes
26458,4315,yes
26458,3167,yes
26458,4316,yes
26458,4093,absent
26458,4683,yes
26458,4317,yes
26458,4318,yes
26458,4319,yes
26458,4320,yes
26458,4321,yes
26458,4322,not voting
26458,4323,yes
26458,4350,yes
26458,3169,not voting
26458,4355,yes
26458,4624,yes
26458,4351,yes
26458,4352,yes
26458,4324,yes
26458,4325,yes
26458,3926,absent
26458,4353,not voting
25440,3492,yes
25440,4014,yes
25440,4339,yes
25440,4340,yes
25440,3967,yes
25440,4306,yes
25440,4341,yes
25440,4342,absent
25440,4344,yes
25440,4345,yes
25440,4346,absent
25440,4085,yes
25440,4347,yes
25440,4041,yes
25440,3184,yes
25440,4348,yes
25440,4369,yes
25440,4370,yes
25440,4371,yes
25440,3464,yes
25440,4349,not voting
25440,3230,yes
25440,4307,absent
25440,4308,yes
25440,4309,absent
25440,4372,yes
25440,4048,yes
25440,3472,yes
25440,4373,yes
25440,4065,yes
25440,3337,yes
25440,4374,yes
25440,4375,yes
25440,4310,yes
25440,3186,yes
25440,4311,absent
25440,4312,yes
25440,4313,yes
25440,3478,yes
25440,4684,not voting
25440,4314,yes
25440,3762,absent
25440,4315,not voting
25440,3167,yes
25440,4316,yes
25440,4093,yes
25440,4683,yes
25440,4317,yes
25440,4318,yes
25440,4319,yes
25440,4320,yes
25440,4321,yes
25440,4322,yes
25440,4323,not voting
25440,4350,yes
25440,3169,yes
25440,4355,yes
25440,4351,yes
25440,4352,not voting
25440,4324,yes
25440,4325,yes
25440,3926,absent
25440,4353,yes
26979,3492,yes
26979,4014,yes
26979,4339,yes
26979,4340,yes
26979,3967,yes
26979,4306,yes
26979,4342,yes
26979,4344,yes
26979,4346,yes
26979,4085,yes
26979,4347,yes
26979,4041,yes
26979,3184,absent
26979,4348,yes
26979,4369,yes
26979,4370,yes
26979,4371,yes
26979,3464,absent
26979,4349,not voting
26979,3230,absent
26979,4307,yes
26979,4308,yes
26979,4309,yes
26979,4372,yes
26979,4048,yes
26979,3472,yes
26979,4373,yes
26979,4065,not voting
26979,3337,yes
26979,4374,yes
26979,4375,yes
26979,4310,yes
26979,3186,not voting
26979,4311,yes
26979,4312,yes
26979,4313,yes
26979,3478,yes
26979,4314,yes
26979,4345,yes
26979,3762,yes
26979,4315,yes
26979,3167,yes
26979,4316,absent
26979,4093,yes
26979,4317,absent
26979,4318,yes
26979,4319,yes
26979,4320,yes
26979,4321,absent
26979,4322,yes
26979,4323,absent
26979,4350,yes
26979,3169,yes
26979,4355,yes
26979,4624,yes
26979,4351,yes
26979,4352,yes
26979,4216,yes
26979,4324,yes
26979,4325,yes
26979,3926,yes
26979,4353,yes
26979,3484,absent
27246,3492,yes
27246,4014,yes
27246,4339,yes
27246,4340,yes
27246,3967,yes
27246,4306,absent
27246,4342,yes
27246,4344,yes
27246,4346,yes
27246,4085,yes
27246,4347,yes
27246,4041,yes
27246,3184,yes
27246,4348,yes
27246,4369,yes
27246,4370,absent
27246,4371,yes
27246,3464,yes
27246,4349,absent
27246,3230,yes
27246,4307,yes
27246,4308,yes
27246,4309,yes
27246,4372,yes
27246,4048,yes
27246,3472,yes
27246,4373,yes
27246,4065,absent
27246,3337,absent
27246,4374,yes
27246,4375,not voting
27246,4310,absent
27246,3186,absent
27246,4311,yes
27246,4312,yes
27246,4313,not voting
27246,3478,yes
27246,4314,yes
27246,4345,absent
27246,3762,yes
27246,4315,absent
27246,3167,yes
27246,4316,yes
27246,4093,yes
27246,4317,yes
27246,4318,yes
27246,4319,yes
27246,4320,yes
27246,4321,yes
27246,4322,yes
27246,4323,yes
27246,4350,yes
27246,3169,absent
27246,4355,absent
27246,4624,yes
27246,4351,not voting
27246,4352,yes
27246,4216,yes
27246,4324,yes
27246,4325,not voting
27246,3926,yes
27246,4353,yes
27246,3484,yes
25456,3492,yes
25456,4014,absent
25456,4339,yes
25456,4340,yes
25456,3967,absent
25456,4306,yes
25456,4341,absent
25456,4342,yes
25456,4344,yes
25456,4345,yes
25456,4346,yes
25456,4085,not voting
25456,4347,yes
25456,4041,absent
25456,3184,yes
25456,4348,yes
25456,4369,yes
25456,4370,yes
25456,4371,yes
25456,3464,absent
25456,4349,absent
25456,3230,yes
25456,4307,yes
25456,4308,yes
25456,4309,yes
25456,4372,yes
25456,4048,yes
25456,3472,yes
25456,4373,yes
25456,4065,yes
25456,3337,yes
25456,4374,yes
25456,4375,absent
25456,4310,yes
25456,3186,yes
25456,4311,yes
25456,4312,not voting
25456,4313,yes
25456,3478,yes
25456,4684,yes
25456,4314,yes
25456,3762,yes
25456,4315,yes
25456,3167,yes
25456,4316,yes
25456,4093,yes
25456,4683,yes
25456,4317,not voting
25456,4318,yes
25456,4319,yes
25456,4320,yes
25456,4321,yes
25456,4322,yes
25456,4323,yes
25456,4350,yes
25456,3169,yes
25456,4355,yes
25456,4351,yes
25456,4352,yes
25456,4324,yes
25456,4325,yes
25456,3926,yes
25456,4353,yes
24435,3492,yes
24435,4014,yes
24435,4339,absent
24435,4340,yes
24435,3967,yes
24435,4306,yes
24435,4341,absent
24435,4342,yes
24435,4344,yes
24435,4345,yes
24435,4346,yes
24435,4085,yes
24435,4347,absent
24435,4041,yes
24435,3184,yes
24435,4348,yes
24435,4369,yes
24435,4370,not voting
24435,4371,yes
24435,3464,yes
24435,4349,yes
24435,3230,yes
24435,4307,yes
24435,4308,yes
24435,4309,yes
24435,4372,absent
24435,4048,yes
24435,3472,absent
24435,4373,yes
24435,4065,yes
24435,3337,yes
24435,4374,yes
24435,4375,absent
24435,4310,yes
24435,3186,yes
24435,4311,yes
24435,4312,yes
24435,4313,absent
24435,3478,yes
24435,4684,yes
24435,4314,yes
24435,3762,absent
24435,4315,yes
24435,3167,yes
24435,4316,yes
24435,4093,yes
24435,4683,yes
24435,4317,yes
24435,4318,yes
24435,4319,yes
24435,4320,yes
24435,4321,yes
24435,4322,yes
24435,4323,yes
24435,4350,yes
24435,3169,yes
24435,4355,yes
24435,4351,yes
24435,4352,absent
24435,4324,not voting
24435,4325,yes
24435,3926,yes
24435,4353,yes
24695,3492,yes
24695,4014,yes
24695,4339,yes
24695,4340,yes
24695,3967,yes
24695,4306,yes
24695,4341,yes
24695,4342,yes
24695,4344,yes
24695,4345,yes
24695,4346,yes
24695,4085,yes
24695,4347,yes
24695,4041,yes
24695,3184,yes
24695,4348,yes
24695,4369,yes
24695,4370,yes
24695,4371,yes
24695,3464,not voting
24695,4349,yes
24695,3230,yes
24695,4307,yes
24695,4308,yes
24695,4309,yes
24695,4372,yes
24695,4048,yes
24695,3472,yes
24695,4373,yes
24695,4065,yes
24695,3337,yes
24695,4374,yes
24695,4375,yes
24695,4310,yes
24695,3186,yes
24695,4311,yes
24695,4312,not voting
24695,4313,yes
24695,3478,yes
24695,4684,absent
24695,4314,yes
24695,3762,yes
24695,4315,yes
24695,3167,yes
24695,4316,yes
24695,4093,yes
24695,4683,yes
24695,4317,yes
24695,4318,yes
24695,4319,yes
24695,4320,yes
24695,4321,yes
24695,4322,yes
24695,4323,yes
24695,4350,yes
24695,3169,not voting
24695,4355,yes
24695,4351,yes
24695,4352,yes
24695,4324,yes
24695,4325,yes
24695,3926,yes
24695,4353,yes
24443,3492,yes
24443,4014,yes
24443,4339,yes
24443,4340,yes
24443,3967,yes
24443,4306,yes
24443,4341,yes
24443,4342,absent
24443,4344,yes
24443,4345,yes
24443,4346,yes
24443,4085,yes
24443,4347,yes
24443,4041,yes
24443,3184,yes
24443,4348,yes
24443,4369,yes
24443,4370,yes
24443,4371,yes
24443,3464,yes
24443,4349,yes
24443,3230,yes
24443,4307,yes
24443,4308,yes
24443,4309,yes
24443,4372,yes
24443,4048,yes
24443,3472,yes
24443,4373,yes
24443,4065,yes
24443,3337,yes
24443,4374,yes
24443,4375,yes
24443,4310,yes
24443,3186,yes
24443,4311,yes
24443,4312,yes
24443,4313,yes
24443,3478,yes
24443,4684,yes
24443,4314,yes
24443,3762,yes
24443,4315,yes
24443,3167,yes
24443,4316,yes
24443,4093,yes
24443,4683,yes
24443,4317,yes
24443,4318,yes
24443,4319,yes
24443,4320,yes
24443,4321,yes
24443,4322,abstain
24443,4323,absent
24443,4350,yes
24443,3169,yes
24443,4355,yes
24443,4351,yes
24443,4352,absent
24443,4324,yes
24443,4325,yes
24443,3926,yes
24443,4353,yes
26497,3492,yes
26497,4014,absent
26497,4339,yes
26497,4340,yes
26497,3967,yes
26497,4306,yes
26497,4342,yes
26497,4344,absent
26497,4346,yes
26497,4085,yes
26497,4347,yes
26497,4041,yes
26497,3184,yes
26497,4348,yes
26497,4369,yes
26497,4370,yes
26497,4371,yes
26497,3464,absent
26497,4349,absent
26497,3230,absent
26497,4307,yes
26497,4308,yes
26497,4309,yes
26497,4372,yes
26497,4048,yes
26497,3472,yes
26497,4373,yes
26497,4065,absent
26497,3337,yes
26497,4374,yes
26497,4375,yes
26497,4310,yes
26497,3186,yes
26497,4311,yes
26497,4312,yes
26497,4313,yes
26497,3478,absent
26497,4684,yes
26497,4314,yes
26497,4345,yes
26497,3762,yes
26497,4315,yes
26497,3167,yes
26497,4316,yes
26497,4093,absent
26497,4683,yes
26497,4317,yes
26497,4318,yes
26497,4319,yes
26497,4320,yes
26497,4321,yes
26497,4322,yes
26497,4323,yes
26497,4350,yes
26497,3169,yes
26497,4355,yes
26497,4624,yes
26497,4351,yes
26497,4352,yes
26497,4324,yes
26497,4325,yes
26497,3926,yes
26497,4353,yes
23430,3492,yes
23430,4014,yes
23430,4339,no
23430,4340,abstain
23430,3967,abstain
23430,4306,yes
23430,4341,abstain
23430,4342,abstain
23430,4343,yes
23430,4344,yes
23430,4345,no
23430,4346,yes
23430,4085,yes
23430,4347,no
23430,4041,yes
23430,3184,abstain
23430,4348,no
23430,4369,no
23430,4370,abstain
23430,4371,not voting
23430,3464,yes
23430,4349,yes
23430,3230,yes
23430,4307,not voting
23430,4308,abstain
23430,4309,yes
23430,4372,no
23430,4048,yes
23430,3472,not voting
