id,name,organization:party,organization:affiliation,organization:list,
2014-571105-1-901-5,Hejcman Jaroslav,nk_party,bezpp_affiliation,901_list,
2014-571105-1-901-3,Hrubá Jitka Mgr.,nk_party,bezpp_affiliation,901_list,
2014-571105-1-901-1,Konečný Michal,nk_party,bezpp_affiliation,901_list,
2014-571105-1-902-1,Králik Kamil,nk_party,bezpp_affiliation,902_list,
2014-571105-1-902-2,Medková Jana Mgr. Ing.,nk_party,bezpp_affiliation,902_list,
2014-571105-1-901-4,Panenka Vladimír,nk_party,bezpp_affiliation,901_list,
2014-571105-1-901-2,Vejman Pavel,nk_party,bezpp_affiliation,901_list,
