id,name,organization:party,organization:affiliation,organization:list,
2014-532347-1-903-4,GAJDA Ondřej,nk_party,bezpp_affiliation,903_list,
2014-532347-1-906-1,KEJMAR Antonín,nk_party,bezpp_affiliation,906_list,
2014-532347-1-905-2,KRÁTKÝ Martin,nk_party,bezpp_affiliation,905_list,
2014-532347-1-907-3,KUKELKA Jiří,nk_party,bezpp_affiliation,907_list,
2014-532347-1-907-2,KUKELKA Karel,nk_party,bezpp_affiliation,907_list,
2014-532347-1-902-4,MORÁVEK Lukáš Ing.,nk_party,bezpp_affiliation,902_list,
2014-532347-1-903-1,SVATOŠ Tomáš,nk_party,bezpp_affiliation,903_list,
2014-532347-1-901-2,VÁVRA Evžen,nk_party,bezpp_affiliation,901_list,
2014-532347-1-905-1,VILDA Jiří,nk_party,bezpp_affiliation,905_list,
