id,name,organization:party,organization:affiliation,organization:list,
2010-579408-1-901-1,Černá Hana Mgr.,nk_party,bezpp_affiliation,901_list,
2010-579408-1-902-2,Černý Josef,nk_party,bezpp_affiliation,902_list,
2010-579408-1-902-1,Grega Ladislav Ing.,nk_party,bezpp_affiliation,902_list,
2010-579408-1-902-6,Horáček Pavel,nk_party,bezpp_affiliation,902_list,
2010-579408-1-901-4,Mitrovič Libor Ing.,nk_party,bezpp_affiliation,901_list,
2010-579408-1-902-3,Stoklasa Ondřej,nk_party,bezpp_affiliation,902_list,
2010-579408-1-902-4,Tyrnerová Jarmila Ing.,nk_party,bezpp_affiliation,902_list,
