id,name,organization:party,organization:affiliation,organization:list,
2014-571113-1-901-2,Dohnal Karel Ing.,nk_party,bezpp_affiliation,901_list,
2014-571113-1-901-3,Harrerová Ladislava MUDr.,nk_party,bezpp_affiliation,901_list,
2014-571113-1-901-1,Horák Jiří Ing.,nk_party,bezpp_affiliation,901_list,
2014-571113-1-901-7,Mazánková Pavlína Mgr.,nk_party,bezpp_affiliation,901_list,
2014-571113-1-901-6,Ryska Miloslav Mgr.,nk_party,bezpp_affiliation,901_list,
2014-571113-1-901-5,Salavec František,nk_party,bezpp_affiliation,901_list,
2014-571113-1-901-4,Samek Jindřich MUDr.,nk_party,bezpp_affiliation,901_list,
