id,legislative_session:number,start_date,item:title,item:number,motion:title,
5002,5,2014-07-14,Volba ověřovatele zápisu,3,Zastupitelstvo obce Hluboš určuje ověřovateli zápisu Vlastimila Fialu a Lumíra Faltyse.,
5003,5,2014-07-14,ÚP obce – darovací smlouvy,4,Zastupitelstvo obce Hluboš schvaluje podepsané Darovací smlouvy na pořízení ÚP obce a přijímá finanční dary dle těchto smluv.,
5004,5,2014-07-14,Smlouva na plánované opravy místních komunikací,5,Zastupitelstvo obce Hluboš schvaluje Smlouvu na opravy místních komunikací a dává mandát starostovi k podpisu této smlouvy.,
5005,5,2014-07-14,Darovací smlouva – finanční dar,6,Zastupitelstvo obce Hluboš schvaluje Darovací smlouvu a dává mandát starostovi k podpisu této smlouvy,
5006,5,2014-07-14,Žádost o schválení opravy chodníku,7,"Zastupitelstvo obce Hluboš schvaluje opravu chodníku před rodinným domem č.p. 176, která bude hrazena žadatelem.",
5007,5,2014-07-14,Organizační - Informace,8,Zastupitelstvo obce Hluboš souhlasí s bezúplatným převodem vozu Multicar M 2510 pro JPO obce.,
6001,6,2014-09-17,Schválení programu jednání,2,Zastupitelstvo obce Hluboš schvaluje program veřejného zasedání.,
6002,6,2014-09-17,Volba ověřovatele zápisu,3,Zastupitelstvo obce Hluboš určuje ověřovateli zápisu Vlastimila Fialu a Lumíra Faltyse.,
6003,6,2014-09-17,Rozpočtové opatření č. 4 z 9.9.2014,4,Zastupitelstvo obce Hluboš schvaluje Rozpočtové opatření č. 4 rozpočtu obce Hluboš ze dne 9.9.2014. Rozpis položek se provede dle mandátu starosty.,
6004,6,2014-09-17,Žádost o odprodej pozemku na Kardavci – parc. č. 350/1,5,Zastupitelstvo obce Hluboš schvaluje žádost o odprodej obecního pozemku parc. č. 350/1 o výměře 954 m2.,
6005,6,2014-09-17,Žádost o odprodej pozemku na Kardavci – parc. č. 350/1 a 360/35,5,Zastupitelstvo obce Hluboš schvaluje žádost o  odprodej obecního pozemku parc. č. 350/1 o výměře 954 m2 a parc. č. 360/35 o výměře 132 m2.,
6006,6,2014-09-17,Žádost o přidělení bytu v DPS,6,Zastupitelstvo obce Hluboš schvaluje přidělení volného bytu v DPS paní Miloslavě Řehulkové a dává mandát starostovi k podpisu nájemní smlouvy a darovací smlouvy.,
6007,6,2014-09-17,Organizační - Informace,9,"Zastupitelstvo obce Hluboš rozhodlo, že pokud firma nezaručí, že oprava cest bude zahájena neprodleně tj. do konce září, bude od smlouvy odstoupeno. Pokud nebude oprava hotová do konce září, bude dle smlouvy vymáháno penále za prodlení.",
6008,6,2014-09-17,Organizační - Informace,9,Zastupitelstvo obce Hluboš schvaluje podání žádosti o posouzení zdravotního stavu lípy pod kostelem a lípy u kapličky na návsi a provedení případných kroků pro jejich záchranu.,
6009,6,2014-09-17,Organizační - Informace,9,Zastupitelstvo obce Hluboš nemůže na základě předložených informací rozhodnout o vydání deklarace pro přístupovou cestu k výše uvedeným pozemkům. Musí být provedeno právní posouzení žádosti.,
