id,legislative_session:number,start_date,item:title,item:number,motion:title,
12015,12,2013-03-25,různé,8,Kdo souhlasí s uzavřením předložené smlouvy -NÁVRH SMLOUVY NA ÚDRŽBU VEŘEJNÉ ZELENĚ,
12016,12,2013-03-25,různé,8,Kdo souhlasí se žádostí o bezúplatný převod uvedené části pozemku č. 390/1?,
12017,12,2013-03-25,různé,8,Kdo souhlasí s uzavřením předložené smlouvy o dotaci - SMLOUVA O POSKYTNUTÍ DOTACE TJ SOKOL BRÁŠKO V,
12018,12,2013-03-25,různé,8,"Starosta sdělil, že rada obce navrhuje pro novou komunikaci název „U Hřiště",
12019,12,2013-03-25,různé,8,"Kdo souhlasí s tím, abychom všemi zákonnými prostředky vymítili VHA v naší obci ?",
12020,12,2013-03-25,diskuze,9,Kdo je s tím daným stavem odpadového hospodářství spokojený,
12021,12,2013-03-25,usnesení a závěr,10,Kdo souhlasí s navrženým usnesením,
13001,13,2013-06-24,program,1,hlasování o programu,
13002,13,2013-06-24,KONTROLA PLNĚNÍ USNESENÍ 11. ZASEDÁNÍ ZASTUPITELSTVA,2,"Kdo souhlasí, abychom vzali informaci o kontrole plnění usnesení 11. zasedání na vědomí?",
13003,13,2013-06-24,ZÁVĚREČNÝ ÚČET OBCE ZA ROK 2012 A VÝSLEDEK AUDITU,3,"Kdo souhlasí, abychom závěrečný účet oce včetně zprávy o výsledku přezkoumání hospodaření obce za rok 2012 schválili bez výhrady",
13004,13,2013-06-24,SCHVÁLENÍ ÚČETNÍ ZÁVĚRKY ZA ROK 2012,4,Kdo souhlasí se schválením účetní závěrky za rok 2012?,
13005,13,2013-06-24,ZPRÁVA O FINANČNÍM HOSPODAŘENÍ OBCE K 31.5.2013,5,"Kdo souhlasí, abychom vzali výsledek hospodaření obce k 31.5.2013 s uspokojením na vědomí?",
13006,13,2013-06-24,SCHVÁLENÍ ÚZEMNÍHO PLÁNU OBCE,6,Kdo souhlasí se schválením Územního plánu obce Braškov?,
13007,13,2013-06-24,STAV A PRŮBĚH AKCÍ „PROGRAMU VÝSTAVBY',7,Kdo souhlasí se schválením předloženého návrhu „Programu výstavby'?,
13008,13,2013-06-24,různé,8,Kdo souhlasí se schválením uvedené vyhlášky č. 1/2013,
13009,13,2013-06-24,různé,8,"Kdo souhlasí, aby obec zveřejnila záměr na prodej uvedené části pozemku č. 11/15?",
13010,13,2013-06-24,různé,8,Kdo souhlasí s odkoupením pozemku p.č. 61/17,
13011,13,2013-06-24,různé,8,Kdo souhlasí s uzavřením předloženého návrhu směnné smlouvy s L E S Y ČR?,
13012,13,2013-06-24,různé,8,Kdo souhlasí s uzavřením smlouvy NA ZPRACOVÁNÍ STUDIE CHODNÍKU VALDEK-VELKÁ DOBRÁ,
13013,13,2013-06-24,různé,8,Kdo souhlasí se záměrem na realizaci chodníků v části obce Toskánka,
13014,13,2013-06-24,různé,8,Kdo souhlasí s volbou ing. K. Dolejšové do rady obce,
13015,13,2013-06-24,různé,8,Kdo souhlasí s uzavřením dílčích smluv s firmou M-Finance s.r.o.?,
13016,13,2013-06-24,různé,8,Kdo souhlasí s uzavřením smlouvy se SPF Group v.o.s.?,
13017,13,2013-06-24,různé,8,Kdo souhlasí s uzavřením předložené mandátní smlouvy se spol. WITERO s.r.o.?,
13018,13,2013-06-24,různé,8,Kdo souhlasí s uzavřením předložené smlouvy na projekt na rekonstrukci MS,
13019,13,2013-06-24,různé,8,Kdo souhlasí s vyhlášením výběrového řízení na pozici správce - tech. pracovníka,
13020,13,2013-06-24,různé,8,Kdo souhlasí s uzavřením předložené smlouvy O UZAVŘENÍ BUDOUCÍ SMLOUVY O DÍLO NA ZPRACOVÁNÍ PROJEKTOVÉ DOKUMENTACE „REVITALIZACE BRÁŠKOVSKÉHO POTOKA,
13021,13,2013-06-24,usnesení a závěr,10,Kdo souhlasí s navrženým usnesením č. 1,
13022,13,2013-06-24,usnesení a závěr,10,Kdo souhlasí s navrženým usnesením č. 2,
14001,14,2013-09-02,program,1,hlasování o programu,
14002,14,2013-09-02,KONTROLA PLNĚNÍ USNESENÍ 12. ZASEDÁNÍ ZASTUPITELSTVA,2,"Kdo souhlasí, abychom vzali informaci o kontrole plnění usnesení 12. zasedání na vědomí",
14003,14,2013-09-02,ZPRÁVA O FINANČNÍM HOSPODAŘENÍ OBCE K 31.7.2013,3,"Kdo souhlasí, abychom vzali výsledek hospodaření obce k 31.7.2013 s upokojením na vědomí?",
14004,14,2013-09-02,SCHVÁLENÍ 3. ZMĚNY ROZPOČTU OBCE NA R. 2013,4,Kdo souhlasí se schválením 3. změny rozpočtu obce na r. 2013?,
14005,14,2013-09-02,STAV A PRŮBĚH AKCÍ „PROGRAMU VÝSTAVBA,5,Kdo souhlasí se schválením aktualizovaného návrhu „Programu výstavby',
14006,14,2013-09-02,SCHVÁLENÍ VÝSLEDKŮ VÝBĚROVÝCH ŘÍZENÍ,6,Kdo souhlasí s předloženými výsledky výběrových řízení a uzavřením smluv v souladu s jejich výsledky?,
14007,14,2013-09-02,různé,7,Kdo souhlasí s přijetím dotace na akci Rekreační a izolační zeleň Toskánka a jejím kofinancováním z rozpočtu obce?,
14008,14,2013-09-02,různé,7,Kdo souhlasí s přijetím uvedené dotace a jejím kofinancováním z vlastního rozpočtu,
14009,14,2013-09-02,různé,7,"Kdo souhlasí s prodejem uvedeného pozemku za cenu 350,— Kč/m2 v rozsahu podle skutčného stavu a s úhradou nákladů, spojených s převodem, žadatelem",
14010,14,2013-09-02,různé,7,"Kdo souhlasí se směnou částí pozemků č. 177/9 a 177/17 podle předloženého návrhu a s úhradou nákladů, spojených s převodem, žadatelem",
14011,14,2013-09-02,různé,7,Kdo souhlasí s poskytnutím finančního příspěvku „Letohrádku Vendula' do výše 50 tis. Kč?,
14012,14,2013-09-02,usnesení a závěr,9,Kdo souhlasí s navrženým usnesením,
15001,15,2013-09-23,program,1,hlasování o programu,
15002,15,2013-09-23,PROJEDNÁNÍ A SCHVÁLENÍ VÝSLEDKŮ VÝBĚROVÉHO ŘÍZENÍ NA ZHOTOVITELE „IZOLAČNÍ ZELEŇ TOSKÁNKA,2,"Kdo souhlasí, zda předběžně odsouhlasujeme výsledek výběrového řízení s tím, že zastupitelstvo pověřuje radu obce, aby ho definitivně potvrdila",
15003,15,2013-09-23,SOUHLAS S PŘEVODEM POZEMKŮ OD ŘSD PRO ZŘÍZENÍ CHODNÍKŮ TOSKÁNKA,3,"Kdo souhlasí, abychom převod částí pozemků od ŘSD zrealizovali?",
15004,15,2013-09-23,různé,4,"Kdo souhlasí, s odkoupením pozemků p.č. 11/14, 284/8 a 284/11 za cenu 117.410,— Kč od pana Kysaly?",
15005,15,2013-09-23,různé,4,Kdo souhlasí s dělením pozemku bývalé polní cesty p.č. 61/61 ?,
15006,15,2013-09-23,různé,4,Kdo souhlasí s uzavřením dohody o právním zastoupení ve věci žaloby na část územního plánu,
15007,15,2013-09-23,různé,4,Kdo souhlasí s uzavřením partnerských smluv - PARTNERSKÉ SMLOUVY NA AKCE ZAŘAZENÍ V ČÁSTI „A' PROGRAMU VÝSTAVBY,
15008,15,2013-09-23,různé,4,Kdo souhlasí s uzavřením partnerských smluv na akci Rekonstrukce MŠ?,
15009,15,2013-09-23,různé,4,Kdo souhlasí s uzavřením smlouvy na výkon techn. dozoru na akci Izolační zeleň Toskánka,
15010,15,2013-09-23,různé,4,Kdo souhlasí předběžně s uzavřením smlouvy na výsadbu zeleně podél chodníku Braškov-Kyšice za cenu do 200 tis. Kč?,
15011,15,2013-09-23,usnesení a závěr,6,Kdo souhlasí s navrženým usnesením,
16001,16,2013-12-16,program,1,hlasování o programu,
16002,16,2013-12-16,KONTROLA PLNĚNÍ USNESENÍ 13. A 14. ZASEDÁNÍ,2,"Kdo souhlasí, abychom vzali informaci o kontrole plnění usnesení 13. a 14. zasedání na vědomí",
16003,16,2013-12-16,ZPRÁVA O FINANČNÍM HOSPODAŘENÍ OBCE K 30.11.2013,3,"Kdo souhlasí, abychom vzali zprávu o finančním hospodaření obce k 30.11.2013 na vědomí",
16004,16,2013-12-16,VÝSLEDEK DÍLČÍ KONTROLY HOSPODAŘENÍ OBCE ZA ROK 2013,4,"Kdo souhlasí, abychom vzali zprávu o dílčí kontrole hospodaření obce na vědomí?",
16005,16,2013-12-16,AKTUALIZACE PROGRAMU VÝSTAVBY,5,Kdo souhlasí a aktualizovaným Programem výstavby obce,
16006,16,2013-12-16,NÁVRH 5. ZMĚNY ROZPOČTU OBCE PRO R. 2013,6,Kdo je pro schválení 5. změny rozpočtu na r. 2013?,
16007,16,2013-12-16,NÁVRH ROZPOČTU OBCE PRO R. 2014,7,Kdo souhlasí s předloženým návrhem rozpočtu na r. 2014,
16008,16,2013-12-16,SCHVÁLENÍ VÝSLEDKŮ VÝBĚROVÝCH ŘÍZENÍ,8,Kdo je pro schválení výsledků výběrových řízení?,
16009,16,2013-12-16,různé,9,Kdo souhlasí se stanoviskem starostů - ŽÁDOST O POMOC HEJTMANA STŘEDOČESKÉHO KRAJE VE VĚCI SPALOVNY V. DOBRÁ,
16010,16,2013-12-16,různé,9,Kdo souhlasí s uzavřením dodatku č. 1 ke smlouvě o dílo ulice Budovatelů,
16011,16,2013-12-16,různé,9,kdo souhlasí s uzavřením uvedené smlouvy o právním zastoupení s JUDr. Svobodovou,
16012,16,2013-12-16,různé,9,Kdo souhlasí s podáním žádostí o dotace ze SFŽP. STČ. KRAJE A SFDI ČR,
16013,16,2013-12-16,různé,9,Kdo souhlasí s uvedenými návrhy smluv -SMLOUVY O POSKYTNUTÍ DOTACE PRO T.Ť SOKOL BRAŠKOV NA ROK 2014,
16014,16,2013-12-16,různé,9,Kdo souhlasí s uzavřením uvedených smluv? - SMLOUVY O BUDOUCÍ SMLOUVĚ KUPNÍ. O VÝPŮJČCE. SMĚNĚ A O ZŘÍZENÍ VĚCNÉHO BŘEMENE,
16015,16,2013-12-16,různé,9,Kdo souhlasí s uzavřením partnerských smluv? - SMLOUVY O PARTNERSTVÍ S OBCEMI KYŠICE. PLETENÝ ÚJEZD A MĚSTEM UNHOŠŤ NA NOVÉ VÝSADBY ZELENĚ A OBNOVU POLNÍ CESTY,
16016,16,2013-12-16,různé,9,kdo souhlasí s uzavřením uvedených smluv- SMLOUVY O PARTNERSTVÍ S OBCEMI KYŠICE A PLETENÝ ÚJEZD K PROJEKTU STAVEBNÍ ÚPRAVY A ROZŠÍŘENÍ KAPACITY MŠ BRAŠKOV,
16017,16,2013-12-16,různé,9,Kdo souhlasí se zaměřením a zpracováním GP od Geodetické kanceláře Bílek a Vydra,
16018,16,2013-12-16,různé,9,Kdo souhlasí s uzavřením předloženého návrhu kupní smlouvy na pozemek č. 61/17? ,
16019,16,2013-12-16,usnesení a závěr,11,Kdo souhlasí s navrženým usnesením,
17001,17,2014-01-20,program,1,hlasování o programu,
17002,17,2014-01-20,SCHVÁLENÍ SMLOUVY S REGIONÁLNI RADOU REGIONU SOUDRŽNOSTI STŘEDNÍ ČECHY O POSKYTNUTÍ DOTACE A ODPOVÍDAJÍCÍ SPOUFINANCOVÁNÍ PROJEKTU ..VÍTEJTE V BRÁŠKOVĚ - podpora a rozvoj cestovního ruchu v obci Braškov' reg. č.: CZ.1.15/2.2.00/72.01651,2,Kdo souhlasí s uzavřením této smlouvy o poskytnutí dotace a spolufinancováním projektu,
17003,17,2014-01-20,VÝSLEDEK HOSPODAŘENÍ OBCE K 31.12.2013,3,"Kdo souhlasí, abychom vzali výsledek hospodaření obce k 31.12.2013 na vědomí",
17004,17,2014-01-20,ÚČETNÍ ODPISOVÝ PLÁN OBCE NA ROK 2014,4,Kdo souhlasí s odpisovým plánem obce na rok 2014,
17005,17,2014-01-20,různé,5,Kdo souhlasí s uzavřením smlouvy s ing. Polákem,
17006,17,2014-01-20,různé,5,Kdo souhlasí s vyřazením starého neplatného územního plánu z majetku obce?,
17007,17,2014-01-20,různé,5,Kdo souhlasí s uzavřením smluv o partnerství k projektu ..STAVEBNÍ ÚPRAVY A ROZŠÍŘENÍ KAPACITY MŠ BRAŠKO?,
17008,17,2014-01-20,různé,5,Kdo souhlasí s cenovou nabídkou p. Prynycha ve výši 41 tis. Kč na změnu PD „Výtvarná dílna pro děti a mládež?,
17009,17,2014-01-20,různé,5,Kdo souhlasí s podáním stížnosti na Katastrální úřad pro Středočeský kraj,
17010,17,2014-01-20,různé,5,Kdo souhlasí s dodavatelem na údržbu zeleně paní Pavlínou Novotnou ze Slaného,
17011,17,2014-01-20,usnesení a závěr,7,Kdo souhlasí s navrženým usnesením,
