"group:id","option","vote_event:id","voter:id"
"ANO 2011","Ano","zmb-z7-01/20141125-14-33244","Lubora Bednaříková"
"ANO 2011","Ano","zmb-z7-01/20141125-14-33244","Petr Bořecký"
"ANO 2011","Nehlasoval","zmb-z7-01/20141125-14-33244","Marek Janíček"
"ANO 2011","Ano","zmb-z7-01/20141125-14-33244","Karin Karasová"
"ANO 2011","Ano","zmb-z7-01/20141125-14-33244","Tomáš Kratochvíl"
"ANO 2011","Ano","zmb-z7-01/20141125-14-33244","Barbora Maťáková"
"ANO 2011","Ano","zmb-z7-01/20141125-14-33244","Richard Mrázek"
"ANO 2011","Ano","zmb-z7-01/20141125-14-33244","René Novotný"
"ANO 2011","Ano","zmb-z7-01/20141125-14-33244","Robert Plaga"
"ANO 2011","Ano","zmb-z7-01/20141125-14-33244","Petra Rusňáková"
"ANO 2011","Ano","zmb-z7-01/20141125-14-33244","Martin Schwab"
"ANO 2011","Ano","zmb-z7-01/20141125-14-33244","Pavel Staněk"
"ANO 2011","Ano","zmb-z7-01/20141125-14-33244","Petr Vokřál"
"ČSSD","Ne","zmb-z7-01/20141125-14-33244","Pavel Boleslav"
"ČSSD","Nehlasoval","zmb-z7-01/20141125-14-33244","Miloslav Humpolíček"
"ČSSD","Ne","zmb-z7-01/20141125-14-33244","Jiří Ides"
"ČSSD","Ne","zmb-z7-01/20141125-14-33244","Naděžda Křemečková"
"ČSSD","Ne","zmb-z7-01/20141125-14-33244","Jiří Novotný"
"ČSSD","Ne","zmb-z7-01/20141125-14-33244","Jiří Oliva"
"ČSSD","Ne","zmb-z7-01/20141125-14-33244","Roman Onderka"
"ČSSD","Ne","zmb-z7-01/20141125-14-33244","Oliver Pospíšil"
"ČSSD","Zdržel se","zmb-z7-01/20141125-14-33244","Pavel Sázavský"
"ČSSD","Zdržel se","zmb-z7-01/20141125-14-33244","Petr Šafařík"
"ČSSD","Ne","zmb-z7-01/20141125-14-33244","Vlastimil Žďárský"
"KDU-ČSL","Ano","zmb-z7-01/20141125-14-33244","Vít Beran"
"KDU-ČSL","Ano","zmb-z7-01/20141125-14-33244","Antonín Crha"
"KDU-ČSL","Ano","zmb-z7-01/20141125-14-33244","Petr Hladík"
"KDU-ČSL","Ano","zmb-z7-01/20141125-14-33244","Stanislav Juránek"
"KDU-ČSL","Ano","zmb-z7-01/20141125-14-33244","Klára Liptáková"
"KDU-ČSL","Ano","zmb-z7-01/20141125-14-33244","Daniel Rychnovský"
"KDU-ČSL","Ano","zmb-z7-01/20141125-14-33244","Jaroslav Suchý"
"KSČM","Zdržel se","zmb-z7-01/20141125-14-33244","Daniel Borecký"
"KSČM","Zdržel se","zmb-z7-01/20141125-14-33244","Jiří Hráček"
"KSČM","Zdržel se","zmb-z7-01/20141125-14-33244","Martin Říha"
"KSČM","Zdržel se","zmb-z7-01/20141125-14-33244","Helena Sýkorová"
"ODS","Ano","zmb-z7-01/20141125-14-33244","Šárka Cechová"
"ODS","Ano","zmb-z7-01/20141125-14-33244","Robert Kerndl"
"ODS","Ano","zmb-z7-01/20141125-14-33244","Petr Kratochvíl"
"ODS","Ano","zmb-z7-01/20141125-14-33244","Libor Šťástka"
"ODS","Ano","zmb-z7-01/20141125-14-33244","František Vižďa"
"SZ","Ano","zmb-z7-01/20141125-14-33244","Martin Ander"
"SZ","Ano","zmb-z7-01/20141125-14-33244","Jana Drápalová"
"SZ","Ano","zmb-z7-01/20141125-14-33244","Ivana Fajnorová"
"SZ","Ano","zmb-z7-01/20141125-14-33244","Mojmír Vlašín"
"TOP 09","Zdržel se","zmb-z7-01/20141125-14-33244","Josef Drbal"
"TOP 09","Zdržel se","zmb-z7-01/20141125-14-33244","Zdeňka Dubová"
"TOP 09","Zdržel se","zmb-z7-01/20141125-14-33244","Jaroslav Kacer"
"TOP 09","Zdržel se","zmb-z7-01/20141125-14-33244","Pavel Urubek"
"ŽTB","Ano","zmb-z7-01/20141125-14-33244","Martin Freund"
"ŽTB","Ano","zmb-z7-01/20141125-14-33244","Karla Hofmannová"
"ŽTB","Ano","zmb-z7-01/20141125-14-33244","Jan Hollan"
"ŽTB","Ano","zmb-z7-01/20141125-14-33244","Matěj Hollan"
"ŽTB","Ano","zmb-z7-01/20141125-14-33244","Hana Kašpaříková"
"ŽTB","Ano","zmb-z7-01/20141125-14-33244","Tomáš Koláčný"
"ŽTB","Ano","zmb-z7-01/20141125-14-33244","Jiří Ulip"
"ANO 2011","Ano","zmb-z7-01/20141125-15-34047","Lubora Bednaříková"
"ANO 2011","Ano","zmb-z7-01/20141125-15-34047","Petr Bořecký"
"ANO 2011","Nehlasoval","zmb-z7-01/20141125-15-34047","Marek Janíček"
"ANO 2011","Ano","zmb-z7-01/20141125-15-34047","Karin Karasová"
"ANO 2011","Ano","zmb-z7-01/20141125-15-34047","Tomáš Kratochvíl"
"ANO 2011","Ano","zmb-z7-01/20141125-15-34047","Barbora Maťáková"
"ANO 2011","Ano","zmb-z7-01/20141125-15-34047","Richard Mrázek"
"ANO 2011","Ano","zmb-z7-01/20141125-15-34047","René Novotný"
"ANO 2011","Ano","zmb-z7-01/20141125-15-34047","Robert Plaga"
"ANO 2011","Ano","zmb-z7-01/20141125-15-34047","Petra Rusňáková"
"ANO 2011","Ano","zmb-z7-01/20141125-15-34047","Martin Schwab"
"ANO 2011","Ano","zmb-z7-01/20141125-15-34047","Pavel Staněk"
"ANO 2011","Ano","zmb-z7-01/20141125-15-34047","Petr Vokřál"
"ČSSD","Ne","zmb-z7-01/20141125-15-34047","Pavel Boleslav"
"ČSSD","Ano","zmb-z7-01/20141125-15-34047","Miloslav Humpolíček"
"ČSSD","Nehlasoval","zmb-z7-01/20141125-15-34047","Jiří Ides"
