id,legislative_session:number,start_date,item:title,item:number,motion:title,
2010,2,2011-06-21,Různé,9,Zastupitelstvo obce po projednání neschvaluje prodej části parcel 3099/2 a 713/16 vedených na LV 10001 pro Obec Lužná,
2011,2,2011-06-21,Různé,9,Zastupitelstvo obce po projednání  neschvaluje prodej pozemku 397 vedeného na LV 10001 pro Obec Lužná.,
2012,2,2011-06-21,Různé,9,"Zastupitelstvo obce po projednání schvaluje zveřejnění záměru na pronájem 3 vysílacích míst pro bezdrátový internet na budovách vodojemu, OB a základní školy.",
2013,2,2011-06-21,Různé,9,"Zastupitelstvo obce po projednání schvaluje nové umístění kontejnerů na tříděný odpad, včetně vybudování betonové podkladové desky a krycí zdi, ve výšce kontejnerů z KB bloků, na parc.č. 437/1, vedené na LV 10001 pro Obec Lužná.",
2014,2,2011-06-21,Různé,9,Zastupitelstvo obce po projednání ukládá starostovi vypsání výběrového řízení na provozování zimní údržby v obci.,
2015,2,2011-06-21,Různé,9,"Zastupitelstvo obce po projednání ukládá starostovi jednat s firmou NZPK o zřízení komunikace – ne účelové -  k pískovně Hlavačov, na parc.č. 1265/33, vedené na LV 10001 pro Obec Lužná tak, že bude vybudována firmou NZPK na její náklady a zároveň bude smluvně ošetřeno, jak bude s komunikací naloženo v případě ukončení činnosti firmy NZPK v pískovně Hlavačov. Dále ukládá starostovi, po zpracování návrhu smlouvy, tento návrh  projednat na nejbližším zastupitelstvu obce",
2016,2,2011-06-21,Různé,9,Zastupitelstvo obce po projednání ukládá starostovi prodloužit stávající smlouvu s nájemnicí paní Marvanovou Janou do 31.12.2011. Zároveň zpracovat návrh nové nájemní smlouvy a předložit jí k projednání na příštím zastupitelstvu.,
2017,2,2011-06-21,Různé,9,"Zastupitelstvo po projednání schvaluje přidělení volného zrekonstruovaného bytu ve Školské ul. čp. 458 vyhlášením záměru pronájmu bytu formou obálkové metody, s nejnižší možnou nabídkou  4258,- Kč/měsíčně. Zastupitelstvo zároveň ukládá radě vyhodnotit toto nabídkové řízení a uzavřít nájemní smlouvu k bytu.",
2018,2,2011-06-21,Různé,9,"Zastupitelstvo po projednání ukládá starostovi, uzavřít smlouvu na I. a II. etapu zpracování projektové dokumentace pro územní a stavební rozhodnutí na dělení pozemků, obslužné komunikace a inženýrské sítě v novém sídlišti Lužná II s firmou, která předložila nejnižší nabídku na zpracování, tj. firma SPRINK",
2019,2,2011-06-21,Různé,9,"Zastupitelstvo obce po projednání bere na vědomí harmonogram prací na rekonstrukci MŠ v Lužné I, v období od 1.7.2011 do 31.8.2011.",
2020,2,2011-06-21,Různé,9,Zastupitelstvo obce po projednání bere na vědomí informaci o probíhající rekonstrukci školící místnosti z dotace SZIF (státního zemědělského intervenčního fondu,
2021,2,2011-06-21,Různé,9,Zastupitelstvo obce po projednání bere na vědomí informaci o průběhu výstavby kanalizace v Havlíčkově ulici.,
2022,2,2011-06-21,Různé,9,Zastupitelstvo po projednání bere na vědomí informaci o zahájení rekonstrukce kotelny v obecním bytovém domě č. 263 v ul. Čsl. armády.,
2023,2,2011-06-21,Různé,9,"Zastupitelstvo obce po projednání bere na vědomí informaci o proběhlém konkurzu na funkci ředitele ZŠ a MŠ Lužná a o jmenování PaedDr..Miroslavy Pechové.do funkce ředitelky, s termínem nástupu od 1.7.2011.",
2024,2,2011-06-21,Různé,9,Zastupitelstvo obce po projednání bere na vědomí informaci o způsobu projednání a zveřejnění návrhu zadání územního plánu Lužná.,
2025,2,2011-06-21,Různé,9,Zastupitelstvo obce po projednání bere na vědomí informaci o proběhlém svozu nadměrného a nebezpečného odpadu.,
2026,2,2011-06-21,Různé,9,"Zastupitelstvo obce po projednání schvaluje přijetí dotace 2 280 000,- Kč na revitalizaci parku",
2027,2,2011-06-21,Různé,9,"Zastupitelstvo obce po projednání schvaluje zveřejnění záměru na bezplatnou výpůjčku části parc.č. 295 a 296, vedených na LV 10001 pro Obec Lužná.",
3001,3,2011-09-14,program,1,hlasování o programu,
3002,3,2011-09-14,Volba návrhové komise a ověřovatelů zápisu,2,"Na návrh starosty byli určeni ověřovatelé zápisu z tohoto zasedání: zastupitelé Adamírová Jaroslava a Tvrz Jiří, zapisovatelem zápisu  Jaroslava Egertová, dále byla navržena návrhová komise ve složení Rudolf Kulhánek (předseda), Jan Vaidiš, Iva Mazancová.",
3003,3,2011-09-14,Zpráva o činnosti rady obce,3,Zastupitelstvo obce po projednání bere na vědomí informativní zprávu o činnosti rady obce od minulého zasedání zastupitelstva.,
3004,3,2011-09-14,Prodej parcel p.č. 509 a 510.,5,"Zastupitelstvo obce po projednání schvaluje prodej parcel č. 509 a 510, vedených na LV 10001 pro Obec Lužná o celkové výměře 546 m2 za cenu 800,- Kč/m2, manželům  Vladimíře a Milanu Polákovým, bytem Rakovník, Fojtíkova ul. 2397. ",
3005,3,2011-09-14,Pronájem místa na budově základní školy pro umístění radioreléového zařízení.,6,"Zastupitelstvo obce po projednání schvaluje pronájem místa na budově základní školy pro umístění radioreléového zařízení firmě O2  za nabídnutou cenu 40000,- Kč ročně bez DPH, s navýšením  ceny o skutečnou spotřebu  elektrické energie tohoto zařízení. ",
3006,3,2011-09-14,"Záměr na pronájem bytu v bytovém domě čp. 458, Školská ul.",7,"Zastupitelstvo obce po projednání schvaluje vyvěšení nového záměru na pronájem obecních bytů ve Školské ul. č.p. 458 a Čsl. armády č.p. 263, za cenu  67,20 Kč/m2. Ukládá místostarostce vyvěšení záměru od 1. do 31.10.2011, zároveň jej publikovat v luženském a regionálním tisku. Zplnomocňuje radu po uplynutí lhůty vyvěšení záměru rozlepením obálek a výběrem nájemce.",
3007,3,2011-09-14,Zimní údržba místních komunikací.,8,"Zastupitelstvo obce po projednání schvaluje nákup vlastního traktoru s příslušenstvím na zimní údržbu, v částce do 500000,- Kč.",
3008,3,2011-09-14,Různé,9,"Zastupitelstvo obce po projednání schvaluje vyvěšení záměru na prodej části pozemku p.č. 626/1 za cenu 50,- Kč. Zplnomocňuje radu, po uplynutí lhůty vyvěšení záměru, výběrem kupujícího a následným uzavřením kupní smlouvy",
3009,3,2011-09-14,Různé,9,"Zastupitelstvo obce po projednání schvaluje vyvěšení záměru na prodej pozemků 89/3, 89/4, 89/5, 89/7, 89/9, 89/14 vedených na LV 10001 pro Obec Lužná,  za cenu 94 Kč/m2, s podmínkou uzavření smlouvy na zřízení věcného břemene na jednotlivých pozemcích. ",
3010,3,2011-09-14,Různé,9,"Zastupitelstvo obce po projednání schvaluje vyvěšení záměru na pronájem  pozemku p.č. 1265/33, vedeného na LV 10001 pro obec Lužná",
3011,3,2011-09-14,Různé,9,Zastupitelstvo obce po projednání schvaluje vyhlášení veřejné sbírky na dětské hřiště obcí. Zároveň bere na vědomí informaci o nabytí právní moci ke zbourání  domu čp. 10 na parcele č. 341 vedené na LV 10001 pro Obec Lužná.,
3012,3,2011-09-14,Různé,9,"Zastupitelstvo obce po projednání ukládá starostovi svolat pracovní jednání zastupitelů obce se zástupci VSORu a RAVOSu v termínu mezi 20.9. a 27.9.2011, za účelem vyjasnění převodu kanalizace na toto sdružení",
3013,3,2011-09-14,Různé,9,Zastupitelstvo obce po projednání schvaluje  nájemní smlouvu k bytu v č.p. 184 na Masarykově náměstí v OB po 31.12.2011 neprodlužovat a ukládá starostovi připravit dokumentaci k jeho rekonstrukci,
3014,3,2011-09-14,Různé,9,Zastupitelstvo po projednání schvaluje pokračování činnosti hasičského sboru Lužná v kategorii JPO II/1 s podílem obce na zabezpečení jednotky ze svého rozpočtu v minimální hodnotě 20% celkové částky účelové neinvestiční dotace,
3015,3,2011-09-14,Různé,9,"Zastupitelstvo po projednání schvaluje zpevnění ostatní komunikace za Nádražní ul.v délce 150 m, v částce do 80000,- Kč, dle cenového návrhu firmy Marka Somola.  ",
3016,3,2011-09-14,Různé,9,Zastupitelstvo po projednání schvaluje uložení všech obecních kronik do okresního archivu s uzavřením smlouvy o jejich bezproblémovém zapůjčování  a včasné digitalizaci pro potřeby obce.,
3017,3,2011-09-14,Různé,9,"Zastupitelstvo po projednání schvaluje vyklizení prostor na pěti obecních nemovitostech a to: budova č.p. 675 U Vodojemu, čp. 252 na Masarykově nám., čp. 3 na Masarykově náměstí, čp. 184 na Masarykově nám. a čp. 89 na Masarykově nám. využívaných na základě neplatné smlouvy firmou CB Computers, v.o.s., Rakovník za účelem umístění zařízení radioreléového zařízení s termínem do 31.12.2011 a ukládá starostovi vyzvat uživatele  k vyklizení uvedených prostor",
3018,3,2011-09-14,Různé,9,"Zastupitelstvo obce po projednání schvaluje úpravu komunikací v ulici U Vodojemu,  návozem recyklátu do této lokality, pro dočasné její zpevnění.",
3019,3,2011-09-14,Různé,9,Zastupitelstvo obce po projednání bere na vědomí informaci o zamítnutých žádostech o dotace na rekonstrukce Čistého a Pelcova rybníka a podané dotaci na rekonstrukci kotelny a zateplení budovy ZŠ ze SFŽP.,
3020,3,2011-09-14,Různé,9,Zastupitelstvo obce po projednání bere na vědomí informaci o rekonstrukci MŠ v Lužné I.,
3021,3,2011-09-14,Různé,9,Zastupitelstvo obce po projednání bere na vědomí informaci o podepsání  smlouvy k dotaci na revitalizaci parku mezi Středočeským krajem a Obcí Lužná.,
3022,3,2011-09-14,Různé,9,Zastupitelstvo obce po projednání schvaluje umístění kontejnerů v Komenského ul. na parc.č. 437/1  vedené na LV 10001 pro Obec Lužná podle zpracované dokumentace označené variantou č.2. Ukládá Ing. Štrougalovi zpracovat dokumentaci pro územní souhlas,
3023,3,2011-09-14,Různé,9,"Zastupitelstvo obce po projednání  schvaluje předložený návrh na vypracování dokumentace pro územní rozhodnutí k výstavbě komunikací a chodníků firmou SPRINK, pro nově budované sídliště v Lužné II.",
3024,3,2011-09-14,Různé,9,"Zastupitelstvo obce po projednání schvaluje pronájem pozemků č.p. 2371/2, 2371/5 a 2371/6, Ing. Václavu Valdmanovi , bytem Olešná 168  a pozemků č.p. 2226/6 a 2222/6 Haně Staňkové, bytem Lužná, Čsl. armády 176 za podmínek uveřejněných v záměru pronájmu.",
3025,3,2011-09-14,Různé,9,Zastupitelstvo obce po projednání schvaluje výpůjčku parc.č. 295 a  296 pro zřízení cvičné střelnice pro střelecký oddíl mládeže při AMK Lužná.,
3026,3,2011-09-14,Různé,9,"Zastupitelstvo obce po projednání schvaluje záměr na prodej dřeva v majetku obce za 800,- Kč za m3. Ostatní podmínky ponechat jako v minulém záměru. Zároveň ukládá místostarostce záměr vyvěsit na dobu 1 měsíce a zveřejnit ho  v Luženském hlasateli.",
3027,3,2011-09-14,Různé,9,"Zastupitelstvo obce po projednání schvaluje nákup frézy na zimní údržbu chodníků v Lužné II nádraží v celkové hodnotě 28000,- Kč",
3028,3,2011-09-14,Různé,9,Zastupitelstvo obce po projednání schvaluje bezplatné zapůjčení 3 ks strunových sekaček sdružení Místo pro život v Lužné II.,
3029,3,2011-09-14,Různé,9,"Zastupitelstvo obce po projednání schvaluje přijetí sponzorského daru  15000,- Kč od firmy B+S Broker s.r.o., po 8000,- Kč od: Jaroslav Toth – Telefonica s.r.o., Václav Kejla – Nados, MUDr. Fořtová, MUDr. Jeníková , MUDr. Kozlíková, Vaidiš-kovoobráběčství s.r.o., Řeznictví Zdeněk Hendrich, Stavebniny Oldřich Krabec, Petr Toth, Ing. Jiří Parkman, Ing. Vít Hejda, Elektro-Viola Rudolf Kulhánek, Jiří Vrubel, JUDr. Dagmar Dundrová, Roman Štys, Jiří Valenta, Ing. David Štrougal, Miroslav Zaibert, Stopro Bek s.r.o J.Fabišková., OBUV – DAHL – TOK s.r.o. Ing. Havlíček, Tabák Šlégr, Dana Štrougalová, Jaroslav Meduna – autofolie, po 4000,- Kč od: MUDr. Lepová a Luboš Valenta.",
3030,3,2011-09-14,Různé,9,"Zastupitelstvo obce po projednání schvaluje zřízení věcných břemen ve prospěch ČEZ Distribuce Děčín na pozemku č.p. 288/3, 288/6, 331/6, 1475/54, 1475/55, 1475/57 a parc.č. 1475/58 v k.ú. Lužná u Rakovníka vedených na LV 10001 pro Obec Lužná za úplatu 12300,- Kč bez DPH, dále na parc.č. 647/1 a 761/1 za 10830,- Kč bez DPH, na parc.č. 908, 942/1, 1038/1 za 20000,- Kč, a zřízení věcného břemene ve prospěch Zdeňka Hendricha na pozemku č. 868/3 a 877/1 v k.ú Lužná u Rakovníka vedených na LV 10001 pro Obec Lužná za úplatu 1000,- Kč a dále schvaluje přijetí těchto částek do účetnictví obce",
3031,3,2011-09-14,Různé,9,Zastupitelstvo obce po projednání schvaluje vystoupení ze Svazku měst a obcí Rakovnicka s podáním do 31.10.2011 a se zánikem členství k 31.12.2011.,
3032,3,2011-09-14,Různé,9,Zastupitelstvo obce po projednání schvaluje rozpočtová opatření č.12 až 16,
4001,4,2011-12-12,program,1,hlasování o programu,
4002,4,2011-12-12,Volba návrhové komise a ověřovatelů zápisu,2,"Zastupitelstvo obce po projednání volí návrhovou komisi ve složení: Dagmar Dundrová (předseda),  Miloslav Haifler, Petra Roučová   ",
4003,4,2011-12-12,Zpráva o činnosti rady obce.,3,Zastupitelstvo obce po projednání bere na vědomí informativní zprávu o činnosti rady obce od minulého zasedání zastupitelstva.,
