vote_event:id,voter:id,option
22018,3970,yes
22018,3452,absent
22018,4047,yes
22018,3230,yes
22018,3538,absent
22018,3471,yes
22018,4048,yes
22018,3472,absent
22018,4049,yes
22018,3483,absent
22018,4064,yes
22018,4065,yes
22018,4079,absent
22018,3186,absent
22018,4066,yes
22018,3478,absent
22018,4067,yes
22018,3480,yes
22018,4684,yes
22018,4068,yes
22018,4069,yes
22018,4099,yes
22018,3165,yes
22018,3762,yes
22018,3167,yes
22018,4080,absent
22018,4100,yes
22018,4101,yes
22018,4102,yes
22018,4103,yes
22018,4097,yes
22018,3346,yes
22018,4104,yes
22018,4105,yes
22018,3170,yes
22018,3925,yes
22018,3926,absent
22018,4114,yes
22018,4115,yes
22018,3484,yes
22018,4121,yes
22018,4122,absent
19972,4009,yes
19972,3447,absent
19972,4010,yes
19972,3444,not voting
19972,3632,yes
19972,4014,absent
19972,3967,yes
19972,3644,yes
19972,4027,yes
19972,3454,yes
19972,3457,yes
19972,4294,yes
19972,3460,not voting
19972,4293,yes
19972,3459,not voting
19972,4085,yes
19972,4039,yes
19972,4011,yes
19972,4041,not voting
19972,3184,absent
19972,4012,yes
19972,3461,yes
19972,3482,yes
19972,3689,absent
19972,4045,absent
19972,3269,not voting
19972,4046,absent
19972,3464,yes
19972,3969,not voting
19972,3970,absent
19972,3452,yes
19972,4047,yes
19972,3230,not voting
19972,3538,not voting
19972,3471,absent
19972,4048,yes
19972,3472,yes
19972,4049,yes
19972,3483,yes
19972,4064,yes
19972,4065,yes
19972,4079,yes
19972,3186,yes
19972,4066,yes
19972,3478,yes
19972,4067,yes
19972,3480,absent
19972,4684,yes
19972,4068,yes
19972,4069,yes
19972,4099,yes
19972,3165,yes
19972,3762,yes
19972,3167,yes
19972,4080,absent
19972,4100,yes
19972,4101,yes
19972,4102,yes
19972,4097,yes
19972,3346,yes
19972,4104,absent
19972,4105,absent
19972,3170,yes
19972,3925,absent
19972,3926,absent
19972,4114,yes
19972,3484,yes
19972,4121,yes
21252,4009,yes
21252,3447,yes
21252,4010,yes
21252,3444,yes
21252,3632,yes
21252,4014,yes
21252,3967,abstain
21252,3644,yes
21252,4027,yes
21252,3454,yes
21252,3457,absent
21252,3459,yes
21252,4085,not voting
21252,4039,yes
21252,4011,yes
21252,4041,yes
21252,3184,yes
21252,4012,yes
21252,3461,absent
21252,3482,yes
21252,3689,yes
21252,4045,yes
21252,3269,yes
21252,4046,yes
21252,3464,yes
21252,3969,yes
21252,3970,yes
21252,3452,yes
21252,4047,not voting
21252,3230,yes
21252,3538,absent
21252,3471,yes
21252,4048,yes
21252,3472,yes
21252,4049,yes
21252,3483,yes
21252,4064,yes
21252,4065,yes
21252,4079,yes
21252,3186,yes
21252,4066,yes
21252,3478,yes
21252,4067,yes
21252,3480,yes
21252,4684,yes
21252,4068,yes
21252,4069,yes
21252,4099,yes
21252,3165,yes
21252,3762,yes
21252,3167,yes
21252,4080,yes
21252,4100,yes
21252,4101,yes
21252,4102,yes
21252,4103,absent
21252,4097,yes
21252,3346,yes
21252,4104,yes
21252,4105,yes
21252,3170,yes
21252,3925,yes
21252,3926,yes
21252,4114,yes
21252,4115,yes
21252,3484,yes
21252,4121,yes
21252,4122,yes
22276,4009,yes
22276,3447,yes
22276,4010,yes
22276,3444,yes
22276,3632,yes
22276,4014,yes
22276,3967,yes
22276,3644,yes
22276,4027,yes
22276,3454,yes
22276,3457,yes
22276,3460,yes
22276,3459,yes
22276,4085,absent
22276,4039,yes
22276,4011,yes
22276,4041,yes
22276,3184,absent
22276,4012,yes
22276,3461,yes
22276,3482,yes
22276,3689,yes
22276,4045,yes
22276,3269,yes
22276,4046,yes
22276,3464,yes
22276,3969,yes
22276,3970,yes
22276,3452,yes
22276,4047,yes
22276,3230,yes
22276,3538,absent
22276,3471,yes
22276,4048,yes
22276,3472,yes
22276,4049,absent
22276,3483,yes
22276,4064,yes
22276,4065,absent
22276,4079,yes
22276,3186,yes
22276,4066,yes
22276,3478,yes
22276,4067,yes
22276,3480,yes
22276,4684,yes
22276,4068,yes
22276,4069,yes
22276,4099,yes
22276,3165,yes
22276,3762,yes
22276,3167,yes
22276,4080,yes
22276,4100,yes
22276,4101,yes
22276,4102,yes
22276,4103,yes
22276,4097,yes
22276,3346,yes
22276,4104,yes
22276,4105,yes
22276,3170,yes
22276,3925,yes
22276,3926,yes
22276,4114,yes
22276,4115,yes
22276,3484,yes
22276,4121,yes
22535,4009,yes
22535,3447,yes
22535,4010,yes
22535,3444,yes
22535,3632,yes
22535,4014,yes
22535,3967,yes
22535,3644,yes
22535,4027,yes
22535,3454,yes
22535,3457,absent
22535,3460,absent
22535,3459,yes
22535,4085,yes
22535,4039,yes
22535,4011,absent
22535,4041,absent
22535,3184,yes
22535,4012,yes
22535,3461,yes
22535,3482,yes
22535,3689,yes
22535,4045,yes
22535,3269,yes
22535,4046,absent
22535,3464,yes
22535,3969,yes
22535,3970,yes
22535,3452,yes
22535,4047,yes
22535,3230,yes
22535,3538,absent
22535,3471,yes
22535,4048,yes
22535,3472,yes
22535,4049,yes
22535,3483,yes
22535,4064,yes
22535,4065,yes
22535,4079,yes
22535,3186,yes
22535,4066,yes
22535,3478,yes
22535,4067,yes
22535,3480,absent
22535,4684,yes
22535,4068,yes
22535,4069,yes
22535,4099,yes
22535,3165,yes
22535,3762,yes
22535,3167,yes
22535,4080,yes
22535,4100,yes
22535,4101,yes
22535,4102,absent
22535,4103,yes
22535,4097,yes
22535,3346,yes
22535,4104,absent
22535,4105,yes
22535,3170,yes
22535,3925,yes
22535,3926,yes
22535,4114,yes
22535,4115,yes
22535,3484,yes
22535,4121,yes
23562,4009,yes
23562,3447,yes
23562,4010,yes
23562,3444,yes
23562,3632,yes
23562,4014,yes
23562,3967,yes
23562,3644,yes
23562,4027,yes
23562,3454,yes
23562,3457,yes
23562,4294,yes
23562,3460,yes
23562,4293,yes
23562,3459,yes
23562,4085,yes
23562,4039,yes
23562,4011,yes
23562,4041,yes
23562,3184,yes
23562,4012,yes
23562,3461,yes
23562,3482,yes
23562,3689,yes
23562,4045,yes
23562,3269,yes
23562,4046,absent
23562,3464,yes
23562,3969,yes
23562,3970,yes
23562,3452,yes
23562,4047,yes
23562,3230,yes
23562,3538,absent
23562,3471,yes
23562,4048,yes
23562,3472,yes
23562,4049,yes
23562,3483,yes
23562,4064,yes
23562,4065,yes
23562,4079,yes
23562,3186,yes
23562,4066,yes
23562,3478,yes
23562,4067,yes
23562,3480,absent
23562,4684,yes
23562,4068,yes
23562,4069,yes
23562,4099,yes
23562,3165,yes
23562,3762,yes
23562,3167,yes
23562,4080,yes
23562,4100,yes
23562,4101,yes
23562,4102,yes
23562,4097,yes
23562,3346,yes
23562,4104,yes
23562,4105,yes
23562,3170,yes
23562,3925,yes
23562,3926,yes
23562,4114,yes
23562,3484,yes
23562,4121,yes
21784,4009,yes
21784,3447,yes
21784,4010,yes
21784,3444,yes
21784,3632,yes
21784,4014,yes
21784,3967,yes
21784,3644,yes
21784,4027,yes
21784,3454,yes
21784,3457,yes
21784,3460,yes
21784,3459,yes
21784,4085,yes
21784,4039,yes
21784,4011,absent
21784,4041,yes
21784,3184,yes
21784,4012,absent
21784,3461,yes
21784,3482,yes
21784,3689,yes
21784,4045,yes
21784,3269,yes
21784,4046,yes
21784,3464,yes
21784,3969,not voting
21784,3970,yes
21784,3452,absent
21784,4047,yes
21784,3230,yes
21784,3538,absent
21784,3471,yes
21784,4048,yes
21784,3472,yes
21784,4049,yes
21784,3483,yes
21784,4064,yes
21784,4065,yes
21784,4079,absent
21784,3186,yes
21784,4066,yes
21784,3478,yes
21784,4067,yes
21784,3480,yes
21784,4684,yes
21784,4068,yes
21784,4069,yes
21784,4099,absent
21784,3165,yes
21784,3762,yes
21784,3167,yes
21784,4080,not voting
21784,4100,yes
21784,4101,yes
21784,4102,yes
21784,4103,yes
21784,4097,yes
21784,3346,yes
21784,4104,absent
21784,4105,yes
21784,3170,yes
21784,3925,yes
21784,3926,yes
21784,4114,yes
21784,4115,yes
21784,3484,yes
21784,4121,yes
21784,4122,absent
23583,4009,not voting
23583,3447,yes
23583,4010,yes
23583,3444,yes
23583,3632,yes
23583,4014,yes
23583,3967,absent
23583,3644,absent
23583,4027,absent
23583,3454,yes
23583,3457,yes
23583,4294,yes
23583,3460,absent
23583,4293,yes
23583,3459,not voting
23583,4085,absent
23583,4039,yes
23583,4011,yes
23583,4041,not voting
23583,3184,yes
23583,4012,yes
23583,3461,not voting
23583,3482,yes
23583,3689,yes
23583,4045,yes
23583,3269,absent
23583,4046,yes
23583,3464,yes
23583,3969,not voting
23583,3970,absent
23583,3452,absent
23583,4047,yes
23583,3230,yes
23583,3538,absent
23583,3471,yes
23583,4048,yes
23583,3472,not voting
23583,4049,yes
23583,3483,yes
23583,4064,yes
23583,4065,yes
23583,4079,yes
23583,3186,not voting
23583,4066,yes
23583,3478,not voting
23583,4067,yes
23583,3480,absent
23583,4684,yes
23583,4068,yes
23583,4069,absent
23583,4099,absent
23583,3165,yes
23583,3762,yes
23583,3167,not voting
23583,4080,yes
23583,4100,yes
23583,4101,yes
23583,4102,absent
23583,4097,yes
23583,3346,absent
23583,4104,absent
23583,4105,absent
23583,3170,yes
23583,3925,yes
23583,3926,absent
23583,4114,absent
23583,3484,yes
23583,4121,not voting
19775,4009,yes
19775,3447,yes
19775,4010,not voting
19775,3444,yes
19775,3632,yes
19775,4014,yes
19775,3967,yes
19775,3644,yes
19775,4027,yes
19775,3454,yes
19775,3457,absent
19775,3460,yes
19775,3459,yes
19775,4085,yes
19775,4039,yes
19775,4011,yes
19775,4041,yes
19775,3184,yes
19775,4012,absent
19775,3461,yes
19775,3482,yes
19775,3689,yes
19775,4045,not voting
19775,3269,yes
19775,4046,yes
19775,3464,yes
19775,3969,yes
19775,3970,yes
19775,3452,yes
19775,4047,yes
19775,3230,yes
19775,3538,absent
19775,3471,yes
19775,4048,yes
19775,3472,yes
19775,4049,yes
19775,3483,yes
19775,4064,yes
19775,4065,yes
19775,4079,yes
19775,3186,yes
19775,4066,yes
19775,3478,yes
19775,4067,yes
19775,3480,absent
19775,4684,yes
19775,4068,yes
19775,4069,yes
19775,4099,absent
19775,3165,yes
19775,3762,yes
19775,3167,yes
19775,4080,yes
19775,4100,yes
19775,4101,yes
19775,4102,yes
19775,4103,yes
19775,4097,yes
19775,3346,yes
19775,4104,absent
19775,4105,yes
19775,3170,yes
19775,3925,yes
19775,3926,yes
19775,4114,yes
19775,3484,yes
19775,4121,yes
22079,4009,yes
22079,3447,yes
22079,4010,yes
22079,3444,yes
22079,3632,yes
22079,4014,absent
22079,3967,yes
22079,3644,yes
22079,4027,yes
22079,3454,yes
22079,3457,yes
22079,3460,yes
22079,3459,yes
22079,4085,yes
22079,4039,yes
22079,4011,yes
22079,4041,yes
22079,3184,yes
22079,4012,yes
22079,3461,yes
22079,3482,yes
22079,3689,yes
22079,4045,yes
22079,3269,yes
22079,4046,absent
22079,3464,yes
22079,3969,yes
22079,3970,yes
22079,3452,yes
22079,4047,yes
22079,3230,yes
22079,3538,yes
22079,3471,yes
22079,4048,yes
22079,3472,yes
22079,4049,yes
22079,3483,yes
22079,4064,yes
22079,4065,yes
22079,4079,yes
22079,3186,yes
22079,4066,yes
22079,3478,yes
22079,4067,yes
22079,3480,yes
22079,4684,yes
22079,4068,yes
22079,4069,yes
22079,4099,yes
22079,3165,yes
22079,3762,yes
22079,3167,absent
22079,4080,yes
22079,4100,yes
22079,4101,yes
22079,4102,yes
22079,4103,yes
22079,4097,yes
22079,3346,absent
22079,4104,yes
22079,4105,yes
22079,3170,yes
22079,3925,yes
22079,3926,yes
22079,4114,yes
22079,4115,yes
22079,3484,yes
22079,4121,yes
19009,4009,yes
19009,3447,yes
19009,4010,yes
19009,3444,yes
19009,3632,yes
19009,4014,yes
19009,3967,yes
19009,3644,yes
19009,4027,yes
19009,3454,yes
19009,3457,yes
19009,3460,yes
19009,3459,yes
19009,4085,yes
19009,4039,absent
19009,4011,yes
19009,4041,yes
19009,3184,yes
19009,4012,yes
19009,3461,absent
19009,3482,yes
19009,3689,absent
19009,4045,yes
19009,3269,yes
19009,4046,yes
19009,3464,yes
19009,3969,yes
19009,3970,absent
19009,3452,yes
19009,4047,yes
19009,3230,absent
19009,3538,absent
19009,3471,absent
19009,4048,yes
19009,3472,yes
19009,4049,yes
19009,3483,yes
19009,4064,yes
19009,4065,yes
19009,4079,yes
19009,3186,yes
19009,4066,yes
19009,3478,not voting
19009,4067,yes
19009,3480,absent
19009,4684,yes
19009,4068,yes
19009,4069,absent
19009,4099,yes
19009,3165,yes
19009,3762,yes
19009,3167,absent
19009,4080,absent
19009,4100,yes
19009,4101,yes
19009,4102,yes
19009,4103,yes
19009,4097,yes
19009,3346,yes
19009,4104,absent
19009,4105,yes
19009,3170,yes
19009,3925,absent
19009,3926,yes
19009,4114,yes
19009,4115,yes
19009,3484,yes
19009,4121,yes
19021,4009,yes
19021,3447,yes
19021,4010,yes
19021,3444,yes
19021,3632,yes
19021,4014,yes
19021,3967,yes
19021,3644,yes
19021,4027,yes
19021,3454,yes
19021,3457,yes
19021,3460,yes
19021,3459,yes
19021,4085,yes
19021,4039,yes
19021,4011,yes
19021,4041,yes
19021,3184,not voting
19021,4012,yes
19021,3461,yes
19021,3482,yes
19021,3689,absent
19021,4045,yes
19021,3269,yes
19021,4046,yes
19021,3464,yes
19021,3969,yes
19021,3970,yes
19021,3452,yes
19021,4047,yes
19021,3230,yes
19021,3538,not voting
19021,3471,yes
19021,4048,yes
19021,3472,yes
19021,4049,yes
19021,3483,yes
19021,4064,yes
19021,4065,yes
19021,4079,yes
19021,3186,yes
19021,4066,yes
19021,3478,yes
19021,4067,yes
19021,3480,yes
19021,4684,absent
19021,4068,yes
19021,4069,yes
19021,4099,yes
19021,3165,yes
19021,3762,yes
19021,3167,yes
19021,4080,yes
19021,4100,yes
19021,4101,yes
19021,4102,yes
19021,4103,yes
19021,4097,yes
19021,3346,not voting
19021,4104,absent
19021,4105,yes
19021,3170,yes
19021,3925,yes
19021,3926,yes
19021,4114,yes
19021,4115,yes
19021,3484,yes
19021,4121,not voting
20061,4009,abstain
20061,3447,yes
20061,4010,abstain
20061,3444,abstain
20061,3632,abstain
20061,4014,abstain
20061,3967,yes
20061,3644,yes
20061,4027,abstain
20061,3454,abstain
20061,3457,not voting
20061,3460,yes
20061,3459,yes
20061,4085,yes
20061,4039,yes
20061,4011,abstain
20061,4041,yes
20061,3184,not voting
20061,4012,abstain
20061,3461,yes
20061,3482,abstain
20061,3689,not voting
20061,4045,abstain
20061,3269,yes
20061,4046,abstain
20061,3464,abstain
20061,3969,yes
20061,3970,yes
20061,3452,yes
20061,4047,abstain
20061,3230,abstain
20061,3538,abstain
20061,3471,abstain
20061,4048,abstain
20061,3472,yes
20061,4049,yes
20061,3483,abstain
20061,4064,abstain
20061,4065,no
20061,4079,yes
20061,3186,abstain
20061,4066,abstain
20061,3478,yes
20061,4067,abstain
20061,3480,not voting
20061,4684,abstain
20061,4068,absent
20061,4069,abstain
20061,4099,yes
20061,3165,no
20061,3762,yes
20061,3167,yes
20061,4080,abstain
20061,4100,abstain
20061,4101,abstain
20061,4102,abstain
20061,4103,abstain
20061,4097,no
20061,3346,not voting
20061,4104,yes
20061,4105,abstain
20061,3170,abstain
20061,3925,abstain
20061,3926,yes
20061,4114,absent
20061,3484,abstain
20061,4121,no
23133,4009,yes
23133,3447,yes
23133,4010,yes
23133,3444,yes
23133,3632,yes
23133,4014,yes
23133,3967,yes
23133,3644,absent
23133,4027,not voting
23133,3454,yes
23133,3457,yes
23133,3460,yes
23133,3459,yes
23133,4085,yes
23133,4039,yes
23133,4011,yes
23133,4041,yes
23133,3184,yes
23133,4012,yes
23133,3461,absent
23133,3482,yes
23133,3689,yes
23133,4045,yes
23133,3269,absent
23133,4046,yes
23133,3464,yes
23133,3969,absent
23133,3970,yes
23133,3452,yes
23133,4047,yes
23133,3230,not voting
23133,3538,absent
23133,3471,yes
23133,4048,absent
23133,3472,yes
23133,4049,absent
23133,3483,yes
23133,4064,yes
23133,4065,yes
23133,4079,yes
23133,3186,not voting
23133,4066,yes
23133,3478,yes
23133,4067,yes
23133,3480,absent
23133,4684,not voting
23133,4068,absent
23133,4069,yes
23133,4099,absent
23133,3165,yes
23133,3762,yes
23133,3167,yes
23133,4080,yes
23133,4100,yes
23133,4101,yes
23133,4102,yes
23133,4103,yes
23133,4097,yes
23133,3346,absent
23133,4104,not voting
23133,4105,yes
23133,3170,yes
23133,3925,absent
23133,3926,not voting
23133,4114,yes
23133,4115,absent
23133,3484,yes
23133,4121,yes
20320,4009,yes
20320,3447,yes
20320,4010,absent
20320,3444,yes
20320,3632,absent
20320,4014,yes
20320,3967,yes
20320,3644,yes
20320,4027,yes
20320,3454,yes
20320,3457,yes
20320,3460,yes
20320,3459,yes
20320,4085,yes
20320,4039,yes
20320,4011,yes
20320,4041,yes
20320,3184,yes
20320,4012,yes
20320,3461,yes
20320,3482,yes
20320,3689,yes
20320,4045,yes
20320,3269,yes
20320,4046,yes
20320,3464,yes
20320,3969,yes
20320,3970,yes
20320,3452,yes
20320,4047,absent
20320,3230,absent
20320,3538,absent
20320,3471,yes
20320,4048,yes
20320,3472,yes
20320,4049,yes
20320,3483,yes
20320,4064,yes
20320,4065,absent
20320,4079,yes
20320,3186,absent
20320,4066,yes
20320,3478,yes
20320,4067,yes
20320,3480,absent
20320,4684,absent
20320,4068,yes
20320,4069,yes
20320,4099,absent
20320,3165,absent
20320,3762,yes
20320,3167,yes
20320,4080,yes
20320,4100,yes
20320,4101,yes
20320,4102,yes
20320,4103,absent
20320,4097,yes
20320,3346,absent
20320,4104,yes
20320,4105,yes
20320,3170,yes
20320,3925,yes
20320,3926,yes
20320,4114,yes
20320,4115,yes
20320,3484,not voting
20320,4121,yes
19065,4009,yes
19065,3447,yes
19065,4010,yes
19065,3444,yes
19065,3632,yes
19065,4014,yes
19065,3967,absent
19065,3644,yes
19065,4027,yes
19065,3454,yes
19065,3457,not voting
19065,3460,yes
19065,3459,yes
19065,4085,absent
19065,4039,yes
19065,4011,yes
19065,4041,yes
19065,3184,absent
19065,4012,yes
19065,3461,yes
19065,3482,yes
19065,3689,yes
19065,4045,yes
19065,3269,yes
19065,4046,absent
19065,3464,yes
19065,3969,yes
19065,3970,yes
19065,3452,yes
19065,4047,yes
19065,3230,yes
19065,3538,absent
19065,3471,yes
19065,4048,yes
19065,3472,yes
19065,4049,yes
19065,3483,yes
19065,4064,yes
19065,4065,yes
19065,4079,yes
19065,3186,yes
19065,4066,yes
19065,3478,yes
19065,4067,yes
19065,3480,absent
19065,4684,absent
19065,4068,yes
19065,4069,not voting
19065,4099,absent
19065,3165,yes
19065,3762,yes
19065,3167,yes
19065,4080,yes
19065,4100,yes
19065,4101,yes
19065,4102,yes
19065,4103,yes
19065,4097,yes
19065,3346,yes
19065,4104,absent
19065,4105,yes
19065,3170,yes
19065,3925,yes
19065,3926,yes
19065,4114,yes
19065,4115,yes
19065,3484,yes
19065,4121,yes
22393,4009,yes
22393,3447,yes
22393,4010,yes
22393,3444,yes
22393,3632,yes
22393,4014,yes
22393,3967,yes
22393,3644,yes
22393,4027,yes
22393,3454,yes
22393,3457,yes
22393,3460,yes
22393,3459,yes
22393,4085,yes
22393,4039,yes
22393,4011,absent
22393,4041,yes
22393,3184,yes
22393,4012,yes
22393,3461,yes
22393,3482,yes
22393,3689,yes
22393,4045,absent
22393,3269,yes
22393,4046,absent
22393,3464,yes
22393,3969,yes
22393,3970,absent
22393,3452,yes
22393,4047,yes
22393,3230,yes
22393,3538,absent
22393,3471,yes
22393,4048,absent
22393,3472,absent
22393,4049,yes
22393,3483,yes
22393,4064,yes
22393,4065,absent
22393,4079,yes
22393,3186,yes
22393,4066,yes
22393,3478,yes
22393,4067,yes
22393,3480,absent
22393,4684,yes
22393,4068,yes
22393,4069,yes
22393,4099,yes
22393,3165,yes
22393,3762,yes
22393,3167,absent
22393,4080,absent
22393,4100,yes
22393,4101,yes
22393,4102,yes
22393,4103,yes
22393,4097,yes
22393,3346,yes
22393,4104,yes
22393,4105,yes
22393,3170,not voting
22393,3925,yes
22393,3926,yes
22393,4114,yes
22393,4115,yes
22393,3484,yes
22393,4121,yes
21890,4009,yes
21890,3447,yes
21890,4010,yes
21890,3444,yes
21890,3632,yes
21890,4014,yes
21890,3967,abstain
21890,3644,yes
21890,4027,yes
21890,3454,yes
21890,3457,yes
21890,3460,yes
21890,3459,yes
21890,4085,absent
21890,4039,yes
21890,4011,yes
21890,4041,yes
21890,3184,yes
21890,4012,yes
21890,3461,yes
21890,3482,yes
21890,3689,yes
21890,4045,yes
21890,3269,yes
21890,4046,yes
21890,3464,yes
21890,3969,yes
21890,3970,yes
21890,3452,yes
21890,4047,yes
21890,3230,yes
21890,3538,yes
21890,3471,yes
21890,4048,yes
21890,3472,yes
21890,4049,yes
21890,3483,yes
21890,4064,yes
21890,4065,yes
21890,4079,yes
21890,3186,yes
21890,4066,yes
21890,3478,yes
21890,4067,yes
21890,3480,yes
21890,4684,yes
21890,4068,yes
21890,4069,yes
21890,4099,yes
21890,3165,yes
21890,3762,absent
21890,3167,yes
21890,4080,yes
21890,4100,yes
21890,4101,yes
21890,4102,absent
21890,4103,yes
21890,4097,yes
21890,3346,yes
21890,4104,yes
21890,4105,yes
21890,3170,yes
21890,3925,absent
21890,3926,yes
21890,4114,yes
21890,4115,yes
21890,3484,yes
21890,4121,yes
22148,4009,yes
22148,3447,yes
22148,4010,yes
22148,3444,yes
22148,3632,yes
22148,4014,yes
22148,3967,yes
22148,3644,yes
22148,4027,yes
22148,3454,yes
22148,3457,yes
22148,3460,yes
22148,3459,yes
22148,4085,yes
22148,4039,yes
22148,4011,yes
22148,4041,yes
22148,3184,absent
22148,4012,yes
22148,3461,yes
22148,3482,yes
22148,3689,yes
22148,4045,yes
22148,3269,not voting
22148,4046,yes
22148,3464,yes
22148,3969,yes
22148,3970,yes
22148,3452,yes
22148,4047,yes
22148,3230,yes
22148,3538,yes
22148,3471,yes
22148,4048,yes
22148,3472,yes
22148,4049,yes
22148,3483,yes
22148,4064,yes
22148,4065,yes
22148,4079,yes
22148,3186,yes
22148,4066,yes
22148,3478,yes
22148,4067,yes
22148,3480,yes
22148,4684,yes
22148,4068,yes
22148,4069,yes
22148,4099,yes
22148,3165,yes
22148,3762,yes
22148,3167,yes
22148,4080,yes
22148,4100,yes
22148,4101,yes
22148,4102,yes
22148,4103,yes
22148,4097,yes
22148,3346,yes
22148,4104,yes
22148,4105,yes
22148,3170,yes
22148,3925,yes
22148,3926,absent
22148,4114,yes
22148,4115,absent
22148,3484,yes
22148,4121,yes
22930,4009,yes
22930,3447,absent
22930,4010,yes
22930,3444,yes
22930,3632,yes
22930,4014,yes
22930,3967,yes
22930,3644,yes
22930,4027,yes
22930,3454,yes
22930,3457,not voting
22930,3460,yes
22930,3459,yes
22930,4085,yes
22930,4039,yes
22930,4011,yes
22930,4041,yes
22930,3184,yes
22930,4012,yes
22930,3461,not voting
22930,3482,yes
22930,3689,absent
22930,4045,yes
22930,3269,yes
22930,4046,yes
22930,3464,yes
22930,3969,yes
22930,3970,absent
22930,3452,yes
22930,4047,yes
22930,3230,absent
22930,3538,absent
22930,3471,yes
22930,4048,yes
22930,3472,yes
22930,4049,yes
22930,3483,yes
22930,4064,yes
22930,4065,yes
22930,4079,yes
22930,3186,yes
22930,4066,yes
22930,3478,absent
22930,4067,yes
22930,3480,yes
22930,4684,yes
22930,4068,yes
22930,4069,yes
22930,4099,absent
22930,3165,yes
22930,3762,yes
22930,3167,not voting
22930,4080,yes
22930,4100,yes
22930,4101,yes
22930,4102,yes
22930,4103,yes
22930,4097,absent
22930,3346,yes
22930,4104,yes
22930,4105,yes
22930,3170,yes
22930,3925,yes
22930,3926,yes
22930,4114,not voting
22930,4115,yes
22930,3484,absent
22930,4121,yes
23191,4009,yes
23191,3447,yes
23191,4010,yes
23191,3444,yes
23191,3632,yes
23191,4014,yes
23191,3967,yes
23191,3644,yes
23191,4027,not voting
23191,3454,yes
23191,3457,yes
23191,4294,yes
23191,3460,yes
23191,4293,yes
23191,3459,absent
23191,4085,yes
23191,4039,yes
23191,4011,absent
23191,4041,yes
23191,3184,yes
23191,4012,yes
23191,3461,yes
23191,3482,yes
23191,3689,yes
23191,4045,yes
23191,3269,yes
23191,4046,yes
23191,3464,yes
23191,3969,yes
23191,3970,yes
23191,3452,yes
23191,4047,yes
23191,3230,yes
23191,3538,absent
23191,3471,yes
23191,4048,absent
23191,3472,yes
23191,4049,yes
23191,3483,yes
23191,4064,yes
23191,4065,yes
23191,4079,yes
23191,3186,yes
23191,4066,yes
23191,3478,yes
