id,legislative_session:number,start_date,item:title,item:number,motion:title,
4005,4,2013-03-05,Příspěvkové organizace - převod hospodářského výsledku,4,"Zastupitelstvo obce Lužec nad Vltavou schvaluje převod hospodářského výsledku Základní školy Lužec nad Vltavou, příspěvkové organizace ve výši -487137,54 Kč na účet neuhrazená ztráta minulých let.",
4006,4,2013-03-05,Příspěvkové organizace - převod hospodářského výsledku,4,"Zastupitelstvo obce Lužec nad Vltavou schvaluje převod hospodářského výsledku na účet rezervního fondu Mateřské školy Lužec nad Vltavou, příspěvkové organizace ve výši 63792,07Kč. ",
4007,4,2013-03-05,Úprava rozpočtu obce č. 1,5,Zastupitelstvo obce Lužec nad Vltavou schvaluje úpravu rozpočtu obce Lužec nad Vltavou č. 1.,
4008,4,2013-03-05,Účetní závěrka obce za rok 2012,6,Zastupitelstvo obce Lužec nad Vltavou schvaluje účetní závěrku obce Lužec nad Vltavou za rok 2012,
4009,4,2013-03-05,Seznámení s výsledkem kontroly krajského úřadu za rok 2012,7,"Zastupitelstvo obce Lužec nad Vltavou bere na vědomí výsledek kontroly hospodaření za rok 2012 Krajským úřadem Středočeského kraje, včetně nápravných opatřeni.",
4010,4,2013-03-05,Diskuse,8,"Zastupitelstvo obce Lužec nad Vltavou souhlasí s prodejem pozemku p.č. 1/19 v k.ú. Chramostek o výměře 236m2 á 100,-Kč/m2 slečně Adéle Hobíkové.",
4011,4,2013-03-05,Diskuse,8,"Zastupitelstvo obce Lužec nad Vltavou souhlasí s prodejem pozemku části p.č. 40/2 a části p.č. 40/4 v k.ú. Lužec nad Vltavou o výměře oplocené části pozemku (přesná výměra bude dána geometrickým plánem) za cenu 500,-Kč/m2.",
4012,4,2013-03-05,Diskuse,8,"Zastupitelstvo obce Lužec nad Vltavou odkládá žádost o změnu využívání kancelářských nebytových prostor na prostory pro restauraci na adrese Lužec nad Vltavou, Jiráskova 77. K žádosti je třeba doložit další dokumentaci.",
4013,4,2013-03-05,Diskuse,8,"Zastupitelstvo obce Lužec nad Vltavou odkládá žádost na provozování zařízení určeného k nakládání s odpady kategorie „O" (papír a platový odpad) zřízeném v objektu společnosti Lužec s.r.o. na adrese Lužec nad Vltavou, Jiráskova 77. Zastupitelstvo obce požaduje další informace.",
4014,4,2013-03-05,Diskuse,8,Zastupitelstvo obce Lužec nad Vltavou bere na vědomí informaci o připravované realizaci nových mostů.,
4015,4,2013-03-05,Diskuse,8,"Zastupitelstvo obce Lužec nad Vltavou určuje poplatek za věcná břemena za inženýrské sítě na obecních pozemcích 1000,-Kč/m2, včetně ochranného pásma s platnosti od 01.04.2013.",
4016,4,2013-03-05,Diskuse,8,"Zastupitelstvo obce Lužec nad Vltavou souhlasí s dlouhodobým pronájmem pozemků p. Hobíkovi za účelem vybudování lesoparku v k.ú. Chramostek p.č. 1/10 o výměře 1706 m2 (zahrada), p.č. 1/6 o výměře 1892 m2 (lesní pozemek), p.č. 1/4 o výměře 961 m2 (zahrada) a p.č. 1/1 (ostatní plocha - část k polní cestě) z celkové výměry 3656 m2 cca 900 m2. Pronájem bude na dobu 10 let za cenu 5,-Kč/rok",
5001,5,2013-05-20,Určení ověřovatelů a zapisovatele,1,Zastupitelstvo obce Lužec nad Vltavou určuje ověřovateli zápisu pí. Rampasovou a pí. Peroutkovou a zapisovatelem Mgr. Velickou.,
5002,5,2013-05-20,Schválení programu,2,Zastupitelstvo obce Lužec nad Vltavou schvaluje program zasedání.,
5003,5,2013-05-20,Schválení přijetí dotaci,3,"Zastupitelstvo obce Lužec nad Vltavou schvaluje přijetí dotací z MMR na spolupráci mezi obcemi - audio technika, z MMR na skatepark Lužec nad Vltavou, z SZIF na přístavní molo, z MF územních rozpočtů na zateplení mateřské školy, z OPŽP na zateplení kulturního střediska a z OPŽP na mobilní sběrný dvůr, včetně zpracovatelů a administrátorů těchto dotací.",
5004,5,2013-05-20,Úprava rozpočtu obce č. 2,4,Zastupitelstvo obce Lužec nad Vltavou schvaluje úpravu rozpočtu č.2 Obce Lužec nad Vltavou.,
5005,5,2013-05-20,"Prodej pozemku p.č. 1316/2, 41/16 a 41/17",5,"Zastupitelstvo obce Lužec nad Vltavou schvaluje prodej pozemku p.č. 724 odděleného geometrickým plánem z pozemku pč. 1316/2 v k.ú. Lužec nad Vltavou o výměře 3m2 za cenu 200,-Kč/m2 panu Štípkovi; prodej pozemku p.č. 41/16 o výměře 25m2 a p.č. 41/17 o výměře 20m2 v k.ú. Lužec nad Vltavou za cenu 200,-KČ/m2 panu Fnoučkovi.",
5006,5,2013-05-20,Výkup pozemku (podílů) pod kanalizaci Chramostek-Lužec n.Vlt. p.č. 349 v k.ú. Chramostek,6,"Zastupitelstvo obce Lužec nad Vltavou schvaluje výkup pozemků pod kanalizaci Chramostek - Lužec n.Vlt p.č. 349 o výměře dle jednotlivých podílů v k.ú. Chramostek od paní Miluše Malé, Heleny Mojžíšové a Marie Stehlíkové za odhadní cenu za 1m2.",
5007,5,2013-05-20,Valná hromada VKM - zvolení zástupce za obec,7,Zastupitelstvo obce Lužec nad Vltavou schvaluje pana Patrika Rolla k zastupování obce Lužec nad Vltavou na všech mimořádných a řádných valných hromadách společnosti Vodárny Kladno-Mělník a jako náhradníky pana Libora Lesáka a pana Tomáše Hrodka.,
5008,5,2013-05-20,Diskuse,8,"Zastupitelstvo obce Lužec nad Vltavou schvaluje pronájem nebytových prostorů v domu služeb po bývalé trafice paní Šárové za účelem skladu a kanceláře za 200,-Kč/m2/rok.",
5009,5,2013-05-20,Diskuse,8,"Zastupitelstvo obce Lužec nad Vltavou schvaluje smlouvu o možnosti provést stavbu na cizím pozemku s lng. Srbou na provedení elektro přípojky na p.č. 1697 v k.ú. Lužec n. Vlt. za cenu 1000,-Kč za každý započatý m2 přípojky včetně ochranného pásma.",
6001,6,2013-06-24,Určení ověřovatelů a zapisovatele,1,Zastupitelstvo obce Lužec nad Vltavou určuje ověřovateli zápisu pí. Tomkovou a pí. Szajkovou a zapisovatelem Mgr. Velickou.,
6002,6,2013-06-24,Schválení programu,2,Zastupitelstvo obce Lužec nad Vltavou schvaluje program zasedání.,
6003,6,2013-06-24,Závěrečný účet obce,3,Zastupitelstvo obce Lužec nad Vltavou schvaluje závěrečný účet obce Lužec nad Vltavou za rok 2012 bez výhrad.,
