id,name,organization:party,organization:affiliation,organization:list,
2014-533751-1-901-1,Bureš Josef Mgr.,nk_party,bezpp_affiliation,901_list,
2014-533751-1-903-1,Dvořáková Martina,nk_party,bezpp_affiliation,903_list,
2014-533751-1-902-2,Jasanský Josef,nk_party,bezpp_affiliation,902_list,
2014-533751-1-902-5,Kocourek Josef,nk_party,bezpp_affiliation,902_list,
2014-533751-1-901-2,Mičech Patrik,nk_party,bezpp_affiliation,901_list,
2014-533751-1-387-1,Pop Zdeněk,kscm_party,kscm_affiliation,387_list,
2014-533751-1-902-1,Růžková Lenka,nk_party,bezpp_affiliation,902_list,
