id,name,organization:party,organization:affiliation,organization:list,
2014-555533-1-901-6,Drda Pavel,nk_party,bezpp_affiliation,901_list,
2014-555533-1-901-1,Frisch Eduard,nk_party,bezpp_affiliation,901_list,
2014-555533-1-901-3,Frisch Marek Bc.,nk_party,bezpp_affiliation,901_list,
2014-555533-1-902-3,Kočandrlová Nikola Mgr.,nk_party,bezpp_affiliation,902_list,
2014-555533-1-901-2,Ludvík Ladislav,nk_party,bezpp_affiliation,901_list,
2014-555533-1-901-4,Oliva Daniel,nk_party,bezpp_affiliation,901_list,
2014-555533-1-902-2,Zábojníková Petra Mgr.,nk_party,bezpp_affiliation,902_list,
