"group:id","option","vote_event:id","voter:id"
"KDU-ČSL","NEHLASOVAL","4518","Vojvodík Josef, Mgr."
"KSČM","NEHLASOVAL","4518","Vrba Ivan, Mgr."
"Nez. město","NEHLASOVAL","4518","Železník Petr, Ing."
"ČSSD","PROTI","4519","Adam Miroslav, MUDr."
"KDU-ČSL","PRO","4519","Bárta Jiří, MUDr."
"Nez. - pol. hn.","PRO","4519","Buček Petr, MUDr."
"ODS","PROTI","4519","Chlopčík Roman"
"ČSSD","PRO","4519","Chýlek Jaroslav, Ing."
"ČSSD","ZDRŽEL SE","4519","Crha Radomír"
"KSČM","PRO","4519","Dokoupil Miroslav, JUDr."
"Nez. město","NEHLASOVAL","4519","Dudek Radim, MUDr."
"KDU-ČSL","PRO","4519","Hartmann Petr, Ing."
"KSČM","ZDRŽEL SE","4519","Holý Pavel"
"ODS","ZDRŽEL SE","4519","Hrabec Dalibor, Bc."
"ODS","ZDRŽEL SE","4519","Janásek Jan"
"ODS","PROTI","4519","Káš Jan, Ing."
"KDU-ČSL","PRO","4519","Kleinwachter Josef"
"ODS","ZDRŽEL SE","4519","Konečná Martina, Ing."
"ODS","PRO","4519","Konůpka Petr, Ing."
"Nez. - pol. hn.","PRO","4519","Kozák Petr, MUDr."
"US","ZDRŽEL SE","4519","Krulikovský Jan, Mgr."
"ODS","ZDRŽEL SE","4519","Kučík Rafael, Ing."
"KSČM","PRO","4519","Marek Eduard"
"KSČM","PROTI","4519","Pavlík Ivo"
"KDU-ČSL","NEHLASOVAL","4519","Pavlosek Vladimír, Ing."
"KSČM","PROTI","4519","Pospíšil Oldřich, Ing."
"ČSSD","PROTI","4519","Rafaj Petr, Ing."
"KSČM","PROTI","4519","Recman Svatomír, RSDr., Ing."
"ČSSD","PRO","4519","Richtrová Eva, Ing."
"ODS","PROTI","4519","Říman Martin, Ing."
"ČSSD","PROTI","4519","Roháč Jan, Ing., CSc."
"US","PRO","4519","Rumian Petr, Mgr."
"ODS","PRO","4519","Sehoř Karel, Ing."
"ČSSD","PRO","4519","Skotnica Petr"
"US","NEHLASOVAL","4519","Šostý Zbyněk, Mgr."
"Nez. - pol. hn.","PRO","4519","Šrubař Pavel, MUDr."
"ODA","PROTI","4519","Stolař Zdeněk, PhDr."
"ČSSD","PROTI","4519","Vašek Ladislav, JUDr."
"ČSSD","PRO","4519","Velčovský Jiří"
"KDU-ČSL","PRO","4519","Vojvodík Josef, Mgr."
"KSČM","PROTI","4519","Vrba Ivan, Mgr."
"Nez. město","PRO","4519","Železník Petr, Ing."
"ČSSD","PRO","4520","Adam Miroslav, MUDr."
"KDU-ČSL","ZDRŽEL SE","4520","Bárta Jiří, MUDr."
"Nez. - pol. hn.","ZDRŽEL SE","4520","Buček Petr, MUDr."
"ODS","PRO","4520","Chlopčík Roman"
"ČSSD","NEHLASOVAL","4520","Chýlek Jaroslav, Ing."
"ČSSD","PRO","4520","Crha Radomír"
"KSČM","PROTI","4520","Dokoupil Miroslav, JUDr."
"Nez. město","PROTI","4520","Dudek Radim, MUDr."
"KDU-ČSL","PROTI","4520","Hartmann Petr, Ing."
"KSČM","PROTI","4520","Holý Pavel"
"ODS","NEHLASOVAL","4520","Hrabec Dalibor, Bc."
"ODS","PROTI","4520","Janásek Jan"
"ODS","PROTI","4520","Káš Jan, Ing."
"KDU-ČSL","PROTI","4520","Kleinwachter Josef"
"ODS","ZDRŽEL SE","4520","Konečná Martina, Ing."
"ODS","NEHLASOVAL","4520","Konůpka Petr, Ing."
"Nez. - pol. hn.","PRO","4520","Kozák Petr, MUDr."
"US","PRO","4520","Krulikovský Jan, Mgr."
"ODS","PROTI","4520","Kučík Rafael, Ing."
"KSČM","PROTI","4520","Marek Eduard"
"KSČM","NEHLASOVAL","4520","Pavlík Ivo"
"KDU-ČSL","PRO","4520","Pavlosek Vladimír, Ing."
"KSČM","NEHLASOVAL","4520","Pospíšil Oldřich, Ing."
"ČSSD","NEHLASOVAL","4520","Rafaj Petr, Ing."
"KSČM","PRO","4520","Recman Svatomír, RSDr., Ing."
"ČSSD","NEHLASOVAL","4520","Richtrová Eva, Ing."
"ODS","NEHLASOVAL","4520","Říman Martin, Ing."
"ČSSD","PROTI","4520","Roháč Jan, Ing., CSc."
"US","NEHLASOVAL","4520","Rumian Petr, Mgr."
"ODS","NEHLASOVAL","4520","Sehoř Karel, Ing."
"ČSSD","PROTI","4520","Skotnica Petr"
"US","PROTI","4520","Šostý Zbyněk, Mgr."
"Nez. - pol. hn.","PROTI","4520","Šrubař Pavel, MUDr."
"ODA","PRO","4520","Stolař Zdeněk, PhDr."
"ČSSD","ZDRŽEL SE","4520","Vašek Ladislav, JUDr."
"ČSSD","PROTI","4520","Velčovský Jiří"
"KDU-ČSL","PRO","4520","Vojvodík Josef, Mgr."
"KSČM","PROTI","4520","Vrba Ivan, Mgr."
"Nez. město","PRO","4520","Železník Petr, Ing."
"ČSSD","PRO","4522","Adam Miroslav, MUDr."
"KDU-ČSL","PRO","4522","Bárta Jiří, MUDr."
"Nez. - pol. hn.","PRO","4522","Buček Petr, MUDr."
"ODS","PRO","4522","Chlopčík Roman"
"ČSSD","PRO","4522","Chýlek Jaroslav, Ing."
"ČSSD","PRO","4522","Crha Radomír"
"KSČM","PRO","4522","Dokoupil Miroslav, JUDr."
"Nez. město","PRO","4522","Dudek Radim, MUDr."
"KDU-ČSL","PRO","4522","Hartmann Petr, Ing."
"KSČM","PRO","4522","Holý Pavel"
"ODS","PRO","4522","Hrabec Dalibor, Bc."
"ODS","PRO","4522","Janásek Jan"
"ODS","PRO","4522","Káš Jan, Ing."
"KDU-ČSL","PRO","4522","Kleinwachter Josef"
"ODS","NEHLASOVAL","4522","Konečná Martina, Ing."
"ODS","PRO","4522","Konůpka Petr, Ing."
"Nez. - pol. hn.","PRO","4522","Kozák Petr, MUDr."
"US","PRO","4522","Krulikovský Jan, Mgr."
"ODS","PRO","4522","Kučík Rafael, Ing."
"KSČM","PRO","4522","Marek Eduard"
"KSČM","PRO","4522","Pavlík Ivo"
"KDU-ČSL","PRO","4522","Pavlosek Vladimír, Ing."
"KSČM","PRO","4522","Pospíšil Oldřich, Ing."
"ČSSD","PRO","4522","Rafaj Petr, Ing."
"KSČM","PRO","4522","Recman Svatomír, RSDr., Ing."
"ČSSD","PRO","4522","Richtrová Eva, Ing."
"ODS","PRO","4522","Říman Martin, Ing."
"ČSSD","PRO","4522","Roháč Jan, Ing., CSc."
"US","PRO","4522","Rumian Petr, Mgr."
"ODS","PRO","4522","Sehoř Karel, Ing."
"ČSSD","PRO","4522","Skotnica Petr"
"US","PRO","4522","Šostý Zbyněk, Mgr."
"Nez. - pol. hn.","PRO","4522","Šrubař Pavel, MUDr."
"ODA","PRO","4522","Stolař Zdeněk, PhDr."
"ČSSD","PRO","4522","Vašek Ladislav, JUDr."
"ČSSD","PRO","4522","Velčovský Jiří"
"KDU-ČSL","PRO","4522","Vojvodík Josef, Mgr."
"KSČM","PRO","4522","Vrba Ivan, Mgr."
"Nez. město","PRO","4522","Železník Petr, Ing."
"ČSSD","PRO","4523","Adam Miroslav, MUDr."
"KDU-ČSL","PRO","4523","Bárta Jiří, MUDr."
"Nez. - pol. hn.","PRO","4523","Buček Petr, MUDr."
"ODS","PRO","4523","Chlopčík Roman"
"ČSSD","PRO","4523","Chýlek Jaroslav, Ing."
"ČSSD","PRO","4523","Crha Radomír"
"KSČM","PRO","4523","Dokoupil Miroslav, JUDr."
"Nez. město","PRO","4523","Dudek Radim, MUDr."
"KDU-ČSL","PRO","4523","Hartmann Petr, Ing."
"KSČM","PRO","4523","Holý Pavel"
"ODS","PRO","4523","Hrabec Dalibor, Bc."
"ODS","PRO","4523","Janásek Jan"
"ODS","PRO","4523","Káš Jan, Ing."
"KDU-ČSL","PRO","4523","Kleinwachter Josef"
"ODS","PRO","4523","Konečná Martina, Ing."
"ODS","PRO","4523","Konůpka Petr, Ing."
"Nez. - pol. hn.","PRO","4523","Kozák Petr, MUDr."
"US","PRO","4523","Krulikovský Jan, Mgr."
"ODS","PRO","4523","Kučík Rafael, Ing."
"KSČM","PRO","4523","Marek Eduard"
"KSČM","PRO","4523","Pavlík Ivo"
"KDU-ČSL","PRO","4523","Pavlosek Vladimír, Ing."
"KSČM","PRO","4523","Pospíšil Oldřich, Ing."
"ČSSD","PRO","4523","Rafaj Petr, Ing."
"KSČM","PRO","4523","Recman Svatomír, RSDr., Ing."
"ČSSD","PRO","4523","Richtrová Eva, Ing."
"ODS","PRO","4523","Říman Martin, Ing."
"ČSSD","PRO","4523","Roháč Jan, Ing., CSc."
"US","PRO","4523","Rumian Petr, Mgr."
"ODS","PROTI","4523","Sehoř Karel, Ing."
"ČSSD","PRO","4523","Skotnica Petr"
"US","PRO","4523","Šostý Zbyněk, Mgr."
"Nez. - pol. hn.","PRO","4523","Šrubař Pavel, MUDr."
"ODA","PRO","4523","Stolař Zdeněk, PhDr."
"ČSSD","PRO","4523","Vašek Ladislav, JUDr."
"ČSSD","PROTI","4523","Velčovský Jiří"
"KDU-ČSL","PRO","4523","Vojvodík Josef, Mgr."
"KSČM","PRO","4523","Vrba Ivan, Mgr."
"Nez. město","PRO","4523","Železník Petr, Ing."
"ČSSD","PRO","4524","Adam Miroslav, MUDr."
"KDU-ČSL","PRO","4524","Bárta Jiří, MUDr."
"Nez. - pol. hn.","PRO","4524","Buček Petr, MUDr."
"ODS","PRO","4524","Chlopčík Roman"
"ČSSD","ZDRŽEL SE","4524","Chýlek Jaroslav, Ing."
"ČSSD","PRO","4524","Crha Radomír"
"KSČM","PRO","4524","Dokoupil Miroslav, JUDr."
"Nez. město","PRO","4524","Dudek Radim, MUDr."
"KDU-ČSL","PRO","4524","Hartmann Petr, Ing."
"KSČM","PRO","4524","Holý Pavel"
"ODS","PRO","4524","Hrabec Dalibor, Bc."
"ODS","PRO","4524","Janásek Jan"
"ODS","PRO","4524","Káš Jan, Ing."
"KDU-ČSL","PRO","4524","Kleinwachter Josef"
"ODS","PRO","4524","Konečná Martina, Ing."
"ODS","PRO","4524","Konůpka Petr, Ing."
"Nez. - pol. hn.","PRO","4524","Kozák Petr, MUDr."
"US","PRO","4524","Krulikovský Jan, Mgr."
"ODS","PRO","4524","Kučík Rafael, Ing."
"KSČM","ZDRŽEL SE","4524","Marek Eduard"
"KSČM","PRO","4524","Pavlík Ivo"
"KDU-ČSL","PRO","4524","Pavlosek Vladimír, Ing."
"KSČM","PRO","4524","Pospíšil Oldřich, Ing."
"ČSSD","PRO","4524","Rafaj Petr, Ing."
"KSČM","PRO","4524","Recman Svatomír, RSDr., Ing."
"ČSSD","PRO","4524","Richtrová Eva, Ing."
"ODS","PRO","4524","Říman Martin, Ing."
"ČSSD","PRO","4524","Roháč Jan, Ing., CSc."
"US","PRO","4524","Rumian Petr, Mgr."
"ODS","PRO","4524","Sehoř Karel, Ing."
"ČSSD","PRO","4524","Skotnica Petr"
"US","PRO","4524","Šostý Zbyněk, Mgr."
"Nez. - pol. hn.","PRO","4524","Šrubař Pavel, MUDr."
"ODA","PRO","4524","Stolař Zdeněk, PhDr."
"ČSSD","PRO","4524","Vašek Ladislav, JUDr."
"ČSSD","PRO","4524","Velčovský Jiří"
"KDU-ČSL","PRO","4524","Vojvodík Josef, Mgr."
"KSČM","PRO","4524","Vrba Ivan, Mgr."
"Nez. město","ZDRŽEL SE","4524","Železník Petr, Ing."
"ČSSD","PRO","4525","Adam Miroslav, MUDr."
"KDU-ČSL","PRO","4525","Bárta Jiří, MUDr."
"Nez. - pol. hn.","PRO","4525","Buček Petr, MUDr."
"ODS","PRO","4525","Chlopčík Roman"
"ČSSD","PRO","4525","Chýlek Jaroslav, Ing."
"ČSSD","PRO","4525","Crha Radomír"
"KSČM","PRO","4525","Dokoupil Miroslav, JUDr."
"Nez. město","PRO","4525","Dudek Radim, MUDr."
"KDU-ČSL","PRO","4525","Hartmann Petr, Ing."
"KSČM","PRO","4525","Holý Pavel"
"ODS","PRO","4525","Hrabec Dalibor, Bc."
"ODS","PRO","4525","Janásek Jan"
"ODS","PRO","4525","Káš Jan, Ing."
"KDU-ČSL","PRO","4525","Kleinwachter Josef"
"ODS","PRO","4525","Konečná Martina, Ing."
"ODS","PRO","4525","Konůpka Petr, Ing."
"Nez. - pol. hn.","PRO","4525","Kozák Petr, MUDr."
"US","PRO","4525","Krulikovský Jan, Mgr."
"ODS","PRO","4525","Kučík Rafael, Ing."
"KSČM","ZDRŽEL SE","4525","Marek Eduard"
"KSČM","ZDRŽEL SE","4525","Pavlík Ivo"
"KDU-ČSL","PRO","4525","Pavlosek Vladimír, Ing."
"KSČM","ZDRŽEL SE","4525","Pospíšil Oldřich, Ing."
"ČSSD","NEHLASOVAL","4525","Rafaj Petr, Ing."
"KSČM","PRO","4525","Recman Svatomír, RSDr., Ing."
"ČSSD","PRO","4525","Richtrová Eva, Ing."
"ODS","PRO","4525","Říman Martin, Ing."
"ČSSD","PRO","4525","Roháč Jan, Ing., CSc."
"US","PRO","4525","Rumian Petr, Mgr."
"ODS","PRO","4525","Sehoř Karel, Ing."
"ČSSD","PRO","4525","Skotnica Petr"
"US","PRO","4525","Šostý Zbyněk, Mgr."
"Nez. - pol. hn.","PRO","4525","Šrubař Pavel, MUDr."
"ODA","PRO","4525","Stolař Zdeněk, PhDr."
"ČSSD","ZDRŽEL SE","4525","Vašek Ladislav, JUDr."
"ČSSD","PRO","4525","Velčovský Jiří"
"KDU-ČSL","PRO","4525","Vojvodík Josef, Mgr."
"KSČM","PRO","4525","Vrba Ivan, Mgr."
"Nez. město","ZDRŽEL SE","4525","Železník Petr, Ing."
"ČSSD","ZDRŽEL SE","4526","Adam Miroslav, MUDr."
"KDU-ČSL","PRO","4526","Bárta Jiří, MUDr."
"Nez. - pol. hn.","PRO","4526","Buček Petr, MUDr."
"ODS","PRO","4526","Chlopčík Roman"
"ČSSD","PRO","4526","Chýlek Jaroslav, Ing."
"ČSSD","PRO","4526","Crha Radomír"
"KSČM","PRO","4526","Dokoupil Miroslav, JUDr."
"Nez. město","PRO","4526","Dudek Radim, MUDr."
"KDU-ČSL","PRO","4526","Hartmann Petr, Ing."
"KSČM","PRO","4526","Holý Pavel"
"ODS","PRO","4526","Hrabec Dalibor, Bc."
"ODS","PRO","4526","Janásek Jan"
"ODS","PRO","4526","Káš Jan, Ing."
"KDU-ČSL","PRO","4526","Kleinwachter Josef"
"ODS","PRO","4526","Konečná Martina, Ing."
"ODS","PRO","4526","Konůpka Petr, Ing."
"Nez. - pol. hn.","PRO","4526","Kozák Petr, MUDr."
"US","PRO","4526","Krulikovský Jan, Mgr."
"ODS","PRO","4526","Kučík Rafael, Ing."
"KSČM","PRO","4526","Marek Eduard"
"KSČM","PRO","4526","Pavlík Ivo"
"KDU-ČSL","PRO","4526","Pavlosek Vladimír, Ing."
"KSČM","PRO","4526","Pospíšil Oldřich, Ing."
"ČSSD","NEHLASOVAL","4526","Rafaj Petr, Ing."
"KSČM","PRO","4526","Recman Svatomír, RSDr., Ing."
"ČSSD","PRO","4526","Richtrová Eva, Ing."
"ODS","PRO","4526","Říman Martin, Ing."
"ČSSD","PRO","4526","Roháč Jan, Ing., CSc."
"US","PRO","4526","Rumian Petr, Mgr."
"ODS","PRO","4526","Sehoř Karel, Ing."
"ČSSD","PRO","4526","Skotnica Petr"
"US","PRO","4526","Šostý Zbyněk, Mgr."
"Nez. - pol. hn.","PRO","4526","Šrubař Pavel, MUDr."
"ODA","PRO","4526","Stolař Zdeněk, PhDr."
"ČSSD","PRO","4526","Vašek Ladislav, JUDr."
"ČSSD","PRO","4526","Velčovský Jiří"
"KDU-ČSL","PRO","4526","Vojvodík Josef, Mgr."
"KSČM","PRO","4526","Vrba Ivan, Mgr."
"Nez. město","ZDRŽEL SE","4526","Železník Petr, Ing."
"ČSSD","PRO","4527","Adam Miroslav, MUDr."
"KDU-ČSL","PRO","4527","Bárta Jiří, MUDr."
"Nez. - pol. hn.","ZDRŽEL SE","4527","Buček Petr, MUDr."
"ODS","PRO","4527","Chlopčík Roman"
"ČSSD","PRO","4527","Chýlek Jaroslav, Ing."
"ČSSD","PRO","4527","Crha Radomír"
"KSČM","PROTI","4527","Dokoupil Miroslav, JUDr."
"KDU-ČSL","PRO","4527","Hartmann Petr, Ing."
"KSČM","PRO","4527","Holý Pavel"
"ODS","PRO","4527","Hrabec Dalibor, Bc."
"ODS","PRO","4527","Janásek Jan"
"ODS","PRO","4527","Káš Jan, Ing."
"KDU-ČSL","PRO","4527","Kleinwachter Josef"
"ODS","PRO","4527","Konečná Martina, Ing."
"ODS","PRO","4527","Konůpka Petr, Ing."
"Nez. - pol. hn.","PRO","4527","Kozák Petr, MUDr."
"US","PROTI","4527","Krulikovský Jan, Mgr."
"ODS","PRO","4527","Kučík Rafael, Ing."
"KSČM","PRO","4527","Marek Eduard"
"KSČM","PRO","4527","Pavlík Ivo"
"KDU-ČSL","PRO","4527","Pavlosek Vladimír, Ing."
"KSČM","PRO","4527","Pospíšil Oldřich, Ing."
"ČSSD","PRO","4527","Rafaj Petr, Ing."
"KSČM","PRO","4527","Recman Svatomír, RSDr., Ing."
"ČSSD","PRO","4527","Richtrová Eva, Ing."
"ODS","PRO","4527","Říman Martin, Ing."
"ČSSD","PRO","4527","Roháč Jan, Ing., CSc."
"US","PRO","4527","Rumian Petr, Mgr."
"ODS","ZDRŽEL SE","4527","Sehoř Karel, Ing."
"ČSSD","PRO","4527","Skotnica Petr"
"US","ZDRŽEL SE","4527","Šostý Zbyněk, Mgr."
"Nez. - pol. hn.","PRO","4527","Šrubař Pavel, MUDr."
"ODA","PRO","4527","Stolař Zdeněk, PhDr."
"ČSSD","PRO","4527","Vašek Ladislav, JUDr."
"ČSSD","PRO","4527","Velčovský Jiří"
"KDU-ČSL","PRO","4527","Vojvodík Josef, Mgr."
"KSČM","PRO","4527","Vrba Ivan, Mgr."
"Nez. město","PRO","4527","Železník Petr, Ing."
"ČSSD","ZDRŽEL SE","4528","Adam Miroslav, MUDr."
"KDU-ČSL","PRO","4528","Bárta Jiří, MUDr."
"Nez. - pol. hn.","PRO","4528","Buček Petr, MUDr."
"ODS","PRO","4528","Chlopčík Roman"
"ČSSD","PRO","4528","Chýlek Jaroslav, Ing."
"ČSSD","PRO","4528","Crha Radomír"
"KSČM","PRO","4528","Dokoupil Miroslav, JUDr."
"Nez. město","NEHLASOVAL","4528","Dudek Radim, MUDr."
"KDU-ČSL","ZDRŽEL SE","4528","Hartmann Petr, Ing."
"KSČM","PRO","4528","Holý Pavel"
"ODS","PRO","4528","Hrabec Dalibor, Bc."
"ODS","PRO","4528","Janásek Jan"
"ODS","ZDRŽEL SE","4528","Káš Jan, Ing."
"KDU-ČSL","NEHLASOVAL","4528","Kleinwachter Josef"
"ODS","PRO","4528","Konečná Martina, Ing."
"ODS","PRO","4528","Konůpka Petr, Ing."
"Nez. - pol. hn.","PRO","4528","Kozák Petr, MUDr."
"US","ZDRŽEL SE","4528","Krulikovský Jan, Mgr."
"ODS","PRO","4528","Kučík Rafael, Ing."
"KSČM","PRO","4528","Marek Eduard"
"KSČM","PRO","4528","Pavlík Ivo"
"KDU-ČSL","PRO","4528","Pavlosek Vladimír, Ing."
"KSČM","NEHLASOVAL","4528","Pospíšil Oldřich, Ing."
"ČSSD","PRO","4528","Rafaj Petr, Ing."
"KSČM","PRO","4528","Recman Svatomír, RSDr., Ing."
"ČSSD","PRO","4528","Richtrová Eva, Ing."
"ODS","ZDRŽEL SE","4528","Říman Martin, Ing."
"ČSSD","ZDRŽEL SE","4528","Roháč Jan, Ing., CSc."
"US","PRO","4528","Rumian Petr, Mgr."
"ODS","PRO","4528","Sehoř Karel, Ing."
"ČSSD","PRO","4528","Skotnica Petr"
"US","PRO","4528","Šostý Zbyněk, Mgr."
"Nez. - pol. hn.","PRO","4528","Šrubař Pavel, MUDr."
"ODA","PRO","4528","Stolař Zdeněk, PhDr."
"ČSSD","NEHLASOVAL","4528","Vašek Ladislav, JUDr."
"ČSSD","ZDRŽEL SE","4528","Velčovský Jiří"
"KDU-ČSL","PRO","4528","Vojvodík Josef, Mgr."
"KSČM","PRO","4528","Vrba Ivan, Mgr."
"Nez. město","PRO","4528","Železník Petr, Ing."
"ČSSD","PRO","4529","Adam Miroslav, MUDr."
"KDU-ČSL","PRO","4529","Bárta Jiří, MUDr."
"Nez. - pol. hn.","PRO","4529","Buček Petr, MUDr."
"ODS","PRO","4529","Chlopčík Roman"
"ČSSD","PRO","4529","Chýlek Jaroslav, Ing."
"ČSSD","PRO","4529","Crha Radomír"
"KSČM","NEHLASOVAL","4529","Dokoupil Miroslav, JUDr."
"Nez. město","ZDRŽEL SE","4529","Dudek Radim, MUDr."
"KDU-ČSL","PRO","4529","Hartmann Petr, Ing."
"KSČM","PRO","4529","Holý Pavel"
"ODS","PRO","4529","Hrabec Dalibor, Bc."
"ODS","PRO","4529","Janásek Jan"
"ODS","PRO","4529","Káš Jan, Ing."
"KDU-ČSL","PRO","4529","Kleinwachter Josef"
"ODS","PRO","4529","Konečná Martina, Ing."
"ODS","PRO","4529","Konůpka Petr, Ing."
"Nez. - pol. hn.","PRO","4529","Kozák Petr, MUDr."
"US","PRO","4529","Krulikovský Jan, Mgr."
"ODS","PRO","4529","Kučík Rafael, Ing."
"KSČM","PRO","4529","Marek Eduard"
"KSČM","PRO","4529","Pavlík Ivo"
"KDU-ČSL","PRO","4529","Pavlosek Vladimír, Ing."
"KSČM","ZDRŽEL SE","4529","Pospíšil Oldřich, Ing."
"ČSSD","PRO","4529","Rafaj Petr, Ing."
"KSČM","ZDRŽEL SE","4529","Recman Svatomír, RSDr., Ing."
"ČSSD","PRO","4529","Richtrová Eva, Ing."
"ODS","ZDRŽEL SE","4529","Říman Martin, Ing."
"ČSSD","PRO","4529","Roháč Jan, Ing., CSc."
"US","PRO","4529","Rumian Petr, Mgr."
"ODS","PRO","4529","Sehoř Karel, Ing."
"ČSSD","PRO","4529","Skotnica Petr"
"US","PRO","4529","Šostý Zbyněk, Mgr."
"Nez. - pol. hn.","PRO","4529","Šrubař Pavel, MUDr."
"ODA","PRO","4529","Stolař Zdeněk, PhDr."
"ČSSD","PRO","4529","Vašek Ladislav, JUDr."
"ČSSD","PRO","4529","Velčovský Jiří"
"KDU-ČSL","ZDRŽEL SE","4529","Vojvodík Josef, Mgr."
"KSČM","PRO","4529","Vrba Ivan, Mgr."
"Nez. město","ZDRŽEL SE","4529","Železník Petr, Ing."
"ČSSD","PRO","4530","Adam Miroslav, MUDr."
"KDU-ČSL","PRO","4530","Bárta Jiří, MUDr."
"Nez. - pol. hn.","PRO","4530","Buček Petr, MUDr."
"ODS","PRO","4530","Chlopčík Roman"
"ČSSD","PRO","4530","Chýlek Jaroslav, Ing."
"ČSSD","PRO","4530","Crha Radomír"
"KSČM","PRO","4530","Dokoupil Miroslav, JUDr."
"Nez. město","PRO","4530","Dudek Radim, MUDr."
"KDU-ČSL","PRO","4530","Hartmann Petr, Ing."
"KSČM","PRO","4530","Holý Pavel"
"ODS","PRO","4530","Hrabec Dalibor, Bc."
"ODS","PRO","4530","Janásek Jan"
"ODS","PRO","4530","Káš Jan, Ing."
"KDU-ČSL","PRO","4530","Kleinwachter Josef"
"ODS","PRO","4530","Konečná Martina, Ing."
"ODS","PRO","4530","Konůpka Petr, Ing."
"Nez. - pol. hn.","PRO","4530","Kozák Petr, MUDr."
"US","PRO","4530","Krulikovský Jan, Mgr."
"ODS","PRO","4530","Kučík Rafael, Ing."
"KSČM","PRO","4530","Marek Eduard"
"KSČM","PRO","4530","Pavlík Ivo"
"KDU-ČSL","PRO","4530","Pavlosek Vladimír, Ing."
"KSČM","NEHLASOVAL","4530","Pospíšil Oldřich, Ing."
"ČSSD","PRO","4530","Rafaj Petr, Ing."
"KSČM","PRO","4530","Recman Svatomír, RSDr., Ing."
"ČSSD","PRO","4530","Richtrová Eva, Ing."
"ODS","ZDRŽEL SE","4530","Říman Martin, Ing."
"ČSSD","PRO","4530","Roháč Jan, Ing., CSc."
"US","PRO","4530","Rumian Petr, Mgr."
"ODS","PRO","4530","Sehoř Karel, Ing."
"ČSSD","PRO","4530","Skotnica Petr"
"US","PRO","4530","Šostý Zbyněk, Mgr."
"Nez. - pol. hn.","PRO","4530","Šrubař Pavel, MUDr."
"ODA","PRO","4530","Stolař Zdeněk, PhDr."
"ČSSD","PRO","4530","Vašek Ladislav, JUDr."
"ČSSD","PRO","4530","Velčovský Jiří"
"KDU-ČSL","PRO","4530","Vojvodík Josef, Mgr."
"KSČM","PRO","4530","Vrba Ivan, Mgr."
"Nez. město","PRO","4530","Železník Petr, Ing."
"ČSSD","PROTI","4531","Adam Miroslav, MUDr."
"KDU-ČSL","ZDRŽEL SE","4531","Bárta Jiří, MUDr."
"Nez. - pol. hn.","ZDRŽEL SE","4531","Buček Petr, MUDr."
"ODS","ZDRŽEL SE","4531","Chlopčík Roman"
"ČSSD","ZDRŽEL SE","4531","Chýlek Jaroslav, Ing."
"ČSSD","PROTI","4531","Crha Radomír"
"KSČM","PRO","4531","Dokoupil Miroslav, JUDr."
"Nez. město","ZDRŽEL SE","4531","Dudek Radim, MUDr."
"KDU-ČSL","PROTI","4531","Hartmann Petr, Ing."
