id,name,organization:party,organization:affiliation,organization:list,
2014-554618-1-901-9,Balvín Zbyšek Ing.,nk_party,bezpp_affiliation,901_list,
2014-554618-1-901-2,Halla Karel Mgr.,nk_party,bezpp_affiliation,901_list,
2014-554618-1-901-7,Hroník Zbyněk,nk_party,bezpp_affiliation,901_list,
2014-554618-1-901-6,Jaroch Radek,nk_party,bezpp_affiliation,901_list,
2014-554618-1-901-3,Kühn Josef,nk_party,bezpp_affiliation,901_list,
2014-554618-1-901-4,Vokurka Libor,nk_party,bezpp_affiliation,901_list,
2014-554618-1-901-1,Vondrášek Miloš Bc.,nk_party,bezpp_affiliation,901_list,
2014-554618-1-901-8,Votíková Věra,nk_party,bezpp_affiliation,901_list,
2014-554618-1-901-5,Zumr Petr,nk_party,bezpp_affiliation,901_list,
