id,name,organization:party,organization:affiliation,organization:list,
2014-516864-1-901-1,Dostalík Tobiáš Ing.,nk_party,bezpp_affiliation,901_list,
2014-516864-1-901-3,Koplík Břetislav,nk_party,bezpp_affiliation,901_list,
2014-516864-1-902-6,Kopřiva Kamil,nk_party,bezpp_affiliation,902_list,
2014-516864-1-902-1,Metelková Jana,nk_party,bezpp_affiliation,902_list,
2014-516864-1-901-2,Olša David,nk_party,bezpp_affiliation,901_list,
2014-516864-1-902-2,Pluháček Josef,nk_party,bezpp_affiliation,902_list,
2014-516864-1-47-2,Sehnula Lubomír Ing.,kscm_party,kscm_affiliation,47_list,
