id,name,organization:party,organization:affiliation,organization:list,
2010-563307-1-901-3,Fialová Květa Ing.,nk_party,bezpp_affiliation,901_list,
2010-563307-1-902-1,Krejčí Roman,nk_party,bezpp_affiliation,902_list,
2010-563307-1-901-1,Mahr Zdeněk,nk_party,bezpp_affiliation,901_list,
2010-563307-1-902-2,Mrzena Pavel Mgr.,nk_party,bezpp_affiliation,902_list,
2010-563307-1-901-2,Pejša Miloslav,nk_party,bezpp_affiliation,901_list,
2010-563307-1-901-6,Svačinová Jana,nk_party,bezpp_affiliation,901_list,
2010-563307-1-902-3,Tupý Jiří,nk_party,bezpp_affiliation,902_list,
2010-563307-1-902-4,Vršek František,nk_party,bezpp_affiliation,902_list,
2010-563307-1-901-4,Klicman Václav,nk_party,bezpp_affiliation,901_list,
