id,legislative_session:number,start_date,item:title,item:number,motion:title,
4003,4,2011-04-07,Výsledek z auditu hospodaření z 11. 3. 2011 – zpráva o výsledku přezkoumání hospodaření,1,"Zastupitelstvo obce Křenovy schvaluje zprávu o výsledku přezkoumání hospodaření ÚSC Křenovy, IČ:00572420 za rok 2010.",
4004,4,2011-04-07,První rozpočtové opatření,2,Zastupitelstvo obce Křenovy schvaluje první rozpočtové opatření.,
4005,4,2011-04-07,Schválení závěrečného účtu a zpráva o výsledku přezkoumání hospodaření Svazku Domažlicko za rok 2010,3,Zastupitelstvo obce Křenovy schvaluje Závěrečný účet a zprávu o výsledku přezkoumání hospodaření  Svazku Domažlicko.,
4006,4,2011-04-07,Jednací řád zasedání zastupitelstva obce Křenovy a závěrečné usnesení,4,Zastupitelé obce se seznámí s obsahem jednacího řádu a na příštím zasedání vznesou případné připomínky.,
4007,4,2011-04-07,"Informace o sčítání obyvatel, domů a bytů, povinnosti obce",5,"Zastupitelstvo obce bere na vědomí informace o sčítání obyvatel, domů a bytů a povinnosti obce s tím spojené.",
4008,4,2011-04-07,Informace o poskytnutí dotace z Programu stabilizace a obnovy venkova na bezdrátový rozhlas s napojením na varovný a informační systém – výběr dodavatele,6,Zastupitelstvo obce Křenovy bere na vědomí přiznání dotace ve výši 120 000 Kč a na základě výhodnější nabídky vybírá pro realizaci firmu SOVT-RADIO zastoupenou Ing. Vladanem Vinklerem.,
4009,4,2011-04-07,Informace o hospodaření v obecních lesích,7,"Zastupitelstvo obce schvaluje postup prací v obecních lesích a osázení holiny, které provede Ing.Hřib. Dále schvaluje cenu za sazenici 3,00-3,50Kč včetně výsadby.",
4010,4,2011-04-07,Nákup a umístění chatky u požární nádrže – oznámení o stavbě,8,Zastupitelstvo obce schvaluje dohodu o umístění chatky u požární nádrže a ostatní práce s tím spojené.,
4011,4,2011-04-07,Výsadba nové zeleně u požární nádrže,9,Zastupitelstvo obce Křenovy schvaluje vykácení stromů u požární nádrže a výsadbu dubu červeného.,
4012,4,2011-04-07,Zhotovení regálu na zaskladnění velkého stanu,10,Zastupitelstvo obce Křenovy bere na vědomí zhotovení regálu na zaskladnění velkého stanu a náklady s tím spojené.,
4013,4,2011-04-07,Žádost o povolení stavby a snížení obrubníků s možností vjezdu podaná M. Landstoffem,11,Zastupitelstvo obce schvaluje povolení žádosti o možnost vjezdu a snížení krajních obrubníků podanou Michalem Landstoffem.Dále schvaluje souhlas se stavbou na sousedním pozemku s připomínkou – o řádném prověření vlivu vrtu na stav vodní hladiny v okolních studních.,
4014,4,2011-04-07,Organizace jarního úklidu v obci,12,Zastupitelstvo schvaluje organizaci jarního úklidu v obci.,
