id,name,organization:party,organization:affiliation,organization:list,
2014-593664-1-901-1,Hloužek Josef,nk_party,bezpp_affiliation,901_list,
2014-593664-1-7-1,Matyáš Václav Ing.,cssd_party,cssd_affiliation,7_list,
2014-593664-1-47-2,Pilátová Ludmila,kscm_party,bezpp_affiliation,47_list,
2014-593664-1-339-3,Pišová Anna Mgr.,nestran._party,bezpp_affiliation,339_list,
2014-593664-1-339-1,Řezáč Jaroslav Ing.,nestran._party,bezpp_affiliation,339_list,
2014-593664-1-7-2,Smejsík Petr,cssd_party,bezpp_affiliation,7_list,
2014-593664-1-901-2,Škraňka Karel,nk_party,bezpp_affiliation,901_list,
