vote_event_id,voter_id,option,group_id,
2003,2010-565067-1-902-1,yes,nk_party,
2003,2010-565067-1-904-3,yes,nk_party,
2003,2010-565067-1-47-2,absent,kscm_party,
2003,2010-565067-1-901-5,absent,nk_party,
2003,2010-565067-1-905-1,yes,nk_party,
2003,2010-565067-1-901-3,abstain,nk_party,
2003,2010-565067-1-901-2,yes,nk_party,
2003,2010-565067-1-905-2,yes,nk_party,
2003,2010-565067-1-47-1,absent,kscm_party,
2003,2010-565067-1-901-1,yes,nk_party,
2003,2010-565067-1-901-4,abstain,nk_party,
2004,2010-565067-1-902-1,yes,nk_party,
2004,2010-565067-1-904-3,yes,nk_party,
2004,2010-565067-1-47-2,absent,kscm_party,
2004,2010-565067-1-901-5,absent,nk_party,
2004,2010-565067-1-905-1,yes,nk_party,
2004,2010-565067-1-901-3,abstain,nk_party,
2004,2010-565067-1-901-2,yes,nk_party,
2004,2010-565067-1-905-2,yes,nk_party,
2004,2010-565067-1-47-1,absent,kscm_party,
2004,2010-565067-1-901-1,yes,nk_party,
2004,2010-565067-1-901-4,abstain,nk_party,
2005,2010-565067-1-902-1,yes,nk_party,
2005,2010-565067-1-904-3,yes,nk_party,
2005,2010-565067-1-47-2,absent,kscm_party,
2005,2010-565067-1-901-5,absent,nk_party,
2005,2010-565067-1-905-1,yes,nk_party,
2005,2010-565067-1-901-3,abstain,nk_party,
2005,2010-565067-1-901-2,yes,nk_party,
2005,2010-565067-1-905-2,yes,nk_party,
2005,2010-565067-1-47-1,absent,kscm_party,
2005,2010-565067-1-901-1,yes,nk_party,
2005,2010-565067-1-901-4,abstain,nk_party,
2006,2010-565067-1-902-1,yes,nk_party,
2006,2010-565067-1-904-3,yes,nk_party,
2006,2010-565067-1-47-2,absent,kscm_party,
2006,2010-565067-1-901-5,absent,nk_party,
2006,2010-565067-1-905-1,yes,nk_party,
2006,2010-565067-1-901-3,abstain,nk_party,
2006,2010-565067-1-901-2,yes,nk_party,
2006,2010-565067-1-905-2,yes,nk_party,
2006,2010-565067-1-47-1,absent,kscm_party,
2006,2010-565067-1-901-1,yes,nk_party,
2006,2010-565067-1-901-4,abstain,nk_party,
2007,2010-565067-1-902-1,yes,nk_party,
2007,2010-565067-1-904-3,yes,nk_party,
2007,2010-565067-1-47-2,absent,kscm_party,
2007,2010-565067-1-901-5,absent,nk_party,
2007,2010-565067-1-905-1,yes,nk_party,
2007,2010-565067-1-901-3,abstain,nk_party,
2007,2010-565067-1-901-2,yes,nk_party,
2007,2010-565067-1-905-2,yes,nk_party,
2007,2010-565067-1-47-1,absent,kscm_party,
2007,2010-565067-1-901-1,yes,nk_party,
2007,2010-565067-1-901-4,abstain,nk_party,
2008,2010-565067-1-902-1,yes,nk_party,
2008,2010-565067-1-904-3,yes,nk_party,
2008,2010-565067-1-47-2,absent,kscm_party,
2008,2010-565067-1-901-5,absent,nk_party,
2008,2010-565067-1-905-1,yes,nk_party,
2008,2010-565067-1-901-3,abstain,nk_party,
2008,2010-565067-1-901-2,yes,nk_party,
2008,2010-565067-1-905-2,yes,nk_party,
2008,2010-565067-1-47-1,absent,kscm_party,
2008,2010-565067-1-901-1,yes,nk_party,
2008,2010-565067-1-901-4,abstain,nk_party,
2009,2010-565067-1-902-1,yes,nk_party,
2009,2010-565067-1-904-3,yes,nk_party,
2009,2010-565067-1-47-2,absent,kscm_party,
2009,2010-565067-1-901-5,absent,nk_party,
2009,2010-565067-1-905-1,yes,nk_party,
2009,2010-565067-1-901-3,abstain,nk_party,
2009,2010-565067-1-901-2,yes,nk_party,
2009,2010-565067-1-905-2,yes,nk_party,
2009,2010-565067-1-47-1,absent,kscm_party,
2009,2010-565067-1-901-1,yes,nk_party,
2009,2010-565067-1-901-4,abstain,nk_party,
2010,2010-565067-1-902-1,yes,nk_party,
2010,2010-565067-1-904-3,yes,nk_party,
2010,2010-565067-1-47-2,absent,kscm_party,
2010,2010-565067-1-901-5,absent,nk_party,
2010,2010-565067-1-905-1,yes,nk_party,
2010,2010-565067-1-901-3,abstain,nk_party,
2010,2010-565067-1-901-2,yes,nk_party,
2010,2010-565067-1-905-2,yes,nk_party,
2010,2010-565067-1-47-1,absent,kscm_party,
2010,2010-565067-1-901-1,yes,nk_party,
2010,2010-565067-1-901-4,abstain,nk_party,
2011,2010-565067-1-902-1,yes,nk_party,
2011,2010-565067-1-904-3,yes,nk_party,
2011,2010-565067-1-47-2,absent,kscm_party,
2011,2010-565067-1-901-5,absent,nk_party,
2011,2010-565067-1-905-1,yes,nk_party,
2011,2010-565067-1-901-3,abstain,nk_party,
2011,2010-565067-1-901-2,yes,nk_party,
2011,2010-565067-1-905-2,yes,nk_party,
2011,2010-565067-1-47-1,absent,kscm_party,
2011,2010-565067-1-901-1,yes,nk_party,
2011,2010-565067-1-901-4,abstain,nk_party,
2012,2010-565067-1-902-1,yes,nk_party,
2012,2010-565067-1-904-3,yes,nk_party,
2012,2010-565067-1-47-2,absent,kscm_party,
2012,2010-565067-1-901-5,absent,nk_party,
2012,2010-565067-1-905-1,yes,nk_party,
2012,2010-565067-1-901-3,abstain,nk_party,
2012,2010-565067-1-901-2,yes,nk_party,
2012,2010-565067-1-905-2,yes,nk_party,
2012,2010-565067-1-47-1,absent,kscm_party,
2012,2010-565067-1-901-1,yes,nk_party,
2012,2010-565067-1-901-4,abstain,nk_party,
3001,2010-565067-1-902-1,yes,nk_party,
3001,2010-565067-1-904-3,absent,nk_party,
3001,2010-565067-1-47-2,absent,kscm_party,
3001,2010-565067-1-901-5,absent,nk_party,
3001,2010-565067-1-905-1,yes,nk_party,
3001,2010-565067-1-901-3,abstain,nk_party,
3001,2010-565067-1-901-2,yes,nk_party,
3001,2010-565067-1-905-2,yes,nk_party,
3001,2010-565067-1-47-1,absent,kscm_party,
3001,2010-565067-1-901-1,yes,nk_party,
3001,2010-565067-1-901-4,abstain,nk_party,
3002,2010-565067-1-902-1,yes,nk_party,
3002,2010-565067-1-904-3,absent,nk_party,
3002,2010-565067-1-47-2,absent,kscm_party,
3002,2010-565067-1-901-5,absent,nk_party,
3002,2010-565067-1-905-1,yes,nk_party,
3002,2010-565067-1-901-3,abstain,nk_party,
3002,2010-565067-1-901-2,yes,nk_party,
3002,2010-565067-1-905-2,yes,nk_party,
3002,2010-565067-1-47-1,absent,kscm_party,
3002,2010-565067-1-901-1,yes,nk_party,
3002,2010-565067-1-901-4,abstain,nk_party,
3003,2010-565067-1-902-1,yes,nk_party,
3003,2010-565067-1-904-3,absent,nk_party,
3003,2010-565067-1-47-2,absent,kscm_party,
3003,2010-565067-1-901-5,absent,nk_party,
3003,2010-565067-1-905-1,yes,nk_party,
3003,2010-565067-1-901-3,abstain,nk_party,
3003,2010-565067-1-901-2,yes,nk_party,
3003,2010-565067-1-905-2,yes,nk_party,
3003,2010-565067-1-47-1,absent,kscm_party,
3003,2010-565067-1-901-1,yes,nk_party,
3003,2010-565067-1-901-4,abstain,nk_party,
3004,2010-565067-1-902-1,yes,nk_party,
3004,2010-565067-1-904-3,absent,nk_party,
3004,2010-565067-1-47-2,absent,kscm_party,
3004,2010-565067-1-901-5,absent,nk_party,
3004,2010-565067-1-905-1,yes,nk_party,
3004,2010-565067-1-901-3,abstain,nk_party,
3004,2010-565067-1-901-2,yes,nk_party,
3004,2010-565067-1-905-2,yes,nk_party,
3004,2010-565067-1-47-1,absent,kscm_party,
3004,2010-565067-1-901-1,yes,nk_party,
3004,2010-565067-1-901-4,abstain,nk_party,
3005,2010-565067-1-902-1,yes,nk_party,
3005,2010-565067-1-904-3,absent,nk_party,
3005,2010-565067-1-47-2,absent,kscm_party,
3005,2010-565067-1-901-5,absent,nk_party,
3005,2010-565067-1-905-1,yes,nk_party,
3005,2010-565067-1-901-3,abstain,nk_party,
3005,2010-565067-1-901-2,yes,nk_party,
3005,2010-565067-1-905-2,yes,nk_party,
3005,2010-565067-1-47-1,absent,kscm_party,
3005,2010-565067-1-901-1,yes,nk_party,
3005,2010-565067-1-901-4,abstain,nk_party,
4001,2010-565067-1-902-1,yes,nk_party,
4001,2010-565067-1-904-3,yes,nk_party,
4001,2010-565067-1-47-2,absent,kscm_party,
4001,2010-565067-1-901-5,yes,nk_party,
4001,2010-565067-1-905-1,yes,nk_party,
4001,2010-565067-1-901-3,abstain,nk_party,
4001,2010-565067-1-901-2,yes,nk_party,
4001,2010-565067-1-905-2,yes,nk_party,
4001,2010-565067-1-47-1,absent,kscm_party,
4001,2010-565067-1-901-1,yes,nk_party,
4001,2010-565067-1-901-4,abstain,nk_party,
4002,2010-565067-1-902-1,yes,nk_party,
4002,2010-565067-1-904-3,yes,nk_party,
4002,2010-565067-1-47-2,absent,kscm_party,
4002,2010-565067-1-901-5,yes,nk_party,
4002,2010-565067-1-905-1,yes,nk_party,
4002,2010-565067-1-901-3,abstain,nk_party,
4002,2010-565067-1-901-2,yes,nk_party,
4002,2010-565067-1-905-2,yes,nk_party,
4002,2010-565067-1-47-1,absent,kscm_party,
4002,2010-565067-1-901-1,yes,nk_party,
4002,2010-565067-1-901-4,abstain,nk_party,
4003,2010-565067-1-902-1,yes,nk_party,
4003,2010-565067-1-904-3,yes,nk_party,
4003,2010-565067-1-47-2,absent,kscm_party,
4003,2010-565067-1-901-5,yes,nk_party,
4003,2010-565067-1-905-1,yes,nk_party,
4003,2010-565067-1-901-3,abstain,nk_party,
4003,2010-565067-1-901-2,yes,nk_party,
4003,2010-565067-1-905-2,yes,nk_party,
4003,2010-565067-1-47-1,absent,kscm_party,
4003,2010-565067-1-901-1,yes,nk_party,
4003,2010-565067-1-901-4,abstain,nk_party,
4004,2010-565067-1-902-1,yes,nk_party,
4004,2010-565067-1-904-3,yes,nk_party,
4004,2010-565067-1-47-2,absent,kscm_party,
4004,2010-565067-1-901-5,yes,nk_party,
4004,2010-565067-1-905-1,yes,nk_party,
4004,2010-565067-1-901-3,abstain,nk_party,
4004,2010-565067-1-901-2,yes,nk_party,
4004,2010-565067-1-905-2,yes,nk_party,
4004,2010-565067-1-47-1,absent,kscm_party,
4004,2010-565067-1-901-1,yes,nk_party,
4004,2010-565067-1-901-4,abstain,nk_party,
4005,2010-565067-1-902-1,yes,nk_party,
4005,2010-565067-1-904-3,yes,nk_party,
4005,2010-565067-1-47-2,absent,kscm_party,
4005,2010-565067-1-901-5,yes,nk_party,
4005,2010-565067-1-905-1,yes,nk_party,
4005,2010-565067-1-901-3,abstain,nk_party,
4005,2010-565067-1-901-2,yes,nk_party,
4005,2010-565067-1-905-2,yes,nk_party,
4005,2010-565067-1-47-1,absent,kscm_party,
4005,2010-565067-1-901-1,yes,nk_party,
4005,2010-565067-1-901-4,abstain,nk_party,
4006,2010-565067-1-902-1,yes,nk_party,
4006,2010-565067-1-904-3,yes,nk_party,
4006,2010-565067-1-47-2,absent,kscm_party,
4006,2010-565067-1-901-5,yes,nk_party,
4006,2010-565067-1-905-1,yes,nk_party,
4006,2010-565067-1-901-3,abstain,nk_party,
4006,2010-565067-1-901-2,yes,nk_party,
4006,2010-565067-1-905-2,yes,nk_party,
4006,2010-565067-1-47-1,absent,kscm_party,
4006,2010-565067-1-901-1,yes,nk_party,
4006,2010-565067-1-901-4,abstain,nk_party,
4007,2010-565067-1-902-1,yes,nk_party,
4007,2010-565067-1-904-3,yes,nk_party,
4007,2010-565067-1-47-2,absent,kscm_party,
4007,2010-565067-1-901-5,yes,nk_party,
4007,2010-565067-1-905-1,yes,nk_party,
4007,2010-565067-1-901-3,abstain,nk_party,
4007,2010-565067-1-901-2,yes,nk_party,
4007,2010-565067-1-905-2,yes,nk_party,
4007,2010-565067-1-47-1,absent,kscm_party,
4007,2010-565067-1-901-1,yes,nk_party,
4007,2010-565067-1-901-4,abstain,nk_party,
4008,2010-565067-1-902-1,yes,nk_party,
4008,2010-565067-1-904-3,yes,nk_party,
4008,2010-565067-1-47-2,absent,kscm_party,
4008,2010-565067-1-901-5,yes,nk_party,
4008,2010-565067-1-905-1,yes,nk_party,
4008,2010-565067-1-901-3,abstain,nk_party,
4008,2010-565067-1-901-2,yes,nk_party,
4008,2010-565067-1-905-2,yes,nk_party,
4008,2010-565067-1-47-1,absent,kscm_party,
4008,2010-565067-1-901-1,yes,nk_party,
4008,2010-565067-1-901-4,abstain,nk_party,
4009,2010-565067-1-902-1,yes,nk_party,
4009,2010-565067-1-904-3,yes,nk_party,
4009,2010-565067-1-47-2,absent,kscm_party,
4009,2010-565067-1-901-5,yes,nk_party,
4009,2010-565067-1-905-1,yes,nk_party,
4009,2010-565067-1-901-3,abstain,nk_party,
4009,2010-565067-1-901-2,yes,nk_party,
4009,2010-565067-1-905-2,yes,nk_party,
4009,2010-565067-1-47-1,absent,kscm_party,
4009,2010-565067-1-901-1,yes,nk_party,
4009,2010-565067-1-901-4,abstain,nk_party,
4010,2010-565067-1-902-1,yes,nk_party,
4010,2010-565067-1-904-3,yes,nk_party,
4010,2010-565067-1-47-2,absent,kscm_party,
4010,2010-565067-1-901-5,yes,nk_party,
4010,2010-565067-1-905-1,yes,nk_party,
4010,2010-565067-1-901-3,abstain,nk_party,
4010,2010-565067-1-901-2,yes,nk_party,
4010,2010-565067-1-905-2,yes,nk_party,
4010,2010-565067-1-47-1,absent,kscm_party,
4010,2010-565067-1-901-1,yes,nk_party,
4010,2010-565067-1-901-4,abstain,nk_party,
4011,2010-565067-1-902-1,yes,nk_party,
4011,2010-565067-1-904-3,abstain,nk_party,
4011,2010-565067-1-47-2,absent,kscm_party,
4011,2010-565067-1-901-5,no,nk_party,
4011,2010-565067-1-905-1,yes,nk_party,
4011,2010-565067-1-901-3,abstain,nk_party,
4011,2010-565067-1-901-2,yes,nk_party,
4011,2010-565067-1-905-2,yes,nk_party,
4011,2010-565067-1-47-1,absent,kscm_party,
4011,2010-565067-1-901-1,yes,nk_party,
4011,2010-565067-1-901-4,abstain,nk_party,
4012,2010-565067-1-902-1,yes,nk_party,
4012,2010-565067-1-904-3,yes,nk_party,
4012,2010-565067-1-47-2,absent,kscm_party,
4012,2010-565067-1-901-5,yes,nk_party,
4012,2010-565067-1-905-1,yes,nk_party,
4012,2010-565067-1-901-3,abstain,nk_party,
4012,2010-565067-1-901-2,yes,nk_party,
4012,2010-565067-1-905-2,yes,nk_party,
4012,2010-565067-1-47-1,absent,kscm_party,
4012,2010-565067-1-901-1,yes,nk_party,
4012,2010-565067-1-901-4,abstain,nk_party,
4013,2010-565067-1-902-1,yes,nk_party,
4013,2010-565067-1-904-3,yes,nk_party,
4013,2010-565067-1-47-2,absent,kscm_party,
4013,2010-565067-1-901-5,yes,nk_party,
4013,2010-565067-1-905-1,yes,nk_party,
4013,2010-565067-1-901-3,abstain,nk_party,
4013,2010-565067-1-901-2,yes,nk_party,
4013,2010-565067-1-905-2,yes,nk_party,
4013,2010-565067-1-47-1,absent,kscm_party,
4013,2010-565067-1-901-1,yes,nk_party,
4013,2010-565067-1-901-4,abstain,nk_party,
4014,2010-565067-1-902-1,yes,nk_party,
4014,2010-565067-1-904-3,yes,nk_party,
4014,2010-565067-1-47-2,absent,kscm_party,
4014,2010-565067-1-901-5,yes,nk_party,
4014,2010-565067-1-905-1,yes,nk_party,
4014,2010-565067-1-901-3,abstain,nk_party,
4014,2010-565067-1-901-2,yes,nk_party,
4014,2010-565067-1-905-2,yes,nk_party,
4014,2010-565067-1-47-1,absent,kscm_party,
4014,2010-565067-1-901-1,yes,nk_party,
4014,2010-565067-1-901-4,abstain,nk_party,
4015,2010-565067-1-902-1,yes,nk_party,
4015,2010-565067-1-904-3,yes,nk_party,
4015,2010-565067-1-47-2,absent,kscm_party,
4015,2010-565067-1-901-5,yes,nk_party,
4015,2010-565067-1-905-1,yes,nk_party,
4015,2010-565067-1-901-3,abstain,nk_party,
4015,2010-565067-1-901-2,yes,nk_party,
4015,2010-565067-1-905-2,yes,nk_party,
4015,2010-565067-1-47-1,absent,kscm_party,
4015,2010-565067-1-901-1,yes,nk_party,
4015,2010-565067-1-901-4,abstain,nk_party,
4016,2010-565067-1-902-1,yes,nk_party,
4016,2010-565067-1-904-3,yes,nk_party,
4016,2010-565067-1-47-2,absent,kscm_party,
4016,2010-565067-1-901-5,yes,nk_party,
4016,2010-565067-1-905-1,yes,nk_party,
4016,2010-565067-1-901-3,abstain,nk_party,
4016,2010-565067-1-901-2,yes,nk_party,
4016,2010-565067-1-905-2,yes,nk_party,
4016,2010-565067-1-47-1,absent,kscm_party,
4016,2010-565067-1-901-1,yes,nk_party,
4016,2010-565067-1-901-4,abstain,nk_party,
4017,2010-565067-1-902-1,yes,nk_party,
4017,2010-565067-1-904-3,yes,nk_party,
4017,2010-565067-1-47-2,absent,kscm_party,
4017,2010-565067-1-901-5,yes,nk_party,
4017,2010-565067-1-905-1,yes,nk_party,
4017,2010-565067-1-901-3,abstain,nk_party,
4017,2010-565067-1-901-2,yes,nk_party,
4017,2010-565067-1-905-2,yes,nk_party,
4017,2010-565067-1-47-1,absent,kscm_party,
4017,2010-565067-1-901-1,yes,nk_party,
4017,2010-565067-1-901-4,abstain,nk_party,
4018,2010-565067-1-902-1,yes,nk_party,
4018,2010-565067-1-904-3,yes,nk_party,
4018,2010-565067-1-47-2,absent,kscm_party,
4018,2010-565067-1-901-5,yes,nk_party,
4018,2010-565067-1-905-1,yes,nk_party,
4018,2010-565067-1-901-3,abstain,nk_party,
4018,2010-565067-1-901-2,yes,nk_party,
4018,2010-565067-1-905-2,yes,nk_party,
4018,2010-565067-1-47-1,absent,kscm_party,
4018,2010-565067-1-901-1,yes,nk_party,
4018,2010-565067-1-901-4,abstain,nk_party,
5001,2010-565067-1-902-1,yes,nk_party,
5001,2010-565067-1-904-3,yes,nk_party,
5001,2010-565067-1-47-2,absent,kscm_party,
5001,2010-565067-1-901-5,yes,nk_party,
5001,2010-565067-1-905-1,yes,nk_party,
5001,2010-565067-1-901-3,abstain,nk_party,
5001,2010-565067-1-901-2,yes,nk_party,
5001,2010-565067-1-905-2,yes,nk_party,
5001,2010-565067-1-47-1,absent,kscm_party,
5001,2010-565067-1-901-1,yes,nk_party,
5001,2010-565067-1-901-4,abstain,nk_party,
5002,2010-565067-1-902-1,yes,nk_party,
5002,2010-565067-1-904-3,yes,nk_party,
5002,2010-565067-1-47-2,absent,kscm_party,
5002,2010-565067-1-901-5,yes,nk_party,
5002,2010-565067-1-905-1,yes,nk_party,
5002,2010-565067-1-901-3,abstain,nk_party,
5002,2010-565067-1-901-2,yes,nk_party,
5002,2010-565067-1-905-2,yes,nk_party,
5002,2010-565067-1-47-1,absent,kscm_party,
5002,2010-565067-1-901-1,yes,nk_party,
5002,2010-565067-1-901-4,abstain,nk_party,
5003,2010-565067-1-902-1,yes,nk_party,
5003,2010-565067-1-904-3,yes,nk_party,
5003,2010-565067-1-47-2,absent,kscm_party,
5003,2010-565067-1-901-5,yes,nk_party,
5003,2010-565067-1-905-1,yes,nk_party,
5003,2010-565067-1-901-3,abstain,nk_party,
5003,2010-565067-1-901-2,yes,nk_party,
5003,2010-565067-1-905-2,yes,nk_party,
5003,2010-565067-1-47-1,absent,kscm_party,
5003,2010-565067-1-901-1,yes,nk_party,
5003,2010-565067-1-901-4,abstain,nk_party,
6001,2010-565067-1-902-1,yes,nk_party,
6001,2010-565067-1-904-3,yes,nk_party,
6001,2010-565067-1-47-2,absent,kscm_party,
6001,2010-565067-1-901-5,yes,nk_party,
6001,2010-565067-1-905-1,yes,nk_party,
6001,2010-565067-1-901-3,abstain,nk_party,
6001,2010-565067-1-901-2,yes,nk_party,
6001,2010-565067-1-905-2,yes,nk_party,
6001,2010-565067-1-47-1,absent,kscm_party,
6001,2010-565067-1-901-1,yes,nk_party,
6001,2010-565067-1-901-4,abstain,nk_party,
6002,2010-565067-1-902-1,yes,nk_party,
6002,2010-565067-1-904-3,yes,nk_party,
6002,2010-565067-1-47-2,absent,kscm_party,
6002,2010-565067-1-901-5,yes,nk_party,
6002,2010-565067-1-905-1,yes,nk_party,
6002,2010-565067-1-901-3,abstain,nk_party,
6002,2010-565067-1-901-2,yes,nk_party,
6002,2010-565067-1-905-2,yes,nk_party,
6002,2010-565067-1-47-1,absent,kscm_party,
6002,2010-565067-1-901-1,yes,nk_party,
6002,2010-565067-1-901-4,abstain,nk_party,
6003,2010-565067-1-902-1,yes,nk_party,
6003,2010-565067-1-904-3,yes,nk_party,
6003,2010-565067-1-47-2,absent,kscm_party,
6003,2010-565067-1-901-5,yes,nk_party,
6003,2010-565067-1-905-1,yes,nk_party,
6003,2010-565067-1-901-3,abstain,nk_party,
6003,2010-565067-1-901-2,yes,nk_party,
6003,2010-565067-1-905-2,yes,nk_party,
6003,2010-565067-1-47-1,absent,kscm_party,
6003,2010-565067-1-901-1,yes,nk_party,
6003,2010-565067-1-901-4,abstain,nk_party,
6004,2010-565067-1-902-1,yes,nk_party,
6004,2010-565067-1-904-3,yes,nk_party,
6004,2010-565067-1-47-2,absent,kscm_party,
6004,2010-565067-1-901-5,yes,nk_party,
6004,2010-565067-1-905-1,yes,nk_party,
6004,2010-565067-1-901-3,abstain,nk_party,
6004,2010-565067-1-901-2,yes,nk_party,
6004,2010-565067-1-905-2,yes,nk_party,
6004,2010-565067-1-47-1,absent,kscm_party,
6004,2010-565067-1-901-1,yes,nk_party,
6004,2010-565067-1-901-4,abstain,nk_party,
6005,2010-565067-1-902-1,yes,nk_party,
6005,2010-565067-1-904-3,yes,nk_party,
6005,2010-565067-1-47-2,absent,kscm_party,
6005,2010-565067-1-901-5,yes,nk_party,
6005,2010-565067-1-905-1,yes,nk_party,
6005,2010-565067-1-901-3,abstain,nk_party,
6005,2010-565067-1-901-2,yes,nk_party,
6005,2010-565067-1-905-2,yes,nk_party,
6005,2010-565067-1-47-1,absent,kscm_party,
6005,2010-565067-1-901-1,yes,nk_party,
6005,2010-565067-1-901-4,abstain,nk_party,
6006,2010-565067-1-902-1,yes,nk_party,
6006,2010-565067-1-904-3,yes,nk_party,
6006,2010-565067-1-47-2,absent,kscm_party,
6006,2010-565067-1-901-5,yes,nk_party,
6006,2010-565067-1-905-1,yes,nk_party,
6006,2010-565067-1-901-3,abstain,nk_party,
6006,2010-565067-1-901-2,yes,nk_party,
6006,2010-565067-1-905-2,yes,nk_party,
6006,2010-565067-1-47-1,absent,kscm_party,
6006,2010-565067-1-901-1,yes,nk_party,
6006,2010-565067-1-901-4,abstain,nk_party,
6007,2010-565067-1-902-1,yes,nk_party,
6007,2010-565067-1-904-3,yes,nk_party,
6007,2010-565067-1-47-2,absent,kscm_party,
6007,2010-565067-1-901-5,yes,nk_party,
6007,2010-565067-1-905-1,yes,nk_party,
6007,2010-565067-1-901-3,abstain,nk_party,
6007,2010-565067-1-901-2,yes,nk_party,
6007,2010-565067-1-905-2,yes,nk_party,
6007,2010-565067-1-47-1,absent,kscm_party,
6007,2010-565067-1-901-1,yes,nk_party,
6007,2010-565067-1-901-4,abstain,nk_party,
6008,2010-565067-1-902-1,yes,nk_party,
