id,legislative_session:number,start_date,item:title,item:number,motion:title,
12009,12,2013-05-15,smlouva o uzavření budoucí smlouvy o zřízení věcného břemene č. IE-12-2003804/VB/6 na pozemku p.č. 508/2 v k.ú. Pařezská Lhota,10,"Zastupitelstvo Obce Holín schvaluje: Smlouvu o uzavření budoucí smlouvy o zřízení věcného břemene číslo IE-12-2003804/VB/6 mezi Obcí Holín a společností ČEZ Distribuce, a.s.",
12010,12,2013-05-15,žádost pí Martiny Holoušové (fi. Car Glass Perfect s.r.o.) o povolení umístění směrových reklamních ukazatelů (Holín – areál bývalého ZD),11,"Zastupitelstvo Obce Holín schvaluje: Žádost pí. Martiny Holoušové (fi. Car Glass Perfect s.r.o.) na umístění směrových, reklamních tabulí, při splnění stanovených podmínek.",
12011,12,2013-05-15,"žádost p. Jindřicha Pecha o udělení souhlasu obce k uspořádání jízdy pravidelnosti pionýrů a mopedů TT Český ráj 2013 a uzavírkou silnic č. 2816a, 2816 a 2818 dne 22.6.2013 v čase 12.30 hod. – 15.00 hod",12,"Zastupitelstvo Obce Holín schvaluje: Žádost p. Jindřicha Pecha o udělení souhlasu obce k uspořádání jízdy pravidelnosti pionýrů a mopedů TT Český Ráj 2013 s uzavírkou silnic č. 2816a, 2816 a 2818, která se uskuteční 22. června 2013 v čase 12.30 hod – 15.00 hod.",
12012,12,2013-05-15,"prodloužení veřejnoprávní smlouvy o výkonu činnosti městské policie Jičín, na území obce Holín, pro odchyt toulavých psů, koček, popř. jiných zvířat a jejich transport do příslušného útulku",13,"Zastupitelstvo Obce Holín schvaluje: Prodloužení platnosti stávající „Veřejnoprávní smlouvy o výkonu činnosti Městské policie Jičín, na území obce Holín, pro odchyt toulavých psů, koček, popř. jiných zvířat a jejich transport do příslušného útulku“ na dobu neurčitou s výpovědní lhůtou jeden měsíc",
12013,12,2013-05-15,různé,14,"Zastupitelstvo Obce Holín schvaluje: Smlouvu o výpůjčce č. OS201320003583 mezi Obcí Holín a fi. EKO-KOM, a.s., k bezplatnému užívání sběrných nádob na odpad.",
11001,11,2013-02-28,odsouhlasení programu,1,Zastupitelstvo Obce Holín schvaluje: Program veřejného zasedání obecního zastupitelstva.,
11002,11,2013-02-28,smlouva o nájmu hrobového místa na veřejném pohřebišti v Holíně a Horním Lochově,3,Zastupitelstvo Obce Holín schvaluje: Smlouvu o nájmu hrobového místa na veřejném pohřebišti v Holíně a Horním Lochově.,
11003,11,2013-02-28,řád veřejného pohřebiště v Holíně a Horním Lochově,4,Zastupitelstvo Obce Holín schvaluje: Řád veřejného pohřebiště.,
11004,11,2013-02-28,rozpočet obce na rok 2013,5,Zastupitelstvo Obce Holín schvaluje: Rozpočet obce na rok 2013.,
11005,11,2013-02-28,"závěrečný účet obce Holín za rok 2012, účetní závěrka s výsledkem hospodaření za rok 2012",6,Zastupitelstvo Obce Holín schvaluje: Závěrečný účet obce Holín za rok 2012 s vyjádřením souhlasu s celoročním hospodařením a to bez výhrad. Účetní závěrku s výsledkem hospodaření za rok 2012.,
11006,11,2013-02-28,žádost f. Fabio Produkt s.r.o. o stanovisko k uzavření dohody s vlastníkem nemovitosti (Obec Holín) o podmínkách umístění stavby a o budoucí smlouvě o zřízení věcného břemene,7,Zastupitelstvo Obce Holín schvaluje: Dohodu mezi f. Fabio PRODUKT s.r.o. s vlastníkem nemovitosti Obcí Holín o podmínkách umístění stavby a o budoucí smlouvě o zřízení věcného břemene.,
11007,11,2013-02-28,žádost f. Fabio Produkt s.r.o. o vyjádření obce Holín k vypouštění předčištěných dešťových vod do obecní kanalizace,8,"Zastupitelstvo Obce Holín schvaluje: Vypouštění předčištěných dešťových vod z f. Fabio PRODUKT s.r.o do obecní kanalizace. Souhlas obce se stavbou a nárůstem množství vypouštěných dešťových vod bude udělen až po písemném potvrzení projektanta, že nárůst množství odváděných dešťových vod uvedených v PD neovlivní žádným způsobem stávající průtokové poměry kanalizace v dolní části Holína, které by mohly zapříčinit záplavu a ohrožení sousedních nemovitostí.",
11008,11,2013-02-28,"vyhodnocení nabídek k vyhlášeným Záměrům na pronájem částí obecních pozemků p.č. 419/2, 74/2, a 25/1 v k.ú. Holín",9,Zastupitelstvo Obce Holín schvaluje: Nabídky k vyhlášeným záměrům na pronájem částí obecních pozemků.,
11009,11,2013-02-28,vyhlášení Záměru na pronájem 1 místnosti nebytového prostoru 1. patra budovy obecního úřadu v Holíně č.p. 10 o velikosti 105 m2,10,Zastupitelstvo Obce Holín schvaluje: Vyhlášení Záměru na pronájem 1 místnosti nebytového prostoru 1. patra budovy obecního úřadu v Holíně č.p. 10 o velikosti 105 m2.,
