vote_event_id,voter_id,option,group_id,
1001,2010-594946-1-1-2,yes,kdu-csl_party,
1001,2010-594946-1-1-1,yes,kdu-csl_party,
1001,2010-594946-1-901-1,yes,nk_party,
1001,2010-594946-1-389-1,yes,ods_party,
1001,2010-594946-1-1-5,yes,kdu-csl_party,
1001,2010-594946-1-1-4,yes,kdu-csl_party,
1001,2010-594946-1-1-3,yes,kdu-csl_party,
1002,2010-594946-1-1-2,yes,kdu-csl_party,
1002,2010-594946-1-1-1,yes,kdu-csl_party,
1002,2010-594946-1-901-1,yes,nk_party,
1002,2010-594946-1-389-1,yes,ods_party,
1002,2010-594946-1-1-5,yes,kdu-csl_party,
1002,2010-594946-1-1-4,yes,kdu-csl_party,
1002,2010-594946-1-1-3,yes,kdu-csl_party,
1003,2010-594946-1-1-2,yes,kdu-csl_party,
1003,2010-594946-1-1-1,yes,kdu-csl_party,
1003,2010-594946-1-901-1,yes,nk_party,
1003,2010-594946-1-389-1,yes,ods_party,
1003,2010-594946-1-1-5,yes,kdu-csl_party,
1003,2010-594946-1-1-4,yes,kdu-csl_party,
1003,2010-594946-1-1-3,yes,kdu-csl_party,
1004,2010-594946-1-1-2,yes,kdu-csl_party,
1004,2010-594946-1-1-1,yes,kdu-csl_party,
1004,2010-594946-1-901-1,yes,nk_party,
1004,2010-594946-1-389-1,yes,ods_party,
1004,2010-594946-1-1-5,yes,kdu-csl_party,
1004,2010-594946-1-1-4,yes,kdu-csl_party,
1004,2010-594946-1-1-3,yes,kdu-csl_party,
1005,2010-594946-1-1-2,yes,kdu-csl_party,
1005,2010-594946-1-1-1,yes,kdu-csl_party,
1005,2010-594946-1-901-1,yes,nk_party,
1005,2010-594946-1-389-1,yes,ods_party,
1005,2010-594946-1-1-5,yes,kdu-csl_party,
1005,2010-594946-1-1-4,yes,kdu-csl_party,
1005,2010-594946-1-1-3,yes,kdu-csl_party,
1006,2010-594946-1-1-2,yes,kdu-csl_party,
1006,2010-594946-1-1-1,yes,kdu-csl_party,
1006,2010-594946-1-901-1,yes,nk_party,
1006,2010-594946-1-389-1,yes,ods_party,
1006,2010-594946-1-1-5,yes,kdu-csl_party,
1006,2010-594946-1-1-4,yes,kdu-csl_party,
1006,2010-594946-1-1-3,yes,kdu-csl_party,
1007,2010-594946-1-1-2,yes,kdu-csl_party,
1007,2010-594946-1-1-1,yes,kdu-csl_party,
1007,2010-594946-1-901-1,yes,nk_party,
1007,2010-594946-1-389-1,no,ods_party,
1007,2010-594946-1-1-5,yes,kdu-csl_party,
1007,2010-594946-1-1-4,yes,kdu-csl_party,
1007,2010-594946-1-1-3,yes,kdu-csl_party,
1008,2010-594946-1-1-2,yes,kdu-csl_party,
1008,2010-594946-1-1-1,yes,kdu-csl_party,
1008,2010-594946-1-901-1,yes,nk_party,
1008,2010-594946-1-389-1,yes,ods_party,
1008,2010-594946-1-1-5,yes,kdu-csl_party,
1008,2010-594946-1-1-4,yes,kdu-csl_party,
1008,2010-594946-1-1-3,yes,kdu-csl_party,
1009,2010-594946-1-1-2,yes,kdu-csl_party,
1009,2010-594946-1-1-1,yes,kdu-csl_party,
1009,2010-594946-1-901-1,yes,nk_party,
1009,2010-594946-1-389-1,yes,ods_party,
1009,2010-594946-1-1-5,yes,kdu-csl_party,
1009,2010-594946-1-1-4,yes,kdu-csl_party,
1009,2010-594946-1-1-3,yes,kdu-csl_party,
1010,2010-594946-1-1-2,yes,kdu-csl_party,
1010,2010-594946-1-1-1,yes,kdu-csl_party,
1010,2010-594946-1-901-1,yes,nk_party,
