"group:id","option","vote_event:id","voter:id"
"KSČM","PRO","454140","Vrba Ivan, Mgr."
"ANO","PRO","454140","Vrbata Radim, Ing."
"KDU-ČSL","PRO","454140","Žabka Richard, Ing."
"ČSSD","PRO","454140","Zaoral Jiří"
"ČSSD","PRO","454140","Zbranek Tomáš Benedikt, PhDr."
"NMFM","PRO","454142","Adamec Martin, MUDr."
"ANO","PRO","454142","Bártek Miroslav, Ing."
"ANO","NEHLASOVAL","454142","Brückner Michal, MUDr."
"NMFM","PRO","454142","Chlebek Tomáš"
"ČSSD","PRO","454142","Chýlek Jaroslav, Ing., MBA"
"ČSSD","PRO","454142","Čubová Lenka"
"ČSSD","PRO","454142","Deutscher Karel"
"KSČM","PRO","454142","Dokoupil Miroslav, JUDr."
"ANO","PRO","454142","Gaj Petr, Bc."
"KSČM","PRO","454142","Holý Pavel"
"ANO","PRO","454142","Horký Jaromír, PaedDr."
"NMFM","PRO","454142","Kajzar Jiří, Ing."
"KSČM","PRO","454142","Kališ Dalibor, Ing."
"KDU-ČSL","PRO","454142","Koval Libor"
"ČSSD","PRO","454142","Kozák Petr, MUDr."
"ANO","NEHLASOVAL","454142","Kubský Vladimír"
"ČSSD","PRO","454142","Machala Pavel, Bc."
"ANO","PRO","454142","Marenčok Jan"
"ANO","PRO","454142","Míček Jakub, Bc."
"KSČM","PRO","454142","Mohylová Eva, Mgr."
"ČSSD","PRO","454142","Novosad Radek"
"ANO","PRO","454142","Otipka Boleslav, RNDr."
"ČSSD","PRO","454142","Pobucký Michal, Mgr. DiS."
"KDU-ČSL","PRO","454142","Přádka Miroslav, MUDr. Ing. PhD."
"ANO","PRO","454142","Řehová Adéla, Ing."
"ČSSD","PRO","454142","Richtrová Eva, Ing."
"ANO","PRO","454142","Ryška Jaroslav"
"NMFM","ZDRŽEL SE","454142","Schäferová Silvie, Ing."
"ANO","PRO","454142","Šebestová Doris, Mgr."
"KDU-ČSL","PRO","454142","Sikora Marcel"
"NMFM","PRO","454142","Šimoňák Marek, Mgr. et Bc."
"ČSSD","PRO","454142","Skotnica Petr"
"ČSSD","PRO","454142","Slezák Miroslav"
"NMFM","NEHLASOVAL","454142","Šponerová Kamila, Ing."
"KSČM","NEHLASOVAL","454142","Staněk Oldřich, Mgr."
"ANO","PRO","454142","Urban Ondřej, MUDr. Ph.D."
"ANO","PRO","454142","Valach Milan"
"ANO","PRO","454142","Varcholová Pavlína, Ing."
"KSČM","PRO","454142","Vrba Ivan, Mgr."
"ANO","PRO","454142","Vrbata Radim, Ing."
"KDU-ČSL","PRO","454142","Žabka Richard, Ing."
"ČSSD","PRO","454142","Zaoral Jiří"
"ČSSD","PRO","454142","Zbranek Tomáš Benedikt, PhDr."
"NMFM","PRO","454143","Adamec Martin, MUDr."
"ANO","PRO","454143","Bártek Miroslav, Ing."
"ANO","PRO","454143","Brückner Michal, MUDr."
"NMFM","PRO","454143","Chlebek Tomáš"
"ČSSD","PRO","454143","Chýlek Jaroslav, Ing., MBA"
"ČSSD","PRO","454143","Čubová Lenka"
"ČSSD","PRO","454143","Deutscher Karel"
"KSČM","PRO","454143","Dokoupil Miroslav, JUDr."
"ANO","NEHLASOVAL","454143","Gaj Petr, Bc."
"KSČM","PRO","454143","Holý Pavel"
"ANO","PRO","454143","Horký Jaromír, PaedDr."
"NMFM","PRO","454143","Kajzar Jiří, Ing."
"KSČM","PRO","454143","Kališ Dalibor, Ing."
"KDU-ČSL","PRO","454143","Koval Libor"
"ČSSD","PRO","454143","Kozák Petr, MUDr."
"ANO","PRO","454143","Kubský Vladimír"
"ČSSD","PRO","454143","Machala Pavel, Bc."
"ANO","PRO","454143","Marenčok Jan"
"ANO","PRO","454143","Míček Jakub, Bc."
"KSČM","PRO","454143","Mohylová Eva, Mgr."
"ČSSD","PRO","454143","Novosad Radek"
"ANO","PRO","454143","Otipka Boleslav, RNDr."
"ČSSD","PRO","454143","Pobucký Michal, Mgr. DiS."
"KDU-ČSL","PRO","454143","Přádka Miroslav, MUDr. Ing. PhD."
"ANO","PRO","454143","Řehová Adéla, Ing."
"ČSSD","PRO","454143","Richtrová Eva, Ing."
"ANO","PRO","454143","Ryška Jaroslav"
"NMFM","PRO","454143","Schäferová Silvie, Ing."
"ANO","PRO","454143","Šebestová Doris, Mgr."
"KDU-ČSL","NEHLASOVAL","454143","Sikora Marcel"
"NMFM","PRO","454143","Šimoňák Marek, Mgr. et Bc."
"ČSSD","PRO","454143","Skotnica Petr"
"ČSSD","PRO","454143","Slezák Miroslav"
"NMFM","PRO","454143","Šponerová Kamila, Ing."
"KSČM","NEHLASOVAL","454143","Staněk Oldřich, Mgr."
"ANO","PRO","454143","Urban Ondřej, MUDr. Ph.D."
"ANO","PRO","454143","Valach Milan"
"ANO","PRO","454143","Varcholová Pavlína, Ing."
"KSČM","PRO","454143","Vrba Ivan, Mgr."
"ANO","PRO","454143","Vrbata Radim, Ing."
"KDU-ČSL","PRO","454143","Žabka Richard, Ing."
"ČSSD","PRO","454143","Zaoral Jiří"
"ČSSD","PRO","454143","Zbranek Tomáš Benedikt, PhDr."
"NMFM","PRO","454144","Adamec Martin, MUDr."
"ANO","PRO","454144","Bártek Miroslav, Ing."
"ANO","PRO","454144","Brückner Michal, MUDr."
"NMFM","PRO","454144","Chlebek Tomáš"
"ČSSD","PRO","454144","Chýlek Jaroslav, Ing., MBA"
"ČSSD","PRO","454144","Čubová Lenka"
"ČSSD","PRO","454144","Deutscher Karel"
"KSČM","PRO","454144","Dokoupil Miroslav, JUDr."
"ANO","PRO","454144","Gaj Petr, Bc."
"KSČM","PRO","454144","Holý Pavel"
"ANO","PRO","454144","Horký Jaromír, PaedDr."
"NMFM","PRO","454144","Kajzar Jiří, Ing."
"KSČM","PRO","454144","Kališ Dalibor, Ing."
"KDU-ČSL","PRO","454144","Koval Libor"
"ČSSD","PRO","454144","Kozák Petr, MUDr."
"ANO","PRO","454144","Kubský Vladimír"
"ČSSD","PRO","454144","Machala Pavel, Bc."
"ANO","PRO","454144","Marenčok Jan"
"ANO","PRO","454144","Míček Jakub, Bc."
"KSČM","PRO","454144","Mohylová Eva, Mgr."
"ČSSD","PRO","454144","Novosad Radek"
"ANO","PRO","454144","Otipka Boleslav, RNDr."
"ČSSD","PRO","454144","Pobucký Michal, Mgr. DiS."
"KDU-ČSL","PRO","454144","Přádka Miroslav, MUDr. Ing. PhD."
"ANO","PRO","454144","Řehová Adéla, Ing."
"ČSSD","PRO","454144","Richtrová Eva, Ing."
"ANO","NEHLASOVAL","454144","Ryška Jaroslav"
"NMFM","NEHLASOVAL","454144","Schäferová Silvie, Ing."
"ANO","PRO","454144","Šebestová Doris, Mgr."
"KDU-ČSL","PRO","454144","Sikora Marcel"
"NMFM","PRO","454144","Šimoňák Marek, Mgr. et Bc."
"ČSSD","PRO","454144","Skotnica Petr"
"ČSSD","PRO","454144","Slezák Miroslav"
"NMFM","PRO","454144","Šponerová Kamila, Ing."
"KSČM","PRO","454144","Staněk Oldřich, Mgr."
"ANO","PRO","454144","Urban Ondřej, MUDr. Ph.D."
"ANO","PRO","454144","Valach Milan"
"ANO","PRO","454144","Varcholová Pavlína, Ing."
"KSČM","PRO","454144","Vrba Ivan, Mgr."
"ANO","PRO","454144","Vrbata Radim, Ing."
"KDU-ČSL","PRO","454144","Žabka Richard, Ing."
"ČSSD","PRO","454144","Zaoral Jiří"
"ČSSD","PRO","454144","Zbranek Tomáš Benedikt, PhDr."
"NMFM","PRO","454145","Adamec Martin, MUDr."
"ANO","PRO","454145","Bártek Miroslav, Ing."
"ANO","PRO","454145","Brückner Michal, MUDr."
"NMFM","NEHLASOVAL","454145","Chlebek Tomáš"
"ČSSD","PRO","454145","Chýlek Jaroslav, Ing., MBA"
"ČSSD","PRO","454145","Čubová Lenka"
"ČSSD","PRO","454145","Deutscher Karel"
"KSČM","PRO","454145","Dokoupil Miroslav, JUDr."
"ANO","PRO","454145","Gaj Petr, Bc."
"KSČM","PRO","454145","Holý Pavel"
"ANO","PRO","454145","Horký Jaromír, PaedDr."
"NMFM","PRO","454145","Kajzar Jiří, Ing."
"KSČM","PRO","454145","Kališ Dalibor, Ing."
"KDU-ČSL","PRO","454145","Koval Libor"
"ČSSD","PRO","454145","Kozák Petr, MUDr."
"ANO","PRO","454145","Kubský Vladimír"
"ČSSD","PRO","454145","Machala Pavel, Bc."
"ANO","PRO","454145","Marenčok Jan"
"ANO","PRO","454145","Míček Jakub, Bc."
"KSČM","PRO","454145","Mohylová Eva, Mgr."
"ČSSD","PRO","454145","Novosad Radek"
"ANO","PRO","454145","Otipka Boleslav, RNDr."
"ČSSD","PRO","454145","Pobucký Michal, Mgr. DiS."
"KDU-ČSL","PRO","454145","Přádka Miroslav, MUDr. Ing. PhD."
"ANO","PRO","454145","Řehová Adéla, Ing."
"ČSSD","PRO","454145","Richtrová Eva, Ing."
"ANO","PRO","454145","Ryška Jaroslav"
"NMFM","PRO","454145","Schäferová Silvie, Ing."
"ANO","PRO","454145","Šebestová Doris, Mgr."
"KDU-ČSL","PRO","454145","Sikora Marcel"
"NMFM","PRO","454145","Šimoňák Marek, Mgr. et Bc."
"ČSSD","PRO","454145","Skotnica Petr"
"ČSSD","PRO","454145","Slezák Miroslav"
"NMFM","PRO","454145","Šponerová Kamila, Ing."
"KSČM","PRO","454145","Staněk Oldřich, Mgr."
"ANO","PRO","454145","Urban Ondřej, MUDr. Ph.D."
"ANO","PRO","454145","Valach Milan"
"ANO","PRO","454145","Varcholová Pavlína, Ing."
"KSČM","PRO","454145","Vrba Ivan, Mgr."
"ANO","PRO","454145","Vrbata Radim, Ing."
"KDU-ČSL","PRO","454145","Žabka Richard, Ing."
"ČSSD","PRO","454145","Zaoral Jiří"
"ČSSD","PRO","454145","Zbranek Tomáš Benedikt, PhDr."
"NMFM","PRO","454146","Adamec Martin, MUDr."
"ANO","PRO","454146","Bártek Miroslav, Ing."
"ANO","PRO","454146","Brückner Michal, MUDr."
"NMFM","PRO","454146","Chlebek Tomáš"
"ČSSD","PRO","454146","Chýlek Jaroslav, Ing., MBA"
"ČSSD","PRO","454146","Čubová Lenka"
"ČSSD","PRO","454146","Deutscher Karel"
"KSČM","PRO","454146","Dokoupil Miroslav, JUDr."
"ANO","PRO","454146","Gaj Petr, Bc."
"KSČM","PRO","454146","Holý Pavel"
"ANO","PRO","454146","Horký Jaromír, PaedDr."
"NMFM","PRO","454146","Kajzar Jiří, Ing."
"KSČM","PRO","454146","Kališ Dalibor, Ing."
"KDU-ČSL","PRO","454146","Koval Libor"
"ČSSD","PRO","454146","Kozák Petr, MUDr."
"ANO","PRO","454146","Kubský Vladimír"
"ČSSD","PRO","454146","Machala Pavel, Bc."
"ANO","PRO","454146","Marenčok Jan"
"ANO","PRO","454146","Míček Jakub, Bc."
"KSČM","PRO","454146","Mohylová Eva, Mgr."
"ČSSD","PRO","454146","Novosad Radek"
"ANO","PRO","454146","Otipka Boleslav, RNDr."
"ČSSD","PRO","454146","Pobucký Michal, Mgr. DiS."
"KDU-ČSL","PRO","454146","Přádka Miroslav, MUDr. Ing. PhD."
"ANO","PRO","454146","Řehová Adéla, Ing."
"ČSSD","PRO","454146","Richtrová Eva, Ing."
"ANO","NEHLASOVAL","454146","Ryška Jaroslav"
"NMFM","PRO","454146","Schäferová Silvie, Ing."
"ANO","PRO","454146","Šebestová Doris, Mgr."
"KDU-ČSL","PRO","454146","Sikora Marcel"
"NMFM","PRO","454146","Šimoňák Marek, Mgr. et Bc."
"ČSSD","PRO","454146","Skotnica Petr"
"ČSSD","PRO","454146","Slezák Miroslav"
"NMFM","NEHLASOVAL","454146","Šponerová Kamila, Ing."
"KSČM","PRO","454146","Staněk Oldřich, Mgr."
"ANO","PRO","454146","Urban Ondřej, MUDr. Ph.D."
"ANO","PRO","454146","Valach Milan"
"ANO","PRO","454146","Varcholová Pavlína, Ing."
"KSČM","PRO","454146","Vrba Ivan, Mgr."
"ANO","PRO","454146","Vrbata Radim, Ing."
"KDU-ČSL","PRO","454146","Žabka Richard, Ing."
"ČSSD","PRO","454146","Zaoral Jiří"
"ČSSD","PRO","454146","Zbranek Tomáš Benedikt, PhDr."
"NMFM","PRO","454147","Adamec Martin, MUDr."
"ANO","PRO","454147","Bártek Miroslav, Ing."
"ANO","PRO","454147","Brückner Michal, MUDr."
"NMFM","PRO","454147","Chlebek Tomáš"
"ČSSD","PRO","454147","Chýlek Jaroslav, Ing., MBA"
"ČSSD","PRO","454147","Čubová Lenka"
"ČSSD","PRO","454147","Deutscher Karel"
"KSČM","PRO","454147","Dokoupil Miroslav, JUDr."
"ANO","PRO","454147","Gaj Petr, Bc."
"KSČM","PRO","454147","Holý Pavel"
"ANO","PRO","454147","Horký Jaromír, PaedDr."
"NMFM","PRO","454147","Kajzar Jiří, Ing."
"KSČM","PRO","454147","Kališ Dalibor, Ing."
"KDU-ČSL","PRO","454147","Koval Libor"
"ČSSD","PRO","454147","Kozák Petr, MUDr."
"ANO","PRO","454147","Kubský Vladimír"
"ČSSD","PRO","454147","Machala Pavel, Bc."
"ANO","PRO","454147","Marenčok Jan"
"ANO","PRO","454147","Míček Jakub, Bc."
"KSČM","PRO","454147","Mohylová Eva, Mgr."
"ČSSD","PRO","454147","Novosad Radek"
"ANO","PRO","454147","Otipka Boleslav, RNDr."
"ČSSD","PRO","454147","Pobucký Michal, Mgr. DiS."
"KDU-ČSL","PRO","454147","Přádka Miroslav, MUDr. Ing. PhD."
"ANO","PRO","454147","Řehová Adéla, Ing."
"ČSSD","PRO","454147","Richtrová Eva, Ing."
"ANO","PRO","454147","Ryška Jaroslav"
"NMFM","PRO","454147","Schäferová Silvie, Ing."
"ANO","PRO","454147","Šebestová Doris, Mgr."
"KDU-ČSL","PRO","454147","Sikora Marcel"
"NMFM","NEHLASOVAL","454147","Šimoňák Marek, Mgr. et Bc."
"ČSSD","PRO","454147","Skotnica Petr"
"ČSSD","PRO","454147","Slezák Miroslav"
"NMFM","PRO","454147","Šponerová Kamila, Ing."
"KSČM","PRO","454147","Staněk Oldřich, Mgr."
"ANO","PRO","454147","Urban Ondřej, MUDr. Ph.D."
"ANO","PRO","454147","Valach Milan"
"ANO","PRO","454147","Varcholová Pavlína, Ing."
"KSČM","PRO","454147","Vrba Ivan, Mgr."
"ANO","PRO","454147","Vrbata Radim, Ing."
"KDU-ČSL","PRO","454147","Žabka Richard, Ing."
"ČSSD","PRO","454147","Zaoral Jiří"
"ČSSD","PRO","454147","Zbranek Tomáš Benedikt, PhDr."
"NMFM","PRO","454148","Adamec Martin, MUDr."
"ANO","PRO","454148","Bártek Miroslav, Ing."
"ANO","PRO","454148","Brückner Michal, MUDr."
"NMFM","ZDRŽEL SE","454148","Chlebek Tomáš"
"ČSSD","NEHLASOVAL","454148","Chýlek Jaroslav, Ing., MBA"
"ČSSD","PRO","454148","Čubová Lenka"
"ČSSD","PRO","454148","Deutscher Karel"
"KSČM","PRO","454148","Dokoupil Miroslav, JUDr."
"ANO","PRO","454148","Gaj Petr, Bc."
"KSČM","PRO","454148","Holý Pavel"
"ANO","PRO","454148","Horký Jaromír, PaedDr."
"NMFM","PRO","454148","Kajzar Jiří, Ing."
"KSČM","PRO","454148","Kališ Dalibor, Ing."
"KDU-ČSL","PRO","454148","Koval Libor"
"ČSSD","PRO","454148","Kozák Petr, MUDr."
"ANO","PRO","454148","Kubský Vladimír"
"ČSSD","PRO","454148","Machala Pavel, Bc."
"ANO","PRO","454148","Marenčok Jan"
"ANO","PRO","454148","Míček Jakub, Bc."
"KSČM","PRO","454148","Mohylová Eva, Mgr."
"ČSSD","PRO","454148","Novosad Radek"
"ANO","PRO","454148","Otipka Boleslav, RNDr."
"ČSSD","PRO","454148","Pobucký Michal, Mgr. DiS."
"KDU-ČSL","PRO","454148","Přádka Miroslav, MUDr. Ing. PhD."
"ANO","PRO","454148","Řehová Adéla, Ing."
"ČSSD","PRO","454148","Richtrová Eva, Ing."
"ANO","PRO","454148","Ryška Jaroslav"
"NMFM","ZDRŽEL SE","454148","Schäferová Silvie, Ing."
"ANO","PRO","454148","Šebestová Doris, Mgr."
"KDU-ČSL","PRO","454148","Sikora Marcel"
"NMFM","ZDRŽEL SE","454148","Šimoňák Marek, Mgr. et Bc."
"ČSSD","PRO","454148","Skotnica Petr"
"ČSSD","PRO","454148","Slezák Miroslav"
"NMFM","PRO","454148","Šponerová Kamila, Ing."
"KSČM","PRO","454148","Staněk Oldřich, Mgr."
"ANO","PRO","454148","Urban Ondřej, MUDr. Ph.D."
"ANO","PRO","454148","Valach Milan"
"ANO","PRO","454148","Varcholová Pavlína, Ing."
"KSČM","PRO","454148","Vrba Ivan, Mgr."
"ANO","PRO","454148","Vrbata Radim, Ing."
"KDU-ČSL","PRO","454148","Žabka Richard, Ing."
"ČSSD","PRO","454148","Zaoral Jiří"
"ČSSD","PRO","454148","Zbranek Tomáš Benedikt, PhDr."
"NMFM","ZDRŽEL SE","454149","Adamec Martin, MUDr."
"ANO","PRO","454149","Bártek Miroslav, Ing."
"ANO","PRO","454149","Brückner Michal, MUDr."
"NMFM","ZDRŽEL SE","454149","Chlebek Tomáš"
"ČSSD","PRO","454149","Chýlek Jaroslav, Ing., MBA"
"ČSSD","PRO","454149","Čubová Lenka"
"ČSSD","PRO","454149","Deutscher Karel"
"KSČM","PRO","454149","Dokoupil Miroslav, JUDr."
"ANO","PRO","454149","Gaj Petr, Bc."
"KSČM","PRO","454149","Holý Pavel"
"ANO","PRO","454149","Horký Jaromír, PaedDr."
"NMFM","PRO","454149","Kajzar Jiří, Ing."
"KSČM","NEHLASOVAL","454149","Kališ Dalibor, Ing."
"KDU-ČSL","PRO","454149","Koval Libor"
"ČSSD","PRO","454149","Kozák Petr, MUDr."
"ANO","PRO","454149","Kubský Vladimír"
"ČSSD","PRO","454149","Machala Pavel, Bc."
"ANO","NEHLASOVAL","454149","Marenčok Jan"
"ANO","PRO","454149","Míček Jakub, Bc."
"KSČM","PRO","454149","Mohylová Eva, Mgr."
"ČSSD","PRO","454149","Novosad Radek"
"ANO","PRO","454149","Otipka Boleslav, RNDr."
"ČSSD","PRO","454149","Pobucký Michal, Mgr. DiS."
"KDU-ČSL","PRO","454149","Přádka Miroslav, MUDr. Ing. PhD."
"ANO","ZDRŽEL SE","454149","Řehová Adéla, Ing."
"ČSSD","PRO","454149","Richtrová Eva, Ing."
"ANO","PRO","454149","Ryška Jaroslav"
"NMFM","ZDRŽEL SE","454149","Schäferová Silvie, Ing."
"ANO","PRO","454149","Šebestová Doris, Mgr."
"KDU-ČSL","PRO","454149","Sikora Marcel"
"NMFM","ZDRŽEL SE","454149","Šimoňák Marek, Mgr. et Bc."
"ČSSD","PRO","454149","Skotnica Petr"
"ČSSD","PRO","454149","Slezák Miroslav"
"NMFM","PRO","454149","Šponerová Kamila, Ing."
"KSČM","PRO","454149","Staněk Oldřich, Mgr."
"ANO","PRO","454149","Urban Ondřej, MUDr. Ph.D."
"ANO","PRO","454149","Valach Milan"
"ANO","PRO","454149","Varcholová Pavlína, Ing."
"KSČM","PRO","454149","Vrba Ivan, Mgr."
"ANO","PRO","454149","Vrbata Radim, Ing."
"KDU-ČSL","PRO","454149","Žabka Richard, Ing."
"ČSSD","PRO","454149","Zaoral Jiří"
"ČSSD","PRO","454149","Zbranek Tomáš Benedikt, PhDr."
"NMFM","ZDRŽEL SE","454150","Adamec Martin, MUDr."
"ANO","ZDRŽEL SE","454150","Bártek Miroslav, Ing."
"ANO","PRO","454150","Brückner Michal, MUDr."
"NMFM","ZDRŽEL SE","454150","Chlebek Tomáš"
"ČSSD","PRO","454150","Chýlek Jaroslav, Ing., MBA"
"ČSSD","ZDRŽEL SE","454150","Čubová Lenka"
"ČSSD","PRO","454150","Deutscher Karel"
"KSČM","PRO","454150","Dokoupil Miroslav, JUDr."
"ANO","PRO","454150","Gaj Petr, Bc."
"KSČM","PRO","454150","Holý Pavel"
"ANO","PRO","454150","Horký Jaromír, PaedDr."
"NMFM","PRO","454150","Kajzar Jiří, Ing."
"KSČM","PRO","454150","Kališ Dalibor, Ing."
"KDU-ČSL","PRO","454150","Koval Libor"
"ČSSD","PRO","454150","Kozák Petr, MUDr."
"ANO","PRO","454150","Kubský Vladimír"
"ČSSD","PRO","454150","Machala Pavel, Bc."
"ANO","NEHLASOVAL","454150","Marenčok Jan"
"ANO","PRO","454150","Míček Jakub, Bc."
"KSČM","PRO","454150","Mohylová Eva, Mgr."
"ČSSD","PRO","454150","Novosad Radek"
"ANO","PRO","454150","Otipka Boleslav, RNDr."
"ČSSD","PRO","454150","Pobucký Michal, Mgr. DiS."
"KDU-ČSL","PRO","454150","Přádka Miroslav, MUDr. Ing. PhD."
"ANO","PRO","454150","Řehová Adéla, Ing."
"ČSSD","PRO","454150","Richtrová Eva, Ing."
"ANO","PRO","454150","Ryška Jaroslav"
"NMFM","ZDRŽEL SE","454150","Schäferová Silvie, Ing."
"ANO","PRO","454150","Šebestová Doris, Mgr."
"KDU-ČSL","PRO","454150","Sikora Marcel"
"NMFM","ZDRŽEL SE","454150","Šimoňák Marek, Mgr. et Bc."
"ČSSD","PRO","454150","Skotnica Petr"
"ČSSD","PRO","454150","Slezák Miroslav"
"NMFM","PRO","454150","Šponerová Kamila, Ing."
"KSČM","PRO","454150","Staněk Oldřich, Mgr."
"ANO","PRO","454150","Urban Ondřej, MUDr. Ph.D."
"ANO","PRO","454150","Valach Milan"
"ANO","PRO","454150","Varcholová Pavlína, Ing."
"KSČM","PRO","454150","Vrba Ivan, Mgr."
"ANO","PRO","454150","Vrbata Radim, Ing."
"KDU-ČSL","PRO","454150","Žabka Richard, Ing."
"ČSSD","PRO","454150","Zaoral Jiří"
"ČSSD","PRO","454150","Zbranek Tomáš Benedikt, PhDr."
"NMFM","ZDRŽEL SE","454151","Adamec Martin, MUDr."
"ANO","PRO","454151","Bártek Miroslav, Ing."
"ANO","PRO","454151","Brückner Michal, MUDr."
"NMFM","ZDRŽEL SE","454151","Chlebek Tomáš"
"ČSSD","PRO","454151","Chýlek Jaroslav, Ing., MBA"
"ČSSD","PRO","454151","Čubová Lenka"
"ČSSD","PRO","454151","Deutscher Karel"
"KSČM","PRO","454151","Dokoupil Miroslav, JUDr."
"ANO","PRO","454151","Gaj Petr, Bc."
"KSČM","PRO","454151","Holý Pavel"
"ANO","PRO","454151","Horký Jaromír, PaedDr."
"NMFM","PROTI","454151","Kajzar Jiří, Ing."
"KSČM","PRO","454151","Kališ Dalibor, Ing."
"KDU-ČSL","PRO","454151","Koval Libor"
"ČSSD","PRO","454151","Kozák Petr, MUDr."
"ANO","PRO","454151","Kubský Vladimír"
"ČSSD","PRO","454151","Machala Pavel, Bc."
"ANO","PRO","454151","Marenčok Jan"
"ANO","PRO","454151","Míček Jakub, Bc."
"KSČM","PRO","454151","Mohylová Eva, Mgr."
"ČSSD","PRO","454151","Novosad Radek"
"ANO","PRO","454151","Otipka Boleslav, RNDr."
"ČSSD","PRO","454151","Pobucký Michal, Mgr. DiS."
"KDU-ČSL","PRO","454151","Přádka Miroslav, MUDr. Ing. PhD."
"ANO","PRO","454151","Řehová Adéla, Ing."
"ČSSD","PRO","454151","Richtrová Eva, Ing."
"ANO","PRO","454151","Ryška Jaroslav"
"NMFM","ZDRŽEL SE","454151","Schäferová Silvie, Ing."
"ANO","PRO","454151","Šebestová Doris, Mgr."
"KDU-ČSL","NEHLASOVAL","454151","Sikora Marcel"
"NMFM","NEHLASOVAL","454151","Šimoňák Marek, Mgr. et Bc."
"ČSSD","PRO","454151","Skotnica Petr"
"ČSSD","PRO","454151","Slezák Miroslav"
"NMFM","ZDRŽEL SE","454151","Šponerová Kamila, Ing."
"KSČM","PRO","454151","Staněk Oldřich, Mgr."
"ANO","PRO","454151","Urban Ondřej, MUDr. Ph.D."
"ANO","PRO","454151","Valach Milan"
"ANO","PRO","454151","Varcholová Pavlína, Ing."
"KSČM","PRO","454151","Vrba Ivan, Mgr."
"ANO","PRO","454151","Vrbata Radim, Ing."
"KDU-ČSL","PRO","454151","Žabka Richard, Ing."
"ČSSD","PRO","454151","Zaoral Jiří"
"ČSSD","PRO","454151","Zbranek Tomáš Benedikt, PhDr."
"NMFM","PRO","454152","Adamec Martin, MUDr."
"ANO","PRO","454152","Bártek Miroslav, Ing."
"ANO","PRO","454152","Brückner Michal, MUDr."
"NMFM","PRO","454152","Chlebek Tomáš"
"ČSSD","PRO","454152","Chýlek Jaroslav, Ing., MBA"
"ČSSD","PRO","454152","Čubová Lenka"
"ČSSD","PRO","454152","Deutscher Karel"
"KSČM","PRO","454152","Dokoupil Miroslav, JUDr."
"ANO","PRO","454152","Gaj Petr, Bc."
"KSČM","PRO","454152","Holý Pavel"
"ANO","PRO","454152","Horký Jaromír, PaedDr."
"NMFM","PRO","454152","Kajzar Jiří, Ing."
"KSČM","PRO","454152","Kališ Dalibor, Ing."
"KDU-ČSL","PRO","454152","Koval Libor"
"ČSSD","PRO","454152","Kozák Petr, MUDr."
"ANO","PRO","454152","Kubský Vladimír"
"ČSSD","PRO","454152","Machala Pavel, Bc."
"ANO","PRO","454152","Marenčok Jan"
"ANO","PRO","454152","Míček Jakub, Bc."
"KSČM","PRO","454152","Mohylová Eva, Mgr."
"ČSSD","PRO","454152","Novosad Radek"
"ANO","PRO","454152","Otipka Boleslav, RNDr."
"ČSSD","PRO","454152","Pobucký Michal, Mgr. DiS."
