id,name,organization:party,organization:affiliation,organization:list,
2014-551601-1-901-3,Čásenský Tomáš,nk_party,bezpp_affiliation,901_list,
2014-551601-1-901-5,Kabeš Jan,nk_party,bezpp_affiliation,901_list,
2014-551601-1-902-2,Klein Filip,nk_party,bezpp_affiliation,902_list,
2014-551601-1-902-3,Kořenský Milan,nk_party,bezpp_affiliation,902_list,
2014-551601-1-902-4,Procházková Pavla Mgr.,nk_party,bezpp_affiliation,902_list,
2014-551601-1-901-1,Prokop Pavel,nk_party,bezpp_affiliation,901_list,
2014-551601-1-901-4,Růžičková Miroslava,nk_party,bezpp_affiliation,901_list,
2014-551601-1-902-1,Růžičková Naděžda Mgr.,nk_party,bezpp_affiliation,902_list,
2014-551601-1-901-2,Šílený Radek Ing.,nk_party,bezpp_affiliation,901_list,
